neuron_id,cv2_isi,is_buster,cv2_isi_burst,median_burst_interval,mean_firing_rate,mean_firing_rate_ifr,fraction_bursts,max_firing_rate,cv_firing_rate
1371,0.44316991009050016,False,0.44316991009050016,,1.9,3.0203594175619775,0.0,206,0.35346737710810205
1372,0.6090704585966306,False,0.6090704585966306,,0.6661111111111111,2.2102624751312416,0.0,79,0.5204559409227653
1373,0.9762133788312012,True,0.7833685023333656,0.009950000000031878,7.8438888888888885,8.134128346718846,0.12380480203980451,304,0.07672126999787737
1375,,False,,,,,0.0,1,0.06778305355877977
1378,0.2934577796632222,False,0.26474942809986607,0.008116666666687422,3.9972222222222222,4.037174616360534,0.00945100764419736,135,0.037803203101637754
1379,0.8074695325343575,False,0.6443688548334042,0.010249999999984993,7.457777777777777,7.694857633861099,0.08224076281287247,422,0.12798524873383846
1380,0.9674552393548341,False,0.8792644965381927,0.009633333333340488,3.436111111111111,3.360979228610472,0.05901374292643492,193,0.13928192754188642
1383,0.5956480535764728,False,0.5160886427946537,0.013799999999946522,14.323888888888888,14.465280310564822,0.05294186091610751,486,0.04696297163530929
1384,0.5123210451108113,False,0.4267922436853824,0.01023333333341725,19.548333333333332,20.507668717657182,0.06061897860005116,745,0.04475403804757713
1385,0.6237238043083484,False,0.5688889182676768,0.011099999999942156,4.879444444444444,4.634638426542104,0.024251394739838325,231,0.06538930520388307
1386,0.7502825447468995,True,0.5888691572845948,0.010133333333328665,7.885555555555555,8.75756347780256,0.10581936029308159,457,0.13986759139621208
1387,0.8246876538794897,False,0.7370237716135075,0.010783333333279188,3.5877777777777777,3.6578278268037803,0.052028491793124805,282,0.24097742454825727
1389,0.6760818241796843,False,0.6536701927841475,0.013033333333396513,1.7183333333333333,1.6439039470467622,0.013902360168121564,135,0.18303818515023426
1390,0.8658385993313549,False,0.8658385993313549,,0.025555555555555557,0.8262644347290586,0.0,25,0.35559359775745425
1391,0.9489913305143559,True,0.7598302892928904,0.01016666666667021,5.826666666666667,5.66385269343035,0.1114607170099161,336,0.15457674752929135
1392,0.6753116148232073,False,0.6751224584537604,0.016799999999989268,2.5155555555555558,2.4474379396521484,0.0008833922261484099,111,0.09243690717407999
1393,0.3113885596721075,False,0.2877390836866085,0.012766666666671256,1.9844444444444445,3.8214881051541907,0.0075587905935050395,157,0.2299451833186407
1394,0.5027961382230224,False,0.5018912044931603,0.0030333333333487644,1.6555555555555554,1.6600255177307848,0.0003355704697986577,60,0.04341979420194341
1395,0.9597671041808716,False,0.8590396719961418,0.00948333333334972,2.466666666666667,3.8907943013841133,0.06801801801801802,196,0.27013040667971144
1396,1.5825699817903183,True,0.25004839883822977,0.0006333333333259361,5.418333333333333,5.622126163586753,0.3857274684712396,230,0.056896997587895105
1397,0.3495349738190641,False,0.3447467394372168,0.0003999999998995918,1.9744444444444444,2.6898939878768147,0.0014068655036578502,114,0.2949562332875309
1398,0.9887497010164151,True,0.7503245086530983,0.010066666666716628,11.311666666666667,11.38334791378518,0.17872403123618683,402,0.055073369573793746
1399,0.9747298902880353,False,0.7792079770197277,0.009933333333265182,7.093333333333334,7.071400127895248,0.07424812030075188,244,0.024304507802426118
1401,0.4542080346485648,False,0.41754043222132686,0.014750000000049113,6.875555555555556,7.124611043475115,0.029088558500323207,664,0.4261916632576976
1402,0.5954454193127147,False,0.5954454193127147,,0.002777777777777778,,0.0,1,0.33891526779389886
1403,0.5889986533602519,False,0.5791057581242406,0.0012000000000398359,1.1794444444444445,1.4805869729668373,0.004239284032030146,127,0.4788338491745208
1404,0.8741818940869946,False,0.8741818940869946,,0.015,,0.0,2,0.8360154689089322
1405,0.9115643605814158,False,0.7194673669814545,0.010433333333331518,7.586111111111111,7.857936031317188,0.07975100695715855,261,0.0355429480535603
1406,0.846036996679326,False,0.7279760412606707,0.01083333333332348,5.250555555555556,4.907919431478315,0.056607766373928683,266,0.05692349995864966
1407,0.581846300324159,False,0.581846300324159,,0.7766666666666666,1.31446810041684,0.0,107,0.547017160126049
1408,0.4168926333366062,False,0.37907325972782885,0.009383333333317978,1.9727777777777777,1.2056941703816295,0.0411151788228668,128,0.2810191190302284
1410,0.9447668890410784,False,0.8759705800015903,0.010433333333338624,1.835,2.4682220503119225,0.03905540417801998,109,0.18834483388277787
1411,1.2079850301005075,False,1.2030630123923385,0.019133333333286373,0.1288888888888889,0.5486941041327629,0.004310344827586207,17,0.6221293555615355
1412,1.6430534948232922,True,0.25478388668412966,3.3333333362861595e-05,4.311111111111111,4.244329694708086,0.39755154639175255,164,0.08160773564207045
1413,1.0429300052400767,True,0.5069211753833507,3.3333333362861595e-05,3.49,3.2739230911478705,0.17940146450175104,220,0.05632591518731319
1414,0.7199911548332131,False,0.7199911548332131,,0.2,0.701371241574938,0.0,31,0.8342891355374745
1416,0.6297307103210259,False,0.5853254631940897,0.009733333333315386,1.9894444444444443,1.9725854734624888,0.018709857581681096,81,0.09318889689476326
1417,0.8438831346382898,False,0.8109303279181104,0.008966666666765377,0.7505555555555555,0.7835199287760497,0.017024426350851222,63,0.2518421093247219
1419,0.7356914486137301,False,0.7356914486137301,,0.1738888888888889,,0.0,13,0.4026126095811023
1421,1.1816756440707687,False,1.031166863606609,0.005000000000109139,0.035,,0.07936507936507936,8,0.7319706736244636
1422,1.107560175751203,False,1.0856261543926167,0.013166666666620586,0.29444444444444445,0.8868404598062996,0.026415094339622643,37,0.6305378678958147
1423,0.8873070137655783,False,0.8873070137655783,,0.09722222222222222,0.6868753640940319,0.0,23,0.5984649566442721
1424,0.6309191582544064,False,0.6309191582544064,,0.3827777777777778,0.6080030631375117,0.0,24,0.2746607094881711
1426,0.9258788206918387,False,0.8884901095554567,0.010950000000036653,0.6538888888888889,0.7564210503766544,0.016992353440951572,47,0.23837493874745969
1429,1.055168920898697,False,1.055168920898697,,0.018333333333333333,,0.0,3,0.6157191333689758
1430,0.904540855460484,False,0.8790251531746686,0.00929999999999609,0.6694444444444444,0.9316399872858439,0.00995850622406639,49,0.42740548749335505
1434,0.648494000028608,False,0.6301127939837424,0.012000000000057298,0.8911111111111111,0.8987263443109041,0.007481296758104738,65,0.4481555951323498
1435,0.38386866162357103,False,0.3786875118990739,0.007799999999861029,3.3183333333333334,2.6348017031356763,0.001841620626151013,174,0.0625536510318841
1437,0.7634275652854444,False,0.6887747218112581,0.00909999999998945,3.5122222222222224,3.5193071504590137,0.03511546978804176,153,0.10945071689169633
1438,0.605945004228655,False,0.605945004228655,,0.25222222222222224,0.6226408538035082,0.0,28,0.24644154373285188
1439,0.6817741951109159,False,0.6688953664222758,0.0063666666667359095,0.8294444444444444,1.3968564083656747,0.004688546550569324,87,0.5433680498475871
1440,1.031189354635482,False,0.9837966641696856,0.008400000000051477,0.8772222222222222,1.0223031504935347,0.02786573780873971,52,0.4012963745445587
1441,0.9189813084068643,False,0.9086756653349723,0.010966666666718083,0.7711111111111111,0.773873904804455,0.00792507204610951,35,0.23634236745016798
1442,0.6443623080431761,False,0.6322821134068286,0.007033333333538394,0.4122222222222222,1.1714541427362133,0.004043126684636119,44,0.7450731549918652
1443,0.7670846605327102,False,0.7459982783640555,0.011799999999993815,0.975,0.9864974133904327,0.010826210826210826,66,0.2351572008776849
1445,0.5586458994622425,False,0.553753986382765,0.007133333333285918,0.35444444444444445,1.1173005614813305,0.001567398119122257,39,0.5348563547259899
1446,0.9512817050428344,False,0.8909204380327937,0.011366666666617675,0.8222222222222222,1.140062455382024,0.03581081081081081,121,0.7324154611818268
1447,0.6980420308880029,False,0.6173655746845773,0.010766666666540914,4.1338888888888885,4.186059565368804,0.03050665233167585,147,0.04697599100771407
1448,0.9954151160963142,False,0.9288791869690609,0.009633333333340488,1.555,1.5969320853492543,0.03787066809574848,74,0.19613826459983
1449,0.7641808037429708,False,0.7552790140434733,0.0004500000000255966,0.305,0.6371625699402316,0.0036429872495446266,26,0.4019944653513582
1452,0.7623240823406346,False,0.7477679105647971,0.012049999999959482,1.3127777777777778,1.3359204494578818,0.005924672027084215,80,0.31030430648223223
1455,1.1173360764786826,False,1.0366067971819088,0.0031333333333236624,0.5338888888888889,0.8012218295932774,0.06763787721123829,70,0.6692901804395196
1458,0.4825854902786599,False,0.4252418713051683,0.010700000000042564,3.4994444444444444,3.538725125662728,0.0398475948563264,567,0.584127471663172
1459,0.32332377122551564,False,0.3217198911972146,0.018233333333455448,3.902222222222222,3.8796424097843873,0.0038439635535307518,601,0.5933733552102921
1460,0.6964794422700481,False,0.6737487737479386,0.013000000000033651,1.238888888888889,1.1803045356570425,0.01748878923766816,146,0.5732600272056022
1461,0.5400871402209941,False,0.5219267394735063,0.013000000000147338,1.5772222222222223,2.2229156325815635,0.013032758013384995,334,0.5804272249741557
1463,0.7709786660373324,False,0.6925667028886936,0.005416666666668846,1.2983333333333333,1.3162026159916405,0.059050064184852376,300,0.8651435887413773
1465,0.928088955895077,False,0.8717990106769763,0.010766666666768288,2.0405555555555557,2.0601423724363865,0.029676014157364553,93,0.13420082272129957
1466,0.7738328847984566,False,0.7738328847984566,,0.09555555555555556,0.5079882014220821,0.0,16,0.6079148610456394
1467,0.9115412021132516,False,0.8698375466178155,0.009983333333331679,0.705,1.262788644713181,0.018912529550827423,91,0.6902299777510866
1468,1.0100854903528338,False,1.0100854903528338,,0.014444444444444444,,0.0,4,0.44175331548799135
1469,1.013437836624691,False,0.9130461234626134,0.011399999999980537,1.145,1.4208676636949966,0.05579815623483746,155,0.4386385047524936
1470,0.7095636549878009,False,0.6712502062366991,0.013833333333195696,1.3911111111111112,1.4261284400287613,0.015575079872204472,77,0.15114251679929785
1471,0.380238946957493,False,0.335735001625177,0.00923333333332721,3.9,3.906065708082556,0.014102564102564103,142,0.05036038382792659
1472,0.6289084812033039,False,0.6225259021200106,0.018833333333304836,0.1461111111111111,,0.0038022813688212928,11,0.675546253585895
1473,0.8244870005864487,False,0.8244870005864487,,0.04777777777777778,,0.0,7,0.8162107893397063
1474,0.635603977076132,False,0.5920961606707796,0.009850000000028558,1.613888888888889,1.5154366373684431,0.01927710843373494,89,0.08938317729194148
1475,0.570938110125309,False,0.570938110125309,,0.6238888888888889,0.6628452083476213,0.0,31,0.13741706393612332
1476,0.6956367201935948,False,0.6956367201935948,,0.6655555555555556,0.8939251603412246,0.0,46,0.5435250112232386
1477,0.7666240872541266,False,0.7666240872541266,,0.34833333333333333,0.572467302697692,0.0,22,0.2569379743180224
1478,1.107914201989469,False,1.107914201989469,,0.010555555555555556,,0.0,2,0.6326584008497971
1479,0.9059076188152109,False,0.8520527499917286,0.009766666666621404,1.3366666666666667,1.1870456913432577,0.03657522859517872,104,0.19379646219168856
1480,0.8720252396462916,False,0.8520125962447928,0.010666666666679703,1.0027777777777778,1.0049826908771042,0.012742382271468145,81,0.2590049172600608
1481,0.9268341545854899,False,0.8865622499244841,0.0107666666666546,1.3133333333333332,1.3592224780907605,0.02241962774957699,55,0.1566643590366617
1482,0.6579738184060958,False,0.6045276803965528,0.009383333333289556,1.5894444444444444,1.3753529325846041,0.02446696959105208,128,0.2994450493046622
1483,1.0531657272159785,False,0.9631773661905698,0.010166666666464153,0.7816666666666666,1.2098759196330784,0.07746979388770434,114,0.6720243423161985
1484,0.9852357525981809,False,0.9527614304235082,0.013216666666721721,0.3188888888888889,0.8363846701248598,0.017421602787456445,85,0.863424534969339
1485,1.1082904377391463,False,1.0456475929588913,0.011799999999993815,0.7305555555555555,0.9527923340815201,0.049429657794676805,85,0.533533023230117
1486,0.6923819644289871,False,0.6590176444373416,0.008866666666676792,1.3372222222222223,1.3660535947981691,0.015371832156211051,60,0.17908226946069727
1487,0.9623886123477594,False,0.9032165121174527,0.011666666666542369,2.0555555555555554,1.5278870861424143,0.044054054054054055,273,0.1889920326801574
1488,1.0503744737642937,False,0.9846468772157794,0.009933333333322025,0.945,1.1389868376611743,0.04526748971193416,56,0.5314086197621003
1489,0.7871852337575589,False,0.784237817120659,0.00716666666664878,0.9111111111111111,0.8842732250472256,0.0012195121951219512,51,0.16484491085539252
1490,0.677530777229752,False,0.677530777229752,,0.5488888888888889,0.888057276100172,0.0,40,0.1511223824102564
