neuron_id,width_min,width_basepost,prom_min,prom_basepre,prom_basepost,has_basepre,basepost_width,min_init,basepre_init,min_term,basepost_term,width_all,width_premin,width_minpost,init,term,width_overall
1118,18.480348314572467,94.73692797120813,0.9722569148861077,0.083447025986634,0.06964191118531937,True,94.73692797120813,109.31068669906304,97.29564881255601,127.79103501363551,227.08563645297522,129.7899876404192,30.495386201079498,99.29460143933971,97.29564881255601,227.08563645297522,129.7899876404192
1119,22.148376232331103,71.93243093319091,0.9157319199568204,0.06729890745056988,0.10896650707471012,True,71.93243093319091,107.43224328170784,64.77729605628596,129.58061951403894,205.81720053744831,141.03990448116235,64.80332345775298,76.23658102340937,64.77729605628596,205.81720053744831,141.03990448116235
1121,17.263005580892667,70.29599762578948,0.8789701771036786,,0.10850396723355049,False,70.29599762578948,108.61621195531653,,125.8792175362092,201.79925303517788,,,75.92003549896869,108.61621195531653,201.79925303517788,93.18304107986135
1123,12.943305634226832,22.6145285986384,0.7326965439904713,0.1245128180483196,0.4643683894622864,True,22.6145285986384,120.98984291089648,92.43494633619466,133.93314854512332,156.9263694788643,64.49142314266965,41.49820220892866,22.993220933740986,92.43494633619466,156.9263694788643,64.49142314266965
1124,18.946194325221825,49.233773954673154,0.8951088638629203,0.06274969581961509,0.1342974981907029,True,49.233773954673154,110.81485866985619,91.78187906789766,129.76105299507802,184.9257317307924,93.14385266289473,37.979173927180355,55.164678735714375,91.78187906789766,184.9257317307924,93.14385266289473
1127,26.606003743055965,61.981490402876005,0.8773928927915562,0.16500994449259765,0.2230829995326512,True,61.981490402876005,117.30500814259938,108.43589076588454,143.91101188565534,218.27764365010182,109.84175288421729,35.475121119770805,74.36663176444648,108.43589076588454,218.27764365010182,109.84175288421729
1129,38.38806080814601,58.7466992616709,0.9622201712753506,0.23364979504848027,0.18155706587777798,True,58.7466992616709,116.18723086385043,107.0251549209246,154.57529167199644,223.06296037665862,116.03780545573402,47.55013675107183,68.48766870466218,107.0251549209246,223.06296037665862,116.03780545573402
1131,16.55692623426107,21.801262648147656,0.7876144501356014,0.1524694081168707,0.399747600443505,True,21.801262648147656,110.4119694863156,68.65898295717167,126.96889572057667,149.28701620741822,80.62803325024655,58.309912763404995,22.31812048684155,68.65898295717167,149.28701620741822,80.62803325024655
1133,15.644507515080221,24.478150086318806,0.8303586428507503,0.05004452724323416,0.3560003929637623,True,24.478150086318806,110.74384498818408,49.383785740969,126.3883525032643,151.36234927493547,101.97856353396647,77.0045667622953,24.973996771671167,49.383785740969,151.36234927493547,101.97856353396647
1134,15.255318370190764,40.2657207501741,0.8210035035590594,,0.17984740615031725,False,40.2657207501741,111.70944049124897,,126.96475886143973,170.74035802638463,,,43.77559916494489,111.70944049124897,170.74035802638463,59.03091753513566
