Method,MI
Observed,0.5344923587536029
Observed,0.5295583722396209
Observed,0.5094118847373896
Observed,0.526852245199414
Observed,0.5384709378950912
Observed,0.5074130738714304
Observed,0.5306330928421311
Observed,0.5354203767567407
Observed,0.5497032668408028
Observed,0.5235724776438032
Observed,0.5712452862539492
Observed,0.5385649231961726
Observed,0.5535326058976836
Observed,0.5292484955193043
Observed,0.5514001337502343
Observed,0.5162232190212181
Observed,0.4954162116975507
Observed,0.5247084143487349
Observed,0.5786438339089667
Observed,0.5507473649835058
Observed,0.5454749556270952
Observed,0.5805268708478718
Observed,0.5318424825667717
Observed,0.47392679160785867
Observed,0.5338976673767849
Observed,0.5028557545517116
Observed,0.482393315407336
Observed,0.47171547439322936
Observed,0.4762219907191428
Observed,0.5457935324341184
Observed,0.5144969224354773
Observed,0.5692567481111039
Observed,0.5563060825590975
Observed,0.5643192335927798
Observed,0.4842932490206905
Observed,0.5357526388295679
Observed,0.4633807598911794
Observed,0.5883571074581838
Observed,0.5468508736151458
Observed,0.5473437594282287
Observed,0.5499230762766236
Observed,0.5924828125464177
Observed,0.49889936556438963
Observed,0.5757579332970175
Observed,0.591140527877446
Observed,0.5711717218606811
Observed,0.5119386074475161
Observed,0.5352741230564015
Observed,0.5321515511642434
Observed,0.5497850703235457
Observed,0.5602596163303794
Observed,0.6700231033351478
Observed,0.586722826815943
Observed,0.6195788456221081
Observed,0.5111954241402777
Observed,0.5781684779610917
Observed,0.5552199324271416
Observed,0.554577327136869
Observed,0.5012307204482099
Observed,0.5105170368496332
Observed,0.5126488143074442
Observed,0.5811614942231008
Observed,0.5127125946467311
Observed,0.5615820023503473
Observed,0.5224226272881586
Observed,0.47051432259927933
Observed,0.6039026046970046
Observed,0.5745525417774001
Observed,0.4856546151405315
Observed,0.5365061143127988
Observed,0.5125160569519555
Observed,0.6014321961475044
Observed,0.48932797746955087
Observed,0.5147422285131246
Observed,0.5769360090173512
Observed,0.49864896919890866
Observed,0.5291840492430252
Observed,0.5411641795621553
Observed,0.5354736443739677
Observed,0.5912187302765438
Observed,0.5406055564517627
Observed,0.5278082514775875
Observed,0.5543155062953223
Observed,0.5730906257956695
Observed,0.5038246138291868
Observed,0.5172055999408114
Observed,0.5694134592291171
Observed,0.5439282512998604
Observed,0.5555488971092795
Observed,0.5014486474985318
Observed,0.4835334716879721
Observed,0.5230676151567815
Observed,0.5725052811878331
Observed,0.5752833735188365
Observed,0.534795062492752
Observed,0.5587741059027007
Observed,0.5402362707812126
Observed,0.5351181074050871
Observed,0.5825298282095632
Observed,0.5196456692974726
Observed,0.5325537157437209
Observed,0.5715205677724234
Observed,0.5592759283640325
Observed,0.5537513461411425
Observed,0.523382593909149
Observed,0.5837175264665344
Observed,0.4856405352803727
Observed,0.5938871846702032
Observed,0.47488337685310406
Observed,0.543316366356901
Observed,0.5228494243501103
Observed,0.5695088127094182
Observed,0.5673111617715787
Observed,0.5754520414781348
Observed,0.5355155680111838
Observed,0.5545591270911527
Observed,0.5173706334069192
Observed,0.5947562068614305
Observed,0.5340336903196927
Observed,0.47556433850805
Observed,0.5935149349578208
Observed,0.564402172635773
Observed,0.5361877571818732
Observed,0.5407614056359855
Observed,0.5663448723571777
Observed,0.5491449209678929
Observed,0.5674306794910358
Observed,0.5849406293761158
Observed,0.5801156265508585
Observed,0.5234060153974817
Observed,0.5448431971857781
Observed,0.4375338509329312
Observed,0.5925856430340543
Observed,0.5606142047691413
Observed,0.5278126725326854
Observed,0.567289049933674
Observed,0.5693753563096074
Observed,0.6081878297735855
Observed,0.5926407776373842
Observed,0.5691213063060409
Observed,0.48555466924369867
Observed,0.5315941449066471
Observed,0.5307083641358659
Observed,0.5333398202026731
Observed,0.5620442357124873
Observed,0.4978142148797437
Observed,0.4905521841052477
Observed,0.5490319636792513
Observed,0.5576187031287408
Observed,0.5621383890858584
Observed,0.46396123920573573
Observed,0.5256345274128379
Observed,0.5313762633695625
Observed,0.49852708949407765
Observed,0.5982971851143464
Observed,0.5409155950008246
Observed,0.5102329619236398
Observed,0.5505047400372616
Observed,0.5055949924006728
Observed,0.48071804750524494
Observed,0.5758625514130153
Observed,0.5427738733308222
Observed,0.5356632237980108
Observed,0.5379263381118055
Observed,0.5067066377219254
Observed,0.5894345098033583
Observed,0.53915775116966
Observed,0.5891827550468165
Observed,0.5106889307197847
Observed,0.5495651556085166
Observed,0.5808374420766719
Observed,0.567588673438562
Observed,0.5448974406431837
Observed,0.6049972522764014
Observed,0.522208308146542
Observed,0.4741566080419194
Observed,0.44548177184128235
Observed,0.5783736775495611
Observed,0.579260271658609
Observed,0.509006527786833
Observed,0.5760775530827857
Observed,0.47811054292315414
Observed,0.567689935160264
Observed,0.5370820702802416
Observed,0.5172756008644899
Observed,0.5547980493489955
Observed,0.5063974974941893
Observed,0.5784322612904966
Observed,0.5520108016860726
Observed,0.5684283800996384
Observed,0.5854610692793194
Observed,0.6083083237739441
Observed,0.5431844893501795
Observed,0.4962555635774972
Observed,0.5298983486550173
Observed,0.518357919996074
Observed,0.5940298211545272
Observed,0.5311701589629473
Observed,0.5478253588611475
Observed,0.5769041755511103
Observed,0.5309124988289662
Observed,0.5417139718557757
Observed,0.5273924176441219
Observed,0.516813009441785
Observed,0.5162234915010292
Observed,0.5912390333002129
Observed,0.5793317624106628
Observed,0.5783547368086731
Observed,0.5821951897968612
Observed,0.564175510472309
Observed,0.5025763025868467
Observed,0.5220357159267683
Observed,0.5121574148040882
Observed,0.5445372954965946
Observed,0.5538409626608258
Observed,0.6571117198385013
Observed,0.5730222850630893
Observed,0.5583361178116599
Observed,0.6074898762266432
Observed,0.5246909056409561
Observed,0.5948798424486967
Observed,0.5004963891347979
Observed,0.6073405587963626
Observed,0.5792319685489318
Observed,0.5221167903446983
Observed,0.5706710352451119
Observed,0.493721599233236
Observed,0.5274784277999396
Observed,0.5862996034777392
Observed,0.5403506802536979
Observed,0.553750513593188
Observed,0.5619746473565854
Observed,0.5131373976128557
Observed,0.4765078705106501
Observed,0.5464924174330642
Observed,0.5490601598428305
Observed,0.5005330740436046
Observed,0.5399845920661139
Observed,0.5338546012591634
Observed,0.4897321615016484
Observed,0.5099823633488554
Observed,0.4978534750843817
Observed,0.5234124060326609
Observed,0.5408714631570625
Observed,0.4755518157248942
Observed,0.6244177980074694
Observed,0.43744844105535674
Observed,0.6307080632801615
Observed,0.5189697767916723
Observed,0.5322951707870996
Observed,0.5427428900932553
Observed,0.5855368647366165
Observed,0.5344973565029303
Observed,0.5172016726833547
Observed,0.5482133943373511
Observed,0.5516920328104995
Observed,0.5678347321112862
Observed,0.49031524624979694
Observed,0.5075847153836387
Observed,0.5532323665894372
Observed,0.5039498120526235
Observed,0.5522716917698095
Observed,0.6075054810192193
Observed,0.5521739389421672
Observed,0.5453572360093032
Observed,0.49449599819061996
Observed,0.5368778975762278
Observed,0.5390960918001011
Observed,0.5694135119763861
Observed,0.5187200436594334
Observed,0.5338781046950437
Observed,0.532963562023866
Observed,0.586854381922257
Observed,0.4882004792623815
Observed,0.5573187085137594
Observed,0.4624206899300125
Observed,0.5041706386060334
Observed,0.49967182869104293
Observed,0.4996367099286505
Observed,0.49645036413367244
Observed,0.5682736975181863
Observed,0.48626521459194894
Observed,0.5401223852542223
Observed,0.5618765486850075
Observed,0.5467870590661564
Observed,0.6322766673734674
Observed,0.5377419446397043
Observed,0.5436529923209856
Observed,0.5739100279604907
Observed,0.5470016787474141
Observed,0.5831195502373188
Observed,0.5652007016272971
Observed,0.5288478287475948
Observed,0.497230572419158
Observed,0.5275740837083296
Observed,0.6396493838981181
Observed,0.5433725554255326
Observed,0.5255596086622161
Observed,0.5494097846254027
Observed,0.5478043782909594
Observed,0.5524699447739578
Observed,0.5227047189621453
Observed,0.5088125520675938
Observed,0.5469189826337568
Observed,0.5764092908201995
Observed,0.5084750862987579
Observed,0.5826553377451138
Observed,0.48925937549073106
Observed,0.566728622319026
Observed,0.5426529282750322
Observed,0.5527060813180983
Observed,0.47119116188024807
Observed,0.5208995745055007
Observed,0.5025389736736408
Observed,0.5217633636137612
Observed,0.5153065769533156
Observed,0.5083999832502116
Observed,0.5429349676366402
Observed,0.5133279541028487
Observed,0.46863213593601427
Observed,0.5403957561089677
Observed,0.5453119509447266
Observed,0.5157194914451038
Observed,0.452820650069531
Observed,0.5115027154196006
Observed,0.5319750831727914
Observed,0.535280273821074
Observed,0.5120764064531915
Observed,0.5455815143951094
Observed,0.56280755857591
Observed,0.516876457036183
Observed,0.5753258559917063
Observed,0.49678543580331036
Observed,0.4730008250257799
Observed,0.5430318416239425
Observed,0.5392360296441363
Observed,0.5755867947289066
Observed,0.5920613081316812
Observed,0.5945584528542915
Observed,0.5242670926261495
Observed,0.5640940511962301
Observed,0.525021189761314
Observed,0.5879722443980374
Observed,0.5234789557937684
Observed,0.5580699330477431
Observed,0.5407525444969918
Observed,0.47955900480291436
Observed,0.5446663344803376
Observed,0.524360226178525
Observed,0.5681014289030608
Observed,0.5313058112257725
Observed,0.5568924142397216
Observed,0.4619924897809836
Observed,0.584164241967271
Observed,0.5423158787459043
Observed,0.5196492536101084
Observed,0.5150734790980349
Observed,0.5400801514552058
Observed,0.5640057760406758
Observed,0.4592430478684214
Observed,0.5677245224626959
Observed,0.5613323957759522
Observed,0.5900968190490461
Observed,0.6107589787503078
Observed,0.5050440508313978
Observed,0.5517922221409907
Observed,0.538818117061824
Observed,0.5397542422234761
Observed,0.556001710521355
Observed,0.51831536812586
Observed,0.5054790079369966
Observed,0.5935190504299876
Observed,0.5830178586953134
Observed,0.5743101067476514
Observed,0.5989356669576663
Observed,0.5438244138424309
Observed,0.5624540541762605
Observed,0.5887658923413907
Observed,0.6165385640914386
Observed,0.5482654377996455
Observed,0.5633712409919639
Observed,0.5036652079088194
Observed,0.5180715649345862
Observed,0.5366628723898126
Observed,0.5266227078099328
Observed,0.5078007308305291
Observed,0.49874483894138744
Observed,0.5147071497987652
Observed,0.5250375060040156
Observed,0.5009180062715853
Observed,0.5188264587534094
Observed,0.5291023367376011
Observed,0.517573766477613
Observed,0.507543489025953
Observed,0.5237017698329816
Observed,0.5976447078649425
Observed,0.5918398727735311
Observed,0.48521917771414896
Observed,0.516302918218499
Observed,0.5510341304305971
Observed,0.5510133388571199
Observed,0.5341225790878646
Observed,0.4886278051656412
Observed,0.49049486867814435
Observed,0.5453828200127837
Observed,0.5852397734926837
Observed,0.5481027027900156
Observed,0.5266185319186828
Observed,0.5617613982254439
Observed,0.5689285460927975
Observed,0.5728262298267535
Observed,0.544979514951063
Observed,0.5643570211090907
Observed,0.5476330140557386
Observed,0.5661856148664837
Observed,0.5401511123379749
Observed,0.6107922290807923
Observed,0.544035976010901
Observed,0.45438176166652045
Observed,0.5421128665167869
Observed,0.5617486915782328
Observed,0.5495685112601797
Observed,0.6324341815306594
Observed,0.5386450568821282
Observed,0.5660987229149153
Observed,0.5186076723934927
Observed,0.5907429349100835
Observed,0.5551045841640334
Observed,0.4879533041618921
Observed,0.4591585242101141
Observed,0.4954023584733918
Observed,0.5330344607130377
Observed,0.5549754312976054
Observed,0.5889055068663079
Observed,0.5412001598069592
Observed,0.5106790292298162
Observed,0.584795046169497
Observed,0.5363603527027687
Observed,0.5620575619431583
Observed,0.5793983429541619
Observed,0.49115337706661616
Observed,0.5809202424537732
Observed,0.5031964592414727
Observed,0.536941312526548
Observed,0.541777578286077
Observed,0.5195887893131087
Observed,0.5026835834736025
Observed,0.6163233413116187
Observed,0.5388194981905848
Observed,0.5797695704730285
Observed,0.5677501259829628
Observed,0.526633265330769
Observed,0.4983849125351101
Observed,0.5555799111023507
Observed,0.5099241485839461
Observed,0.5257701560226365
Observed,0.553387783743899
Observed,0.5113435127977669
Observed,0.6029454277172421
Observed,0.5068479406105577
Observed,0.58434047857954
Observed,0.594446347940835
Observed,0.5196616081546971
Observed,0.5206851723940848
Observed,0.48907897244618365
Observed,0.536714593796485
Observed,0.5692281336840906
Observed,0.583066908220462
Observed,0.5513186143868049
Observed,0.6196287902073032
Observed,0.5869513595680385
Observed,0.5447317087600108
Observed,0.5617452962235481
Observed,0.6006390382909386
Observed,0.5879010728073155
Observed,0.506923386675952
Observed,0.6141187244289277
Observed,0.5825483601076539
Observed,0.5557207460900919
Observed,0.55883241959262
Observed,0.5509361639664675
Observed,0.506803315950753
Observed,0.47733081198385374
Observed,0.5282705078450385
Observed,0.520030438720556
Observed,0.5287609494487536
Observed,0.512619656500501
Observed,0.5473629835208498
Observed,0.6060617999984701
Observed,0.5209350800715968
Observed,0.5652797323032395
Observed,0.5187208994435761
Observed,0.526640012443073
Observed,0.5972066785893131
Observed,0.5451867871253078
Observed,0.6029672587033281
Observed,0.5034487714682852
Observed,0.5758196390724284
Observed,0.5154262029049492
Observed,0.5680797143172203
Observed,0.5306205990557704
Observed,0.5173334104001682
Observed,0.5369825751958123
Observed,0.612235647775935
Observed,0.5264821294580394
Observed,0.5963625920128099
Observed,0.5342307133927947
Observed,0.5842281738086844
Observed,0.5238959951195445
Observed,0.6236958886543562
Observed,0.5053052724883003
Observed,0.5668921337581766
Observed,0.5863401299474461
Observed,0.519745375456107
Observed,0.6120286713899425
Observed,0.5341199271088929
Observed,0.5493686055042644
Observed,0.5521813388753694
Observed,0.529378025688902
Observed,0.4866506752725365
Observed,0.5470279876569676
Observed,0.5976393001892985
Observed,0.5864974715020705
Observed,0.5065326229412263
Observed,0.5587596665628121
Observed,0.5529259290713444
Observed,0.5731547718423756
Observed,0.5916203057818834
Observed,0.4916723226466916
Observed,0.5385690483608028
Observed,0.5707527276259721
Observed,0.5486387112147966
Observed,0.5694233605921535
Observed,0.5461954057749463
Observed,0.490676876797986
Observed,0.49092040267121695
Observed,0.5387020163283402
Observed,0.4963088418229593
Observed,0.5599359823257886
Observed,0.5848080382363896
Observed,0.547080034241328
Observed,0.5421296989597433
Observed,0.5461739943973264
Observed,0.5435800586019575
Observed,0.4790207056843848
Observed,0.5639180278775716
Observed,0.5957374430030358
Observed,0.44481236107317185
Observed,0.5004981651960309
Observed,0.5688737497102716
Observed,0.5457499335023352
Observed,0.5223006887986693
Observed,0.5565001728318272
Observed,0.5103303796163409
Observed,0.5174146315109667
Observed,0.5066401677478082
Observed,0.5492378975841514
Observed,0.5200967400186168
Observed,0.5405625221176832
Observed,0.5516961012966437
Observed,0.4939800682550082
Observed,0.5403325516415529
Observed,0.560171818064646
Observed,0.5859161103972031
Observed,0.569691196369054
Observed,0.5132304689008551
Observed,0.560150005476251
Observed,0.5847414110121487
Observed,0.5252821637756883
Observed,0.498737868813854
Observed,0.5119873466957761
Observed,0.5043005895587747
Observed,0.5636468690203477
Observed,0.5891854853552726
Observed,0.51492619642027
Shuffled,0.004946612800127315
Shuffled,0.005920571700203575
Shuffled,0.0019082631247995252
Shuffled,0.007177320533555576
Shuffled,0.002640608453087806
Shuffled,0.00025588985969166034
Shuffled,0.0013307462742912224
Shuffled,0.0010563671455427193
Shuffled,0.001338415101032192
Shuffled,0.0035049207951579064
Shuffled,0.0011372560754306094
Shuffled,0.001006244706571513
Shuffled,0.002921356569155986
Shuffled,0.002164860128739704
Shuffled,0.0013807649001514044
Shuffled,0.009482061357404703
Shuffled,0.004152456276664024
Shuffled,0.008326988265219964
Shuffled,0.0013911481656491143
Shuffled,0.009713382765192097
Shuffled,0.0009475464100333897
Shuffled,0.003515068759483264
Shuffled,0.002789252712945778
Shuffled,0.0035860386568606906
Shuffled,0.0017124164227514116
Shuffled,0.004117589168424807
Shuffled,0.01471535803394769
Shuffled,0.0011863344293736866
Shuffled,0.0026586738322261216
Shuffled,0.004191809696680315
Shuffled,0.006734608904443717
Shuffled,0.00541560458247875
Shuffled,0.009994055725869366
Shuffled,0.002915972552158197
Shuffled,0.009610260335834175
Shuffled,0.010002680237072709
Shuffled,0.005894098053459695
Shuffled,0.0009406051169491836
Shuffled,0.0013001068363854562
Shuffled,0.003955550338152258
Shuffled,0.0003881011592684336
Shuffled,0.006249755401404877
Shuffled,0.01150598229639313
Shuffled,0.0036630232650997907
Shuffled,0.0036164482024598765
Shuffled,0.0009183843622714016
Shuffled,0.0017449291661927324
Shuffled,0.006248582691604582
Shuffled,0.0008977132691186662
Shuffled,0.002391972772483597
Shuffled,0.005655890870007757
Shuffled,0.013224526946724546
Shuffled,0.013087377041046205
Shuffled,0.00023474063773601395
Shuffled,0.0018857670786409375
Shuffled,0.001437509729836195
Shuffled,0.0024833316559152163
Shuffled,0.006211363739480308
Shuffled,0.007339184484716738
Shuffled,0.00041221491770515595
Shuffled,0.002817031023191474
Shuffled,0.00549469533223082
Shuffled,0.000778063377329441
Shuffled,0.0019600747572994515
Shuffled,0.003455476231471716
Shuffled,0.001460875040387305
Shuffled,0.0062776179678875055
Shuffled,0.0030817660988270434
Shuffled,0.0028994405215420904
Shuffled,0.005665152084480984
