avg_deg,avg_clust,swp,avg_path_len,density,session,shuffle,group
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.10205818091809771,0.25713697417916714,0.2928932188134524,1.2150599507537378,0.8674945378038307,hamilton_01,False,SAL
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.1537107117031341,0.1678624566646905,0.3449327788715778,0.9332948446190684,1.4602517611797743,hamilton_02,False,CIT
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
0.09109415780109838,0.13754241383685673,0.7881778706927912,1.047740394523881,0.9109415780109839,hamilton_12,False,DIS
