neuron_id,pop,session_name
1069,-0.03476562842135707,hamilton_01
1070,-0.05233119862651088,hamilton_01
1071,-0.029493416807358352,hamilton_01
1072,-0.045551734287347045,hamilton_01
1074,-0.050752983008646835,hamilton_01
1075,-0.05995486454396644,hamilton_01
1076,-0.053135918050785366,hamilton_01
1077,-0.054587155957066716,hamilton_01
1078,-0.06931305204126743,hamilton_01
1079,-0.056944877687172823,hamilton_01
1080,-0.014805955695057493,hamilton_01
1081,-0.06054100173876713,hamilton_01
1082,-0.05430724461974146,hamilton_01
1084,-0.06858748236782972,hamilton_01
1085,-0.03015869489838403,hamilton_01
1086,-0.04209934456380369,hamilton_01
1087,-0.07719436579073924,hamilton_01
1088,-0.0461446729489845,hamilton_02
1089,-0.10268475851299959,hamilton_02
1093,-0.0565638323558848,hamilton_02
1094,-0.07529283485699456,hamilton_02
1095,-0.041947301027236206,hamilton_02
1096,-0.08452116263017846,hamilton_02
1098,-0.03488606695733705,hamilton_02
1099,-0.05009353398880094,hamilton_02
1100,-0.08955650719066725,hamilton_02
1102,-0.06831422130496242,hamilton_02
1103,-0.059430673467400344,hamilton_02
1104,-0.029770054462131414,hamilton_02
1105,-0.05456106392324141,hamilton_02
1106,-0.08840517130287759,hamilton_02
1107,-0.09764958215607207,hamilton_02
1108,-0.002811589698241734,hamilton_02
1109,-0.03878555263080767,hamilton_02
1110,-0.04797258751729725,hamilton_02
1111,-0.06702413189160956,hamilton_02
1143,-0.0711951401354971,hamilton_13
1144,-0.09557215438280889,hamilton_13
1145,-0.0346922296177274,hamilton_13
1146,-0.0515139081377717,hamilton_13
1147,-0.1282308092705146,hamilton_13
1148,-0.06898437372651042,hamilton_13
1149,-0.05731143598510209,hamilton_13
1150,-0.05951643138170222,hamilton_13
1151,-0.05673774068286756,hamilton_13
1152,-0.034977498705042145,hamilton_13
1153,-0.07580388252682924,hamilton_13
1154,-0.05673648283894757,hamilton_13
1155,-0.08473846703097113,hamilton_13
1156,-0.07009113650044432,hamilton_13
1157,-0.06007939850539965,hamilton_13
1158,-0.08078851397181497,hamilton_13
1159,-0.042613177080513195,hamilton_13
1161,-0.13593156490697317,hamilton_13
1162,-0.046017827543371935,hamilton_13
