neuron_id,neuron_type,score,session_name
1069,SIR,0.03826367641223623,hamilton_01
1070,SIR,0.18364901426055022,hamilton_01
1071,SIR,0.06803926625629726,hamilton_01
1072,SIR,0.06227928438869015,hamilton_01
1074,SIR,0.03999057351083055,hamilton_01
1075,SIR,0.011023157130325045,hamilton_01
1076,SIR,0.02199096929875204,hamilton_01
1077,SIR,0.017772419478125735,hamilton_01
1078,SIR,0.012747400247043194,hamilton_01
1079,SIR,-0.01328978431049892,hamilton_01
1080,SIR,0.023297115127249968,hamilton_01
1081,SIR,-0.0015568072802779388,hamilton_01
1082,SIR,0.14257606072396853,hamilton_01
1084,SIR,0.01144144547097652,hamilton_01
1085,SIR,0.022889140231152072,hamilton_01
1086,SIR,0.011828971249893771,hamilton_01
1087,SIR,0.0002699924611866189,hamilton_01
1069,FF,0.030549315447019,hamilton_01
1070,FF,0.12362022100420182,hamilton_01
1071,FF,0.32589375549840816,hamilton_01
1072,FF,0.212361623505093,hamilton_01
1074,FF,0.05001934808562145,hamilton_01
1075,FF,0.00816722898367872,hamilton_01
1076,FF,0.021583998295417815,hamilton_01
1077,FF,0.03654504465575863,hamilton_01
1078,FF,0.024654416231332334,hamilton_01
1079,FF,-0.004259989006673992,hamilton_01
1080,FF,0.04753891999197988,hamilton_01
1081,FF,0.0025905057763654813,hamilton_01
1082,FF,0.09811863099581072,hamilton_01
1084,FF,0.0065809393704044485,hamilton_01
1085,FF,0.044309557466413275,hamilton_01
1086,FF,0.014289312411703059,hamilton_01
1087,FF,-0.0029877576308847908,hamilton_01
1069,SR,0.1206363130176155,hamilton_01
1070,SR,0.310383719803457,hamilton_01
1071,SR,0.3375815888642249,hamilton_01
1072,SR,0.280916899279981,hamilton_01
1074,SR,0.1018730778795827,hamilton_01
1075,SR,0.04671358505703973,hamilton_01
1076,SR,0.08402129624471673,hamilton_01
1077,SR,0.13675139289425967,hamilton_01
1078,SR,0.07131917942001961,hamilton_01
1079,SR,-0.003984021897257217,hamilton_01
1080,SR,0.19176612500808307,hamilton_01
1081,SR,-8.81864919686448e-05,hamilton_01
1082,SR,0.3080233870626355,hamilton_01
1084,SR,0.018497415612562775,hamilton_01
1085,SR,0.15309196394531016,hamilton_01
1086,SR,0.039545771529974336,hamilton_01
1087,SR,-0.00512180671868967,hamilton_01
1088,SIR,-0.00049508104924878,hamilton_02
1089,SIR,0.011895988180995066,hamilton_02
1093,SIR,0.06755381738558408,hamilton_02
1094,SIR,0.04870821256631095,hamilton_02
1095,SIR,0.06304106778120508,hamilton_02
1096,SIR,0.029942482707415886,hamilton_02
1098,SIR,0.03930745890854861,hamilton_02
1099,SIR,0.060619441661914755,hamilton_02
1100,SIR,0.03745160411552144,hamilton_02
1102,SIR,0.04431880526022325,hamilton_02
1103,SIR,0.01576177469120734,hamilton_02
1104,SIR,0.008201312218054512,hamilton_02
1105,SIR,0.01705491183063359,hamilton_02
1106,SIR,0.01721449305019298,hamilton_02
1107,SIR,0.00879433435127892,hamilton_02
1108,SIR,-0.00035149384885766464,hamilton_02
1109,SIR,-0.0058210683457967875,hamilton_02
1110,SIR,0.0407318428123975,hamilton_02
1111,SIR,0.0008721676761222375,hamilton_02
1088,FF,0.008713313116200428,hamilton_02
1089,FF,0.04528216383853898,hamilton_02
1093,FF,0.6138085993463953,hamilton_02
1094,FF,0.515433973278113,hamilton_02
1095,FF,0.6398161020848567,hamilton_02
1096,FF,0.5026673276896436,hamilton_02
1098,FF,0.5218973648377375,hamilton_02
1099,FF,0.5693931802999108,hamilton_02
1100,FF,0.519511878972281,hamilton_02
1102,FF,0.5440425845355052,hamilton_02
1103,FF,0.11909240812222328,hamilton_02
1104,FF,0.2763415094037968,hamilton_02
1105,FF,0.47553953164106477,hamilton_02
1106,FF,0.44642539750268256,hamilton_02
1107,FF,0.2168734353343338,hamilton_02
1108,FF,-0.0003508771929824128,hamilton_02
1109,FF,0.13634428976819293,hamilton_02
1110,FF,0.07958101183942763,hamilton_02
1111,FF,0.22305437410757625,hamilton_02
1088,SR,-0.004506946591993665,hamilton_02
1089,SR,0.0009080647504264627,hamilton_02
1093,SR,0.09655817309058941,hamilton_02
1094,SR,0.05911967757862291,hamilton_02
1095,SR,0.27711389102163436,hamilton_02
1096,SR,0.05209283235221358,hamilton_02
1098,SR,0.06320264992240646,hamilton_02
1099,SR,0.04280409044781748,hamilton_02
1100,SR,0.08976836529111076,hamilton_02
1102,SR,0.04567816574126506,hamilton_02
1103,SR,0.020262827106138647,hamilton_02
1104,SR,0.020222517074106428,hamilton_02
1105,SR,0.027768324403394072,hamilton_02
1106,SR,0.044135055584024974,hamilton_02
1107,SR,0.008472408237466578,hamilton_02
1108,SR,-0.00035149384885762024,hamilton_02
1109,SR,0.10922573613508331,hamilton_02
1110,SR,-0.006938586514476963,hamilton_02
1111,SR,0.07802239680095513,hamilton_02
1143,SIR,-0.018469676616581988,hamilton_13
1144,SIR,0.43958964677779944,hamilton_13
1145,SIR,0.13550865062748008,hamilton_13
1146,SIR,0.47265085230973386,hamilton_13
1147,SIR,0.004008084296201542,hamilton_13
1148,SIR,0.49524159619834673,hamilton_13
1149,SIR,0.3395823389619645,hamilton_13
1150,SIR,0.1687429120201524,hamilton_13
1151,SIR,0.35304008698478,hamilton_13
1152,SIR,0.2919890373751066,hamilton_13
1153,SIR,-0.0036191164437116676,hamilton_13
1154,SIR,0.3141243791545588,hamilton_13
1155,SIR,0.3970777145549057,hamilton_13
1156,SIR,0.3594544859084938,hamilton_13
1157,SIR,0.37390600704994625,hamilton_13
1158,SIR,0.23799630575674363,hamilton_13
1159,SIR,0.24050141921488616,hamilton_13
1161,SIR,-0.008512160111465916,hamilton_13
1162,SIR,0.006852019563376599,hamilton_13
