neuron_id,state,session_name
1069,-0.004137713968398371,hamilton_01
1070,-0.004880618895792654,hamilton_01
1071,-0.003608261290216541,hamilton_01
1072,-0.0017369244451681976,hamilton_01
1074,-0.003231683537530361,hamilton_01
1075,-0.005354058368162917,hamilton_01
1076,-0.0052176266744583975,hamilton_01
1077,-0.0028695394497342264,hamilton_01
1078,-0.00036818365047979195,hamilton_01
1079,-0.006934107430795988,hamilton_01
1080,-0.0030281952464713546,hamilton_01
1081,-0.011883907216292044,hamilton_01
1082,-0.0039200549381911195,hamilton_01
1084,-0.0066323152070602905,hamilton_01
1085,-0.003978971457101443,hamilton_01
1086,-0.00871224438245024,hamilton_01
1087,-0.009672401204241421,hamilton_01
1088,-0.0025079646785305387,hamilton_02
1089,-0.007075828671130835,hamilton_02
1093,-0.0013521952430192385,hamilton_02
1094,-0.010839096697482642,hamilton_02
1095,-0.009001878724852096,hamilton_02
1096,-0.005141830663747626,hamilton_02
1098,-0.005688959397594173,hamilton_02
1099,-0.007548205796599783,hamilton_02
1100,-0.0025751864251081892,hamilton_02
1102,-0.002369376410435997,hamilton_02
1103,-0.002569259781366995,hamilton_02
1104,-0.004150488991183865,hamilton_02
1105,-0.004380342074290988,hamilton_02
1106,-0.003769511016674132,hamilton_02
1107,-0.006478310569004031,hamilton_02
1108,-0.005399821665126136,hamilton_02
1109,-0.004219221617350222,hamilton_02
1110,-0.005277789492632445,hamilton_02
1111,-0.0043698802861932284,hamilton_02
1143,-0.003987996283661488,hamilton_13
1144,-0.004995885682033574,hamilton_13
1145,-0.007359128599454224,hamilton_13
1146,-0.010343745958223183,hamilton_13
1147,-0.0032331911864327267,hamilton_13
1148,-0.001274847390857814,hamilton_13
1149,-0.0035630669754147084,hamilton_13
1150,-3.090337167515056e-05,hamilton_13
1151,-0.006924905141946436,hamilton_13
1152,-0.00394987333567447,hamilton_13
1153,-0.00441113773579378,hamilton_13
1154,-0.005372794340474174,hamilton_13
1155,-0.0032862356897462863,hamilton_13
1156,-0.0024276142634544586,hamilton_13
1157,-0.011654813256371055,hamilton_13
1158,-0.002119690983885203,hamilton_13
1159,-0.008328135213832554,hamilton_13
1161,-0.0017397299930765886,hamilton_13
1162,-0.006888057085511834,hamilton_13
1164,-0.007402386022586827,hamilton_13
1165,-0.006395998414818038,hamilton_14
1166,-0.007575715812035688,hamilton_14
1167,-0.004322556028324431,hamilton_14
1168,-0.0065959572575066796,hamilton_14
1170,-0.0018124885934862167,hamilton_14
1171,-0.010314577748577847,hamilton_14
1172,-0.003934672059524869,hamilton_14
1173,-0.00857049754366308,hamilton_14
1174,-0.007693107835181045,hamilton_14
1175,-0.00296327120671771,hamilton_14
1247,-0.011340601650226878,hamilton_23
1249,-0.0011204481792717047,hamilton_23
1250,-0.013181077776192573,hamilton_23
1251,-0.002585140328415081,hamilton_23
1254,-0.0011865867718451328,hamilton_23
1255,-0.003252675979738573,hamilton_23
1258,-0.0031348534516307145,hamilton_23
1260,-0.010967938552192625,hamilton_23
1261,-0.005678446900776968,hamilton_23
1263,-0.0048653167510160685,hamilton_23
1264,-0.006578158865043537,hamilton_23
1265,-0.009476247254678638,hamilton_23
1266,-0.006323544486509958,hamilton_23
1267,-0.003332409939693437,hamilton_23
1269,-0.0030302633422439216,hamilton_23
1270,-0.006888208569217879,hamilton_23
1271,-0.003162480228123976,hamilton_23
1272,-0.007662538193446577,hamilton_23
1273,-0.0038578575865664934,hamilton_23
1274,-0.0033172101238148734,hamilton_23
1276,-0.007177713570435973,hamilton_23
1277,-0.011977245943660985,hamilton_23
1278,-0.009366323753849447,hamilton_23
1279,-0.009291933202369273,hamilton_23
1280,-0.005187068537958206,hamilton_23
1281,-0.0005446794811597933,hamilton_23
1282,-0.009720567141696135,hamilton_23
1283,-4.210061549376753e-05,hamilton_23
1284,-0.005286172206115403,hamilton_23
1285,0.0011225195086765672,hamilton_23
1286,-0.0031386225147338907,hamilton_23
1287,-0.005042912362436214,hamilton_23
1288,-0.005414656771093362,hamilton_23
1289,-0.004001312130956847,hamilton_23
1291,-0.006909559998334513,hamilton_23
1292,-0.0041559280017117615,hamilton_23
1293,-0.0019505512031843253,hamilton_23
1294,-0.008922020261703679,hamilton_23
1296,-0.004676188593474717,hamilton_23
1299,-0.0011590537242238907,hamilton_23
1301,-0.014140019298944529,hamilton_23
1302,-0.0071837704641537934,hamilton_23
1303,-0.005507755508660406,hamilton_23
1304,-0.00734855499604139,hamilton_23
1305,-0.0025237253285188554,hamilton_23
1306,-0.0048064141162875275,hamilton_23
1310,-0.005509718205329727,hamilton_23
1311,-0.011151179835534685,hamilton_23
1312,-0.003809786400431303,hamilton_23
1314,-0.006461765892980598,hamilton_23
1315,-0.0015033149184433992,hamilton_23
1316,-0.0024903585173363663,hamilton_23
1317,-0.003250979846140889,hamilton_23
1318,-0.004304001405637003,hamilton_23
1319,-0.006564241903471979,hamilton_23
1320,-0.00891234286371514,hamilton_23
1321,-0.007889116708916255,hamilton_23
1322,-0.004260944279518508,hamilton_23
1323,-0.0075786261297686505,hamilton_23
1325,-0.005156846706809848,hamilton_23
1326,-0.006861738997597344,hamilton_23
1327,-0.003011797308299302,hamilton_23
1328,0.0014425871066108043,hamilton_23
1329,-0.004250305370172303,hamilton_23
1330,-0.002240694081714323,hamilton_23
1331,-0.0072560447490134464,hamilton_23
1332,-0.003861643889131816,hamilton_23
1333,-0.002235844697487521,hamilton_23
1334,-0.009978178134891746,hamilton_23
1335,-0.003713591026875962,hamilton_23
1336,-0.007526633072059497,hamilton_23
1337,-0.001780802929154901,hamilton_23
1338,-0.0036776370734072027,hamilton_23
1339,-0.00393120689182771,hamilton_23
1340,-0.00545303282061238,hamilton_23
1341,-0.0028919088503184254,hamilton_23
1342,-0.006391377449489299,hamilton_23
1343,-0.004057761917750491,hamilton_23
1344,-0.005832213121692176,hamilton_23
1345,-0.006975928061914738,hamilton_23
1346,-0.005659854904779982,hamilton_23
1347,-0.0033081516391884947,hamilton_23
