neuron_id,pop,session_name
1069,0.5355702063618114,hamilton_01
1070,0.6093685953962513,hamilton_01
1071,0.6230469882137413,hamilton_01
1072,0.6053397902335013,hamilton_01
1074,0.5400100899789024,hamilton_01
1075,0.39645430887723665,hamilton_01
1076,0.5063148029695599,hamilton_01
1077,0.470386348767032,hamilton_01
1078,0.47558672143168207,hamilton_01
1079,0.10290649897780937,hamilton_01
1080,0.5194832238141676,hamilton_01
1081,0.018512203899930402,hamilton_01
1082,0.6277346861043058,hamilton_01
1084,0.40554855663595946,hamilton_01
1085,0.512437031763035,hamilton_01
1086,0.4061069539352422,hamilton_01
1087,0.09649997932943899,hamilton_01
1088,-0.015621992001367468,hamilton_02
1089,0.033735932004032444,hamilton_02
1093,0.6088744895561465,hamilton_02
1094,0.5161553939022753,hamilton_02
1095,0.641906046971628,hamilton_02
1096,0.4959355629611072,hamilton_02
1098,0.5223727135617194,hamilton_02
1099,0.568618198685597,hamilton_02
1100,0.5085178677260453,hamilton_02
1102,0.555481079482959,hamilton_02
1103,0.10279097321749801,hamilton_02
1104,0.27632040116928014,hamilton_02
1105,0.44857203431393045,hamilton_02
1106,0.44910464872813316,hamilton_02
1107,0.26529021517495643,hamilton_02
1108,-0.0003508771929824128,hamilton_02
1109,0.09635433585791127,hamilton_02
1110,-0.2836796965136482,hamilton_02
1111,0.21453858684972554,hamilton_02
1143,-0.002090893193229704,hamilton_13
1144,0.4995772903929464,hamilton_13
1145,0.27159356011410063,hamilton_13
1146,0.5312849727342417,hamilton_13
1147,0.036022817179028645,hamilton_13
1148,0.5418485037894089,hamilton_13
1149,0.42358599340213116,hamilton_13
1150,0.30539937100968684,hamilton_13
1151,0.4780776288094269,hamilton_13
1152,0.4219278127963403,hamilton_13
1153,0.012313615311879045,hamilton_13
1154,0.4456492990726543,hamilton_13
1155,0.5106340526784483,hamilton_13
1156,0.4718645387643794,hamilton_13
1157,0.5039319903090569,hamilton_13
1158,0.41643839269229,hamilton_13
1159,0.35516284648442054,hamilton_13
1161,0.0039759270497962355,hamilton_13
1162,0.06046287579194158,hamilton_13
1164,0.057918234982223794,hamilton_13
1165,-0.019631751478065552,hamilton_14
1166,0.2565455341231623,hamilton_14
1167,0.4672344308492898,hamilton_14
1168,0.3392708060592517,hamilton_14
1170,-0.021463629826439345,hamilton_14
1171,-0.0004801282687115327,hamilton_14
1172,0.05055109605888604,hamilton_14
1173,0.11954155604814583,hamilton_14
1174,-0.02538153753476713,hamilton_14
1175,0.3094676136013814,hamilton_14
1247,-0.002324231553123246,hamilton_23
1249,-4.698144233032942e-05,hamilton_23
1250,0.01166322536316633,hamilton_23
1251,0.008178038942953991,hamilton_23
1254,-0.003868679336577907,hamilton_23
1255,-0.0025666664271224216,hamilton_23
1258,-0.005687304126613358,hamilton_23
1260,-0.005388599370657432,hamilton_23
1261,0.0510642960270659,hamilton_23
1263,0.011709868109335808,hamilton_23
1264,0.0383340836611014,hamilton_23
1265,0.023934706859192766,hamilton_23
1266,0.006247809282485206,hamilton_23
1267,0.008486381210502936,hamilton_23
1269,0.0339023307284448,hamilton_23
1270,0.02098191956866271,hamilton_23
1271,0.2586828711959147,hamilton_23
1272,0.04034481392219984,hamilton_23
1273,0.006903080306611376,hamilton_23
1274,0.014810647790489462,hamilton_23
1276,0.03411952720041125,hamilton_23
1277,0.012349533456764372,hamilton_23
1278,-0.0014198788908383886,hamilton_23
1279,-0.012787157263825,hamilton_23
1280,0.030052179439973715,hamilton_23
1281,-0.011986265647174888,hamilton_23
1282,-0.011224709996575988,hamilton_23
1283,0.07432999399730714,hamilton_23
1284,0.05298509568853791,hamilton_23
1285,0.006904710086476395,hamilton_23
1286,-0.0032289383171044683,hamilton_23
1287,0.04058834798078872,hamilton_23
1288,-0.003407531397938679,hamilton_23
1289,0.0817130477973256,hamilton_23
1291,-0.002275644146588829,hamilton_23
1292,0.004162164957547643,hamilton_23
1293,-0.0047139462015868714,hamilton_23
1294,-0.0017275155241790684,hamilton_23
1296,0.0008477859303488878,hamilton_23
1299,0.029190449520515128,hamilton_23
1301,0.008369212538049387,hamilton_23
1302,0.025139075985276184,hamilton_23
1303,0.043217874740741236,hamilton_23
1304,0.009431142318973396,hamilton_23
1305,0.005259343597297184,hamilton_23
1306,-0.00675108956500603,hamilton_23
1310,-0.00136749224762176,hamilton_23
1311,-0.00819782413423269,hamilton_23
1312,-0.008421609495863791,hamilton_23
1314,0.0035168334720865335,hamilton_23
1315,0.03189999834161432,hamilton_23
1316,0.027670816096400607,hamilton_23
1317,0.028827014250760417,hamilton_23
1318,0.03141082514022035,hamilton_23
1319,0.05256987984529795,hamilton_23
1320,0.012820396794785393,hamilton_23
1321,0.007292162838904081,hamilton_23
1322,0.0024180205237082086,hamilton_23
1323,0.07857482607542843,hamilton_23
1325,0.8623838745849838,hamilton_23
1326,-0.011585403004156359,hamilton_23
1327,-0.004682616193859968,hamilton_23
1328,0.009349126919194494,hamilton_23
1329,0.020002298879371484,hamilton_23
1330,0.116364951515099,hamilton_23
1331,0.2574828629593663,hamilton_23
1332,0.018898690238624515,hamilton_23
1333,-0.002574308123454827,hamilton_23
1334,0.000347701733955974,hamilton_23
1335,-0.0031640912958235123,hamilton_23
1336,-0.0025574130743500232,hamilton_23
1337,-0.0003099528735477586,hamilton_23
1338,0.03455808818358308,hamilton_23
1339,0.021997431684247903,hamilton_23
1340,-0.004331751567719255,hamilton_23
1341,0.8821745285655535,hamilton_23
1342,0.02372421599995498,hamilton_23
1343,0.015927701951523467,hamilton_23
1344,-0.004492890365288016,hamilton_23
1345,0.12875008526467854,hamilton_23
1346,-0.005244443557321965,hamilton_23
1347,-0.002517631883254401,hamilton_23
1348,-0.005598003404753938,hamilton_23
1349,0.03741487276441289,hamilton_23
1350,0.013889240899718991,hamilton_07
1351,-0.0054582668567327184,hamilton_07
1352,-0.014283815807571076,hamilton_07
1353,-0.013640675816460668,hamilton_07
1354,0.04621197693510215,hamilton_07
1355,-0.002269874560401597,hamilton_07
1356,0.02524707079359263,hamilton_07
1357,0.019688808875604934,hamilton_07
1358,-0.01000917530220824,hamilton_07
1360,-0.010458736676005987,hamilton_07
1361,0.021816443402741602,hamilton_07
1362,0.9184648815569701,hamilton_07
1363,0.03845102393798314,hamilton_07
1364,0.9275346080782623,hamilton_07
1365,0.14677954051226522,hamilton_07
1366,0.03141878366565776,hamilton_07
1367,-0.014044456085675084,hamilton_07
1368,0.04530841566558665,hamilton_07
1369,0.05328299133015522,hamilton_07
1370,-0.003998271144267785,hamilton_07
1371,0.003988588327867237,hamilton_07
1372,-0.02260781394212157,hamilton_07
1373,0.06258462996217189,hamilton_07
1375,-0.0033909149044847988,hamilton_07
1378,0.032800282551043794,hamilton_07
1379,0.0867858439829771,hamilton_07
1380,0.05584416032239174,hamilton_07
1383,0.07900155597997735,hamilton_07
1384,0.08529966166566878,hamilton_07
1385,0.05148099220977607,hamilton_07
1386,0.06638558372234149,hamilton_07
1387,0.0596906515278063,hamilton_07
1389,0.006062056963113882,hamilton_07
1390,0.875513208474187,hamilton_07
1391,-0.007809677541632443,hamilton_07
1392,0.00823025835586102,hamilton_07
1393,0.005199980762375089,hamilton_07
1394,0.007659982726226233,hamilton_07
1395,-0.004476459150233136,hamilton_07
1396,0.019776908061227005,hamilton_07
1397,-0.003974143119296336,hamilton_07
1398,0.050765399798493746,hamilton_07
1399,0.0627197080209203,hamilton_07
1401,0.0510864574414132,hamilton_07
1402,0.02174867538134806,hamilton_07
1403,-0.005274594527564558,hamilton_07
1404,-0.007940790332118497,hamilton_07
1405,0.02520420170915849,hamilton_07
1406,0.04129946632728545,hamilton_07
1407,-0.017000678845537555,hamilton_07
1408,0.024941142915817106,hamilton_07
1409,0.003171830361467598,hamilton_07
1410,0.06743785085511626,hamilton_07
1411,0.03297404120172256,hamilton_07
1412,0.03656804306460408,hamilton_07
1413,0.04172524055534901,hamilton_07
1414,0.008168995215224895,hamilton_08
1416,0.022126837852727354,hamilton_08
1417,0.15047388074341475,hamilton_08
1419,-0.0027946288551287334,hamilton_08
1421,-0.014539526746618358,hamilton_08
1422,0.010320049870116189,hamilton_08
1423,-0.014473697338210245,hamilton_08
1424,0.08467458345818668,hamilton_08
1426,0.017443624695740657,hamilton_08
1429,-0.019126971912034118,hamilton_08
1430,0.023693538112018308,hamilton_08
1434,-0.0036926560565914367,hamilton_08
1435,0.02724153871270656,hamilton_08
1437,0.03424881155121402,hamilton_08
1438,0.39319009835088214,hamilton_08
1439,0.4143481908181298,hamilton_08
1440,-0.013836814605449055,hamilton_08
1441,0.006077508827451017,hamilton_08
1442,0.6800821207863033,hamilton_08
1443,0.017710690076199232,hamilton_08
1445,0.671302143671532,hamilton_08
1446,0.050188480024725424,hamilton_08
1447,0.023074168670991678,hamilton_08
1448,0.02223481449268596,hamilton_08
1449,-0.010346303060774664,hamilton_08
1452,0.0836381951882873,hamilton_08
1455,0.02031510212068526,hamilton_08
1456,0.1037354585719474,hamilton_08
1458,0.06507909813528734,hamilton_08
1459,0.11998059396757162,hamilton_08
1460,0.07780976821490344,hamilton_08
1461,0.10719029794857768,hamilton_08
1463,0.0092756694017458,hamilton_08
1465,0.015112113162674579,hamilton_08
1466,-0.009388743422526602,hamilton_08
1467,-0.015013855695595301,hamilton_08
1468,0.002621880705709856,hamilton_08
1469,0.08778031225587449,hamilton_08
1470,0.035819287207150885,hamilton_08
1471,0.04829296795804596,hamilton_08
1472,0.00044111771602117766,hamilton_08
1473,-0.0005897519455884348,hamilton_08
1474,0.029996440369423217,hamilton_08
1475,0.40383035839790915,hamilton_08
1476,-0.010648847959897002,hamilton_08
1477,-0.0004993502247952364,hamilton_08
1478,-0.005344873834219643,hamilton_08
1479,0.04784193498218203,hamilton_08
1480,0.005720668425776077,hamilton_08
1481,0.0036048313061898484,hamilton_08
1482,0.0305924822801394,hamilton_08
1483,0.043488229325710906,hamilton_08
1484,0.42306281943700996,hamilton_08
1485,0.018200916075989015,hamilton_08
1486,0.009217235503513676,hamilton_08
1487,0.0006183707091787615,hamilton_08
1488,-0.007828359267595175,hamilton_08
1489,0.14479612742409614,hamilton_08
1490,0.020840077790583344,hamilton_08
1491,-0.003083618868296778,hamilton_08
1492,-0.006214274994080782,hamilton_08
1493,0.0034078617225316464,hamilton_19
1494,0.013302464587099693,hamilton_19
1495,0.9314554388630274,hamilton_19
1496,0.9438093181180257,hamilton_19
1497,0.009053935953732672,hamilton_19
1498,0.4907857770557437,hamilton_19
1499,0.0029214480917429952,hamilton_19
1500,0.09387615567605465,hamilton_19
1501,0.28563521190873836,hamilton_19
1502,0.006891510838798842,hamilton_19
1503,-0.0012830155337224091,hamilton_19
1504,0.014679474662960467,hamilton_19
1505,0.005446149166948233,hamilton_19
1507,0.0012066203925066299,hamilton_19
1509,0.0025114635212614813,hamilton_19
1510,0.02285016001533715,hamilton_19
1511,0.006713204682841067,hamilton_19
1512,0.054677370544166014,hamilton_19
1513,0.003286419106529559,hamilton_19
1514,0.09057288544658393,hamilton_19
1515,0.00037500914835040253,hamilton_19
1516,0.011644753164179034,hamilton_19
1517,0.00905304411818426,hamilton_19
1519,0.208018325457898,hamilton_19
1521,0.0035119246307157457,hamilton_19
1522,0.005918044426293778,hamilton_19
1523,0.006462741676000761,hamilton_19
1524,0.001595139490637254,hamilton_19
1525,0.010097036434293095,hamilton_19
1526,0.0214234930198415,hamilton_19
1527,0.05086218302389138,hamilton_19
1528,-0.006010680227018917,hamilton_19
1529,-0.0009998480268428311,hamilton_19
1530,0.00029749777081400364,hamilton_19
1531,-0.0009298085477595919,hamilton_19
1532,0.007058257216662223,hamilton_19
1533,0.041911881090699786,hamilton_19
1534,0.2297280400998191,hamilton_19
1535,0.01687034413557471,hamilton_19
1536,0.009391856571340918,hamilton_19
1537,0.013213289616928404,hamilton_19
1538,0.009246661201223083,hamilton_19
1540,0.0066226747799060124,hamilton_19
1541,0.30454886494016814,hamilton_19
1542,0.0006082261884419627,hamilton_19
1543,-0.0014239986251852077,hamilton_19
1544,0.002057266076312736,hamilton_19
1545,-0.01091894424701052,hamilton_19
1547,0.5158218214430983,hamilton_19
1548,-0.0036784376291833175,hamilton_19
1549,0.06004886851856071,hamilton_19
1550,0.03573471429028889,hamilton_19
1551,0.020520902800506446,hamilton_19
1552,-0.0030617701338784943,hamilton_19
1553,0.0013853625283008597,hamilton_19
1554,0.050404890663281444,hamilton_20
1556,-0.009999266796284535,hamilton_20
1557,0.045181837860827564,hamilton_20
1558,0.03112755133534295,hamilton_20
1559,0.07502397119563273,hamilton_20
1560,-0.0024138267618223574,hamilton_20
1562,0.10915995880133611,hamilton_20
1563,0.02447732424146818,hamilton_20
1564,0.03789252600375339,hamilton_20
1565,0.029456394230563142,hamilton_20
1567,-0.0004008175968827299,hamilton_20
1568,-0.003699146554108035,hamilton_20
1569,0.13745437459946838,hamilton_20
1570,0.07290438288740701,hamilton_20
1571,-0.001575208929681926,hamilton_20
1572,0.5163322462045442,hamilton_20
1573,0.07495460151030615,hamilton_20
1574,0.15001072202179086,hamilton_20
1575,0.052215088751781956,hamilton_20
1576,0.0001525856213610899,hamilton_20
1577,0.07520349940637319,hamilton_20
1578,0.1576132599763237,hamilton_20
1579,-0.0024923946986992853,hamilton_20
1580,0.12681312917634707,hamilton_20
1581,0.19811350860118507,hamilton_20
1582,0.047142727716877816,hamilton_20
1584,0.0059050936061431965,hamilton_20
1585,0.006085483032260775,hamilton_20
1586,-0.0019095721792282028,hamilton_20
1587,0.08501761625254693,hamilton_20
1588,0.04609388053152293,hamilton_20
1589,0.06656518838483547,hamilton_20
1590,0.022769477022174224,hamilton_20
1592,0.06880694918294354,hamilton_20
1593,0.06592275256949202,hamilton_20
1594,0.04450926384172478,hamilton_20
1595,0.009362500290903464,hamilton_20
1596,0.03769197106017945,hamilton_20
1597,-0.007728421818149167,hamilton_20
1598,0.01165190975440764,hamilton_20
1599,0.8959359879153483,hamilton_20
1600,0.07292708754680685,hamilton_20
1601,-0.0015980899937177106,hamilton_20
1602,0.11968008999366311,hamilton_20
1603,0.07470244746242508,hamilton_20
1604,0.057607708964200796,hamilton_20
1605,0.055618028796131536,hamilton_20
1606,0.11274283083463625,hamilton_20
1608,0.9107182163591331,hamilton_20
1609,0.568262710717829,hamilton_20
1610,0.11741240002474033,hamilton_20
1611,0.037239286795875536,hamilton_20
