neuron_id,neuron_type,score,session_name
1069,SIR,0.15280750477617006,hamilton_01
1070,SIR,0.39766998771081064,hamilton_01
1071,SIR,0.12670369740004028,hamilton_01
1072,SIR,0.42469214348452955,hamilton_01
1074,SIR,0.4957060392273803,hamilton_01
1075,SIR,0.4753100716069335,hamilton_01
1076,SIR,0.5355592969950015,hamilton_01
1077,SIR,0.7664429164069592,hamilton_01
1078,SIR,0.08696120014133286,hamilton_01
1079,SIR,0.4368494087678987,hamilton_01
1080,SIR,0.7158496344992114,hamilton_01
1081,SIR,0.01947696126575462,hamilton_01
1082,SIR,0.43748300773209003,hamilton_01
1084,SIR,0.15937988480263027,hamilton_01
1085,SIR,0.30225904277204385,hamilton_01
1086,SIR,0.4327982443261428,hamilton_01
1087,SIR,0.2432041237407903,hamilton_01
1069,FF,0.17738225837220728,hamilton_01
1070,FF,0.4982167261701379,hamilton_01
1071,FF,0.13711892267486955,hamilton_01
1072,FF,0.4467579092231763,hamilton_01
1074,FF,0.5909333771419574,hamilton_01
1075,FF,0.5406733867338223,hamilton_01
1076,FF,0.5650757713441579,hamilton_01
1077,FF,0.7970486670003281,hamilton_01
1078,FF,0.08947098173472239,hamilton_01
1079,FF,0.4712431698816558,hamilton_01
1080,FF,0.7623905248591564,hamilton_01
1081,FF,0.022293137590175684,hamilton_01
1082,FF,0.49631975397570505,hamilton_01
1084,FF,0.2628793940283547,hamilton_01
1085,FF,0.4452804957120408,hamilton_01
1086,FF,0.5668245181489076,hamilton_01
1087,FF,0.3126344188244081,hamilton_01
1069,SR,0.14815565883810838,hamilton_01
1070,SR,0.46052503736895084,hamilton_01
1071,SR,0.08278538134350359,hamilton_01
1072,SR,0.3871800680115848,hamilton_01
1074,SR,0.48870384330416494,hamilton_01
1075,SR,0.4888937272622959,hamilton_01
1076,SR,0.5221737848176045,hamilton_01
1077,SR,0.641489804323855,hamilton_01
1078,SR,0.0467847128293396,hamilton_01
1079,SR,0.3561551305851072,hamilton_01
1080,SR,0.6320194181574357,hamilton_01
1081,SR,0.050644465131524985,hamilton_01
1082,SR,0.44084445102145475,hamilton_01
1084,SR,0.24972513806059107,hamilton_01
1085,SR,0.4439040233061878,hamilton_01
1086,SR,0.531771076944729,hamilton_01
1087,SR,0.2913560252399302,hamilton_01
1088,SIR,0.4536190297791916,hamilton_02
1089,SIR,0.3136835000065332,hamilton_02
1093,SIR,0.43347635754413993,hamilton_02
1094,SIR,0.541899387106375,hamilton_02
1095,SIR,0.6507669869315265,hamilton_02
1096,SIR,0.3583088504118077,hamilton_02
1098,SIR,0.3960546187896916,hamilton_02
1099,SIR,0.5230600926271654,hamilton_02
1100,SIR,0.5581819478696364,hamilton_02
1102,SIR,0.8161343150595805,hamilton_02
1103,SIR,0.41152791966141056,hamilton_02
1104,SIR,0.5699385091494915,hamilton_02
1105,SIR,0.15443218477084011,hamilton_02
1106,SIR,0.6984441865060607,hamilton_02
1107,SIR,0.6442621260729231,hamilton_02
1108,SIR,-0.019445066464730522,hamilton_02
1109,SIR,-0.04513997969803083,hamilton_02
1110,SIR,0.6670459140877516,hamilton_02
1111,SIR,0.47054387883204624,hamilton_02
1088,FF,0.4675088021906763,hamilton_02
1089,FF,0.3443058254859609,hamilton_02
1093,FF,0.4448617668947846,hamilton_02
1094,FF,0.5750753762349714,hamilton_02
1095,FF,0.8093597531964207,hamilton_02
1096,FF,0.4106330761822027,hamilton_02
1098,FF,0.46435121545564473,hamilton_02
1099,FF,0.5481566030953786,hamilton_02
1100,FF,0.6057609522251852,hamilton_02
1102,FF,0.817248889599521,hamilton_02
1103,FF,0.43769304324049124,hamilton_02
1104,FF,0.5749587116640058,hamilton_02
1105,FF,0.19323909054295674,hamilton_02
1106,FF,0.7522101017519047,hamilton_02
1107,FF,0.746795856663155,hamilton_02
1108,FF,-0.03019737568166727,hamilton_02
1109,FF,-0.13839582466841055,hamilton_02
1110,FF,0.6847581419224962,hamilton_02
1111,FF,0.5810798389511163,hamilton_02
1088,SR,0.36402044895088287,hamilton_02
1089,SR,0.28298749732846157,hamilton_02
1093,SR,0.309222357155195,hamilton_02
1094,SR,0.49818735265116887,hamilton_02
1095,SR,0.7829806907570844,hamilton_02
1096,SR,0.4076905077358216,hamilton_02
1098,SR,0.39003394661935414,hamilton_02
1099,SR,0.4451764654718319,hamilton_02
1100,SR,0.5074301041619632,hamilton_02
1102,SR,0.706515402556558,hamilton_02
1103,SR,0.40342026621341953,hamilton_02
1104,SR,0.5559571784899132,hamilton_02
1105,SR,0.14961578525450464,hamilton_02
1106,SR,0.7398107429254903,hamilton_02
1107,SR,0.7086454438112145,hamilton_02
1108,SR,0.0019778767219039706,hamilton_02
1109,SR,-0.15418634625133404,hamilton_02
1110,SR,0.5322506657597195,hamilton_02
1111,SR,0.5644927565436653,hamilton_02
1143,SIR,0.4276615624241261,hamilton_13
1144,SIR,0.7061640623738124,hamilton_13
1145,SIR,0.7572224250947281,hamilton_13
1146,SIR,0.26219504507602787,hamilton_13
1147,SIR,0.12364420512649535,hamilton_13
1148,SIR,0.8087137205012149,hamilton_13
1149,SIR,0.8889690722015174,hamilton_13
1150,SIR,0.7182365510482914,hamilton_13
1151,SIR,0.34001726343800787,hamilton_13
1152,SIR,0.19475462978520697,hamilton_13
1153,SIR,0.5999752846724983,hamilton_13
1154,SIR,0.32083467963433077,hamilton_13
1155,SIR,0.9069018434175635,hamilton_13
1156,SIR,0.7731844507269413,hamilton_13
1157,SIR,0.6586179391811642,hamilton_13
1158,SIR,0.8160894782164047,hamilton_13
1159,SIR,0.29507045938240495,hamilton_13
1161,SIR,0.8120539489173073,hamilton_13
1162,SIR,0.6839647823284012,hamilton_13
1164,SIR,0.6139140543015857,hamilton_13
1143,FF,0.4266825923008414,hamilton_13
1144,FF,0.7105131646410295,hamilton_13
1145,FF,0.7693215370946456,hamilton_13
1146,FF,0.25586319185121664,hamilton_13
1147,FF,0.1624480095465175,hamilton_13
1148,FF,0.7292165515314922,hamilton_13
1149,FF,0.8918688166895132,hamilton_13
1150,FF,0.7113286099917063,hamilton_13
1151,FF,0.3280154622506572,hamilton_13
1152,FF,0.20711287256414002,hamilton_13
1153,FF,0.615390176287824,hamilton_13
1154,FF,0.3258849960497656,hamilton_13
1155,FF,0.9053476571808208,hamilton_13
1156,FF,0.7704922503693915,hamilton_13
1157,FF,0.6551893931899937,hamilton_13
1158,FF,0.8137667082596701,hamilton_13
1159,FF,0.2838713242592391,hamilton_13
1161,FF,0.8189129804429797,hamilton_13
1162,FF,0.6813927476993829,hamilton_13
1164,FF,0.6069879350499883,hamilton_13
1143,SR,0.3703984381532159,hamilton_13
1144,SR,0.5248538051471172,hamilton_13
1145,SR,0.646593282054862,hamilton_13
1146,SR,0.14805867586369068,hamilton_13
1147,SR,0.2185075974565655,hamilton_13
1148,SR,0.7940816509312932,hamilton_13
1149,SR,0.8352988223907494,hamilton_13
1150,SR,0.6821382122232156,hamilton_13
1151,SR,0.18326117156757443,hamilton_13
1152,SR,0.09735093254906116,hamilton_13
1153,SR,0.5372608502173093,hamilton_13
1154,SR,0.2805381121136459,hamilton_13
1155,SR,0.9030118143535422,hamilton_13
1156,SR,0.6991312515358481,hamilton_13
1157,SR,0.5660861049592395,hamilton_13
1158,SR,0.7807189125405424,hamilton_13
1159,SR,0.13195246751964193,hamilton_13
1161,SR,0.6411424849570097,hamilton_13
1162,SR,0.41964582132254424,hamilton_13
1164,SR,0.248584495383459,hamilton_13
1165,SIR,-0.03402805696033599,hamilton_14
1166,SIR,-0.00048434617939228095,hamilton_14
1167,SIR,-0.0049068318297313725,hamilton_14
1168,SIR,0.1996044441737594,hamilton_14
1170,SIR,0.03856008689719572,hamilton_14
1171,SIR,0.06518145840801637,hamilton_14
1172,SIR,0.11299060404546941,hamilton_14
1173,SIR,0.38804720034054485,hamilton_14
1174,SIR,0.06932325360721743,hamilton_14
1175,SIR,0.39311321453774467,hamilton_14
1165,FF,0.019326167928917413,hamilton_14
1166,FF,0.08623028903786925,hamilton_14
1167,FF,0.002311079366193192,hamilton_14
1168,FF,0.3145763880921585,hamilton_14
1170,FF,0.25041706628819077,hamilton_14
1171,FF,0.3916116270856473,hamilton_14
1172,FF,0.11387825336052679,hamilton_14
1173,FF,0.49786064198334834,hamilton_14
1174,FF,0.32191776599395233,hamilton_14
1175,FF,0.5471312277971153,hamilton_14
1165,SR,0.010662993942630438,hamilton_14
1166,SR,0.0639743354366858,hamilton_14
1167,SR,-0.022300629775454394,hamilton_14
1168,SR,0.1712150580141369,hamilton_14
1170,SR,0.24770252872512968,hamilton_14
1171,SR,0.3884401671669182,hamilton_14
1172,SR,0.049004531263899496,hamilton_14
1173,SR,0.22273123855382834,hamilton_14
1174,SR,0.29846162389565745,hamilton_14
1175,SR,0.221930227352108,hamilton_14
1247,SIR,0.34359775185245917,hamilton_23
1249,SIR,-0.002383731726647609,hamilton_23
1250,SIR,0.17782888015570902,hamilton_23
1251,SIR,0.08122251699240579,hamilton_23
1254,SIR,0.02166362807724407,hamilton_23
1255,SIR,0.1513281507743407,hamilton_23
1258,SIR,0.061349739198782574,hamilton_23
1260,SIR,-0.021252187901270682,hamilton_23
1261,SIR,0.7387898135613158,hamilton_23
1263,SIR,0.2668496722244864,hamilton_23
1264,SIR,0.5347436983200258,hamilton_23
1265,SIR,0.45768967114438774,hamilton_23
1266,SIR,0.20780280914538282,hamilton_23
1267,SIR,0.5513384042022504,hamilton_23
1269,SIR,0.8256369300909657,hamilton_23
1270,SIR,0.3734905882020768,hamilton_23
1271,SIR,0.4816608763538305,hamilton_23
1272,SIR,0.6155998467262402,hamilton_23
1273,SIR,0.10000801257870304,hamilton_23
1274,SIR,0.38029090813484345,hamilton_23
1276,SIR,0.7288023984966643,hamilton_23
1277,SIR,0.44372020492584446,hamilton_23
1278,SIR,-0.059562103462819274,hamilton_23
1279,SIR,-0.04943940203956152,hamilton_23
1280,SIR,0.3146217912196028,hamilton_23
1281,SIR,0.23415427318395796,hamilton_23
1282,SIR,-0.027181710777239833,hamilton_23
1283,SIR,0.21418045818733883,hamilton_23
1284,SIR,0.5276573911118506,hamilton_23
1285,SIR,0.7799484443194321,hamilton_23
1286,SIR,-0.0338119375031368,hamilton_23
1287,SIR,0.1339177557484413,hamilton_23
1288,SIR,0.30755458725109097,hamilton_23
1289,SIR,0.2805224859778163,hamilton_23
1291,SIR,0.14737519722242826,hamilton_23
1292,SIR,0.061300584788394064,hamilton_23
1293,SIR,0.15050208525233805,hamilton_23
1294,SIR,0.6928946962269206,hamilton_23
1296,SIR,0.14914411671731137,hamilton_23
1299,SIR,0.31433191169979,hamilton_23
1301,SIR,0.1914520123355949,hamilton_23
1302,SIR,0.6891267481694714,hamilton_23
1303,SIR,0.5611814093838705,hamilton_23
1304,SIR,0.49961405694419997,hamilton_23
1305,SIR,0.11779913115668357,hamilton_23
1306,SIR,0.04009554941497373,hamilton_23
1310,SIR,-0.02901256459642747,hamilton_23
1311,SIR,0.017515328290219734,hamilton_23
1312,SIR,0.7708607902633953,hamilton_23
1314,SIR,0.22720514651806228,hamilton_23
1315,SIR,0.4559152612917904,hamilton_23
1316,SIR,0.21039456700018472,hamilton_23
1317,SIR,0.6746374191565596,hamilton_23
1318,SIR,0.26208541520142775,hamilton_23
1319,SIR,0.5112852017170002,hamilton_23
1320,SIR,0.37653663313666463,hamilton_23
1321,SIR,0.28317530026214943,hamilton_23
1322,SIR,0.46826943139067323,hamilton_23
1323,SIR,0.5489743230617062,hamilton_23
1325,SIR,0.8653251914522979,hamilton_23
1326,SIR,0.011511497606357123,hamilton_23
1327,SIR,0.3354815340710301,hamilton_23
1328,SIR,0.3362418068308121,hamilton_23
1329,SIR,0.7300597290705917,hamilton_23
1330,SIR,0.8876799384833671,hamilton_23
1331,SIR,0.3239906828207787,hamilton_23
1332,SIR,0.6304801187830668,hamilton_23
1333,SIR,0.2866259748955011,hamilton_23
1334,SIR,0.3617050418786271,hamilton_23
1335,SIR,-0.018177221175333713,hamilton_23
1336,SIR,0.4684559638341555,hamilton_23
1337,SIR,0.04991776075993082,hamilton_23
1338,SIR,0.7749934601410201,hamilton_23
1339,SIR,0.1356212150702197,hamilton_23
1340,SIR,-0.014019872027572511,hamilton_23
1341,SIR,0.48035930961727386,hamilton_23
1342,SIR,0.3898023061720071,hamilton_23
1343,SIR,0.25716641123363626,hamilton_23
1344,SIR,0.5240308720995754,hamilton_23
1345,SIR,0.8714160002554971,hamilton_23
1346,SIR,0.13573551647310403,hamilton_23
1347,SIR,0.27333849760402557,hamilton_23
1348,SIR,-0.018968532701936835,hamilton_23
1349,SIR,0.37897713739290706,hamilton_23
1247,FF,0.3624281657211892,hamilton_23
1249,FF,-0.002628498799512613,hamilton_23
1250,FF,0.2002673595599779,hamilton_23
1251,FF,0.09052650723698161,hamilton_23
1254,FF,0.006231251051263475,hamilton_23
1255,FF,0.1367581517516144,hamilton_23
1258,FF,0.01108727271110257,hamilton_23
1260,FF,-0.04957645520733478,hamilton_23
1261,FF,0.7383175156279312,hamilton_23
1263,FF,0.2588200099832374,hamilton_23
1264,FF,0.5499932835072957,hamilton_23
1265,FF,0.4705678849983774,hamilton_23
1266,FF,0.20338549814429463,hamilton_23
1267,FF,0.5460966071027057,hamilton_23
1269,FF,0.813176273727511,hamilton_23
1270,FF,0.37602727343731035,hamilton_23
1271,FF,0.4904966144711886,hamilton_23
1272,FF,0.5841688027694882,hamilton_23
1273,FF,0.0932914092509646,hamilton_23
1274,FF,0.39349854704334775,hamilton_23
1276,FF,0.7332389499922333,hamilton_23
1277,FF,0.4424967381041888,hamilton_23
1278,FF,-0.03486681205976052,hamilton_23
1279,FF,-0.0348558769445332,hamilton_23
1280,FF,0.3231784864344626,hamilton_23
1281,FF,0.24126591631305092,hamilton_23
1282,FF,-0.04172133048355331,hamilton_23
1283,FF,0.19877969184095218,hamilton_23
1284,FF,0.5218150113621836,hamilton_23
1285,FF,0.7839749401775157,hamilton_23
1286,FF,-0.02419762699728578,hamilton_23
1287,FF,0.10033026105253026,hamilton_23
1288,FF,0.3238923253185181,hamilton_23
1289,FF,0.2827805311129654,hamilton_23
1291,FF,0.1535025804387779,hamilton_23
1292,FF,0.016098023511563708,hamilton_23
1293,FF,0.1489363621799068,hamilton_23
1294,FF,0.6600475797879657,hamilton_23
1296,FF,0.16954663873257564,hamilton_23
1299,FF,0.31083292459465645,hamilton_23
1301,FF,0.2197549773935646,hamilton_23
1302,FF,0.6987169983263739,hamilton_23
1303,FF,0.5585485385477779,hamilton_23
1304,FF,0.4976300547172336,hamilton_23
1305,FF,0.14635972762800853,hamilton_23
1306,FF,0.012247800653056728,hamilton_23
1310,FF,-0.034791121288764514,hamilton_23
