neuron_id,state,session_name
1069,-0.0006041247886518164,hamilton_01
1070,0.0013248354776212335,hamilton_01
1071,8.015834638361863e-05,hamilton_01
1072,0.004088503595039183,hamilton_01
1074,-0.0005486945464163506,hamilton_01
1075,-0.0010004427523817362,hamilton_01
1076,0.0005967311732206326,hamilton_01
1077,0.0014483228326583665,hamilton_01
1078,-5.571153095778048e-05,hamilton_01
1079,-0.0009579230974843478,hamilton_01
1080,5.5411339357358534e-05,hamilton_01
1081,0.0009700186719543647,hamilton_01
1082,-0.0016125989175101107,hamilton_01
1084,-0.0004959555905941881,hamilton_01
1085,-0.0005752624594575373,hamilton_01
1086,0.0014546332767652493,hamilton_01
1087,0.0008067807024989771,hamilton_01
1088,-0.0006367670871098464,hamilton_02
1089,0.004451127192728843,hamilton_02
1093,-0.0021404472129123555,hamilton_02
1094,-0.001362946581642732,hamilton_02
1095,-0.0053436137973298155,hamilton_02
1096,-0.002037564021779703,hamilton_02
1098,-0.002169105426575246,hamilton_02
1099,-0.003943581748860492,hamilton_02
1100,-0.0019544232584742804,hamilton_02
1102,-0.004166370599351632,hamilton_02
1103,-0.006362528695517256,hamilton_02
1104,-0.0033893957883179837,hamilton_02
1105,-0.0041043149278904515,hamilton_02
1106,0.009882253379827977,hamilton_02
1107,0.0001821318939305927,hamilton_02
1108,-0.00035149384885766464,hamilton_02
1109,0.004457898460737342,hamilton_02
1110,0.002829247325766482,hamilton_02
1111,0.019734645919203663,hamilton_02
1143,-0.00040447400429426404,hamilton_13
1144,0.004447462101888089,hamilton_13
1145,-0.0003094466648804417,hamilton_13
1146,6.443440947490053e-05,hamilton_13
1147,-0.002868774828702092,hamilton_13
1148,0.008193800300479425,hamilton_13
1149,-0.0010731271058265657,hamilton_13
1150,-0.00014341236060571027,hamilton_13
1151,-0.0012857770076050601,hamilton_13
1152,-0.00039065715375090625,hamilton_13
1153,-0.00128336331649348,hamilton_13
1154,-0.0003857611076172107,hamilton_13
1155,-9.745675707129031e-05,hamilton_13
1156,-0.0005466069885482483,hamilton_13
1157,-0.0010684627722114648,hamilton_13
1158,-0.001678705731684671,hamilton_13
1159,-0.00031706338029320326,hamilton_13
1161,-0.002442446069771886,hamilton_13
1162,-0.0014795113921036052,hamilton_13
1164,-0.0005800060426081943,hamilton_13
1165,-0.014904608674421515,hamilton_14
1166,0.030086325405986925,hamilton_14
1167,0.12699361221613897,hamilton_14
1168,0.004533130198109791,hamilton_14
1170,-0.001947919503953166,hamilton_14
1171,-0.01726411938389729,hamilton_14
1172,-0.06232079409371287,hamilton_14
1173,-0.045783882635654735,hamilton_14
1174,0.01334363270152188,hamilton_14
1175,-0.06654797869776508,hamilton_14
1247,0.0020704697578155296,hamilton_23
1249,-4.698144233032942e-05,hamilton_23
1250,0.0005006775163177712,hamilton_23
1251,-0.0003821466541109597,hamilton_23
1254,6.173199980086253e-08,hamilton_23
1255,0.0006024972038473741,hamilton_23
1258,-0.0004808988863552077,hamilton_23
1260,-0.00026537752695190433,hamilton_23
1261,0.003990200381877651,hamilton_23
1263,0.000559447191364315,hamilton_23
1264,0.011785893869520447,hamilton_23
1265,0.0006156487274495914,hamilton_23
1266,0.0020844075735588995,hamilton_23
1267,0.0017109423091114407,hamilton_23
1269,0.004504113597776205,hamilton_23
1270,-0.00028315273981032173,hamilton_23
1271,2.5538425232651817e-05,hamilton_23
1272,-0.00021391002629012057,hamilton_23
1273,0.0044839391338761915,hamilton_23
1274,-0.0002408915211930207,hamilton_23
