neuron_id,pop,session_name
1069,-0.04198108361188968,hamilton_01
1070,-0.03523926794913057,hamilton_01
1071,-0.04213080486278749,hamilton_01
1072,-0.06539526113065142,hamilton_01
1074,-0.04670380087495372,hamilton_01
1075,-0.046360632130314404,hamilton_01
1076,-0.0435901351085096,hamilton_01
1077,-0.03151135193199073,hamilton_01
1078,-0.04125667857230568,hamilton_01
1079,-0.061544262093317134,hamilton_01
1080,-0.04070243120701802,hamilton_01
1081,-0.0414890507111982,hamilton_01
1082,-0.044342821849392866,hamilton_01
1084,-0.051619682024678856,hamilton_01
1085,-0.06600753946311486,hamilton_01
1086,-0.049399167130614874,hamilton_01
1087,-0.06484329814296208,hamilton_01
1088,-0.04557240692554014,hamilton_02
1089,-0.04274221002464853,hamilton_02
1093,-0.05384330719666956,hamilton_02
1094,-0.029209935118603304,hamilton_02
1095,-0.044132291555118594,hamilton_02
1096,-0.03829953015854191,hamilton_02
1098,-0.04750390943655192,hamilton_02
1099,-0.025198649669817906,hamilton_02
1100,-0.04012082463740811,hamilton_02
1102,-0.05661934030673863,hamilton_02
1103,-0.03007232972750904,hamilton_02
1104,-0.04222854774935416,hamilton_02
1105,-0.04217816407924899,hamilton_02
1106,-0.05500912655949404,hamilton_02
1107,-0.030853408369774016,hamilton_02
1108,-0.05080197856414892,hamilton_02
1109,-0.024081088148799966,hamilton_02
1110,-0.05020498762211752,hamilton_02
1111,-0.06788300737577324,hamilton_02
1143,-0.06110516265663035,hamilton_13
1144,-0.03740477324593052,hamilton_13
1145,-0.032822890696464754,hamilton_13
1146,-0.033246883825714724,hamilton_13
1147,-0.04126411399881125,hamilton_13
1148,-0.05312695273169332,hamilton_13
1149,-0.04777253164674002,hamilton_13
1150,-0.046233074491693046,hamilton_13
1151,-0.03460732099084825,hamilton_13
1152,-0.05273584793066335,hamilton_13
1153,-0.05121200949463898,hamilton_13
1154,-0.04247972075798319,hamilton_13
1155,-0.0519680018979539,hamilton_13
1156,-0.0822428092338349,hamilton_13
1157,-0.04685018543264907,hamilton_13
1158,-0.041400736185129315,hamilton_13
1159,-0.049827508149064316,hamilton_13
1161,-0.04553669310303214,hamilton_13
1162,-0.045948500340396145,hamilton_13
1164,-0.0885249980801059,hamilton_13
1165,-0.05608339739714881,hamilton_14
1166,-0.041232439313670224,hamilton_14
1167,-0.029498599078501674,hamilton_14
1168,-0.0448067182565977,hamilton_14
1170,-0.04596918855201513,hamilton_14
1171,-0.04070676309214312,hamilton_14
1172,-0.043147966634510614,hamilton_14
1173,-0.04538562338425982,hamilton_14
1174,-0.03930195920996682,hamilton_14
1175,-0.06372229270882004,hamilton_14
1247,-0.06107400233866116,hamilton_23
1249,-0.0025593130665761076,hamilton_23
1250,-0.041722026456914474,hamilton_23
1251,-0.04752362706152926,hamilton_23
1254,-0.018267959422552594,hamilton_23
1255,-0.042508415152719484,hamilton_23
1258,-0.059979529233433485,hamilton_23
1260,-0.040817197714065445,hamilton_23
1261,-0.0545229401119824,hamilton_23
1263,-0.041522771618157206,hamilton_23
1264,-0.019538735995361246,hamilton_23
1265,-0.06332397757300035,hamilton_23
1266,-0.04898394009406966,hamilton_23
1267,-0.03615167027915067,hamilton_23
1269,-0.04629754688457934,hamilton_23
1270,-0.03003670788504138,hamilton_23
1271,-0.03595117297306638,hamilton_23
1272,-0.044551808693290784,hamilton_23
1273,-0.027362377441383014,hamilton_23
1274,-0.043070379377292814,hamilton_23
1276,-0.02328030781251682,hamilton_23
1277,-0.060653078565555685,hamilton_23
1278,-0.038164443956722624,hamilton_23
1279,-0.08468483467554258,hamilton_23
1280,-0.050485158817986694,hamilton_23
1281,-0.058606569163334045,hamilton_23
1282,-0.05416072521702211,hamilton_23
1283,-0.05970060792388145,hamilton_23
1284,-0.03505332763932996,hamilton_23
1285,-0.06109956096032101,hamilton_23
1286,-0.056909272312352634,hamilton_23
1287,-0.033243842199238885,hamilton_23
1288,-0.055126568553983235,hamilton_23
1289,-0.04982227781879569,hamilton_23
1291,-0.07911353918458786,hamilton_23
1292,-0.04560711783218885,hamilton_23
1293,-0.07402964727155861,hamilton_23
1294,-0.04013228552960957,hamilton_23
1296,-0.05204256507242455,hamilton_23
1299,-0.048135968282169414,hamilton_23
1301,-0.053357044790276656,hamilton_23
1302,-0.034308718832512144,hamilton_23
1303,-0.05615822891703561,hamilton_23
1304,-0.0402210117698794,hamilton_23
1305,-0.03327334473202552,hamilton_23
1306,-0.038202516876064775,hamilton_23
1310,-0.021549062073442316,hamilton_23
1311,-0.0241200181727216,hamilton_23
1312,-0.06047570066045269,hamilton_23
1314,-0.038370809015330035,hamilton_23
1315,-0.05646606719895053,hamilton_23
1316,-0.048772630245770054,hamilton_23
1317,-0.06358746903966432,hamilton_23
1318,-0.054694602408840345,hamilton_23
1319,-0.03998714677600686,hamilton_23
1320,-0.0604063434882812,hamilton_23
1321,-0.04824585584821282,hamilton_23
1322,-0.03393347083079035,hamilton_23
1323,-0.02502260711433224,hamilton_23
1325,-0.053283877999938764,hamilton_23
1326,-0.06205360120582779,hamilton_23
1327,-0.04712705855959898,hamilton_23
1328,-0.03093920502217138,hamilton_23
1329,-0.062564037436147,hamilton_23
1330,-0.05229704214647608,hamilton_23
