n_best,neuron_id,score,session_name
13,1084,0.24444661099154966,hamilton_01
14,1084,0.2423894053812435,hamilton_01
15,1084,0.2565993679705163,hamilton_01
1,1085,0.2894937932446375,hamilton_01
2,1085,0.33230150867727926,hamilton_01
3,1085,0.3680561517740892,hamilton_01
4,1085,0.4016076023618055,hamilton_01
5,1085,0.397135122096891,hamilton_01
6,1085,0.404880442130613,hamilton_01
7,1085,0.4349852472590272,hamilton_01
8,1085,0.4217127904543359,hamilton_01
9,1085,0.43890368964139814,hamilton_01
10,1085,0.4414221257991901,hamilton_01
11,1085,0.43561728173952863,hamilton_01
12,1085,0.44892602432309375,hamilton_01
13,1085,0.44302106490235305,hamilton_01
14,1085,0.45148370877000793,hamilton_01
15,1085,0.4654310110322374,hamilton_01
1,1086,0.3318480243580438,hamilton_01
2,1086,0.43369301596029697,hamilton_01
3,1086,0.4458203910337889,hamilton_01
4,1086,0.4789442566072119,hamilton_01
5,1086,0.47716206700212876,hamilton_01
6,1086,0.4835830952447945,hamilton_01
7,1086,0.503338837766615,hamilton_01
8,1086,0.49280960402067464,hamilton_01
9,1086,0.5162467742173539,hamilton_01
10,1086,0.5611149783276528,hamilton_01
11,1086,0.5751073875287644,hamilton_01
12,1086,0.5632234581144129,hamilton_01
13,1086,0.5666685213931691,hamilton_01
14,1086,0.5675181083169187,hamilton_01
15,1086,0.5734143466494047,hamilton_01
1,1087,0.245484034261213,hamilton_01
2,1087,0.30015582079875486,hamilton_01
3,1087,0.30705338866234794,hamilton_01
4,1087,0.33351476311356887,hamilton_01
5,1087,0.2998127453968549,hamilton_01
6,1087,0.3071486365482469,hamilton_01
7,1087,0.2857326529298647,hamilton_01
8,1087,0.2865669353527164,hamilton_01
9,1087,0.3161809706189914,hamilton_01
10,1087,0.3020967198077163,hamilton_01
11,1087,0.29508238639479345,hamilton_01
12,1087,0.3235959432606245,hamilton_01
13,1087,0.3057225879399964,hamilton_01
14,1087,0.30714708910916333,hamilton_01
15,1087,0.30215163840176357,hamilton_01
1,1088,0.2770941035688566,hamilton_02
2,1088,0.34425809080001296,hamilton_02
3,1088,0.40362517265340936,hamilton_02
4,1088,0.4038922993304122,hamilton_02
5,1088,0.3960141884825868,hamilton_02
6,1088,0.39969109562552646,hamilton_02
7,1088,0.39608861540588614,hamilton_02
8,1088,0.4118610917107587,hamilton_02
9,1088,0.42548369707437833,hamilton_02
10,1088,0.4354919507580458,hamilton_02
11,1088,0.453932100625188,hamilton_02
12,1088,0.45575651859922167,hamilton_02
13,1088,0.4709779001852775,hamilton_02
14,1088,0.4734941977533239,hamilton_02
15,1088,0.4709507363628223,hamilton_02
1,1089,0.25753362181769435,hamilton_02
2,1089,0.26014620799847277,hamilton_02
3,1089,0.26697180746314386,hamilton_02
4,1089,0.23337899587330035,hamilton_02
5,1089,0.2786041656128404,hamilton_02
6,1089,0.3123789047690085,hamilton_02
7,1089,0.27150563910652553,hamilton_02
8,1089,0.3018836533827022,hamilton_02
9,1089,0.25759822771285323,hamilton_02
10,1089,0.2919771154634475,hamilton_02
11,1089,0.271718068557686,hamilton_02
12,1089,0.259644464805948,hamilton_02
13,1089,0.27246465419608146,hamilton_02
14,1089,0.3052989485550352,hamilton_02
15,1089,0.2817408206550273,hamilton_02
1,1093,0.18210358351607772,hamilton_02
2,1093,0.29716824741842285,hamilton_02
3,1093,0.30108776125639336,hamilton_02
4,1093,0.38348731943104797,hamilton_02
5,1093,0.41923717252759884,hamilton_02
6,1093,0.4215436082037801,hamilton_02
7,1093,0.43607267306906816,hamilton_02
8,1093,0.4315541724643743,hamilton_02
9,1093,0.43482530625860605,hamilton_02
10,1093,0.42958207477329297,hamilton_02
11,1093,0.4369511003029681,hamilton_02
12,1093,0.435179529810555,hamilton_02
13,1093,0.44195427510598184,hamilton_02
14,1093,0.43489040239423,hamilton_02
15,1093,0.44544298190822007,hamilton_02
1,1094,0.40580683697484404,hamilton_02
2,1094,0.4599167416434401,hamilton_02
3,1094,0.46910981530970586,hamilton_02
4,1094,0.46589345422045536,hamilton_02
5,1094,0.4834165106220646,hamilton_02
6,1094,0.4770495728689147,hamilton_02
7,1094,0.4948348342305417,hamilton_02
8,1094,0.5265507541451555,hamilton_02
9,1094,0.5392586463020816,hamilton_02
10,1094,0.5602651575850629,hamilton_02
11,1094,0.5492035313138361,hamilton_02
12,1094,0.5381833470360314,hamilton_02
13,1094,0.5634939878417893,hamilton_02
14,1094,0.5585341991074966,hamilton_02
15,1094,0.5613354019256876,hamilton_02
1,1095,0.7364285761774265,hamilton_02
2,1095,0.73973625047011,hamilton_02
3,1095,0.7473121649362987,hamilton_02
4,1095,0.7512487195027966,hamilton_02
5,1095,0.7468776219909598,hamilton_02
6,1095,0.7545736956072296,hamilton_02
7,1095,0.7751824459983258,hamilton_02
8,1095,0.7922391192593072,hamilton_02
9,1095,0.8013424375221705,hamilton_02
10,1095,0.801477523881805,hamilton_02
11,1095,0.7981002658957079,hamilton_02
12,1095,0.8046540859403724,hamilton_02
13,1095,0.8027913058916127,hamilton_02
14,1095,0.8091337838359809,hamilton_02
15,1095,0.8094127413508186,hamilton_02
1,1096,0.23185745777141814,hamilton_02
2,1096,0.303537899782076,hamilton_02
3,1096,0.3452349351738911,hamilton_02
4,1096,0.3836378769672068,hamilton_02
5,1096,0.39856142754113383,hamilton_02
6,1096,0.38862679264742583,hamilton_02
7,1096,0.38581590195119037,hamilton_02
8,1096,0.4040408106488959,hamilton_02
9,1096,0.4076236273388947,hamilton_02
10,1096,0.39185433604288816,hamilton_02
11,1096,0.41352138831096363,hamilton_02
12,1096,0.4111978862711939,hamilton_02
13,1096,0.40468782939086295,hamilton_02
14,1096,0.4101148750340923,hamilton_02
15,1096,0.39211867180779836,hamilton_02
1,1098,0.2361933653729289,hamilton_02
2,1098,0.3079784775794757,hamilton_02
3,1098,0.3052227961634154,hamilton_02
4,1098,0.34934569419127526,hamilton_02
5,1098,0.3776213445507269,hamilton_02
6,1098,0.3662713154139829,hamilton_02
7,1098,0.3895496219769453,hamilton_02
8,1098,0.37633396660636986,hamilton_02
9,1098,0.390971358276574,hamilton_02
10,1098,0.4040076574624911,hamilton_02
11,1098,0.41563277082698047,hamilton_02
12,1098,0.43306803990382753,hamilton_02
13,1098,0.44308902305241704,hamilton_02
14,1098,0.4384661485955398,hamilton_02
15,1098,0.4454054320395183,hamilton_02
1,1099,0.24039659872799354,hamilton_02
2,1099,0.3102781434925565,hamilton_02
3,1099,0.3145539771384425,hamilton_02
4,1099,0.3778809320180557,hamilton_02
5,1099,0.470905517303132,hamilton_02
6,1099,0.4906597338349371,hamilton_02
7,1099,0.5169597372200195,hamilton_02
8,1099,0.5000991194283446,hamilton_02
9,1099,0.5204063184733785,hamilton_02
10,1099,0.5271240436615483,hamilton_02
11,1099,0.5525494630725868,hamilton_02
12,1099,0.5399581937392786,hamilton_02
13,1099,0.550721519768949,hamilton_02
14,1099,0.552785220537892,hamilton_02
15,1099,0.5491770562010299,hamilton_02
1,1100,0.33902692800111006,hamilton_02
2,1100,0.4430859470902426,hamilton_02
3,1100,0.44348647438245675,hamilton_02
4,1100,0.45870568286596053,hamilton_02
5,1100,0.45581343136735325,hamilton_02
6,1100,0.48646437544194193,hamilton_02
7,1100,0.5359577675450454,hamilton_02
8,1100,0.5624683209588215,hamilton_02
9,1100,0.5621010650562646,hamilton_02
10,1100,0.5782097661921458,hamilton_02
11,1100,0.587560661204666,hamilton_02
12,1100,0.5765177560635927,hamilton_02
13,1100,0.588880932115516,hamilton_02
14,1100,0.5978942588683404,hamilton_02
15,1100,0.6112466177284752,hamilton_02
1,1102,0.7596507009826776,hamilton_02
2,1102,0.7820986060805837,hamilton_02
3,1102,0.8001649029608735,hamilton_02
4,1102,0.7975143421676865,hamilton_02
5,1102,0.8089332785090129,hamilton_02
6,1102,0.8101555997961857,hamilton_02
7,1102,0.8133198810378426,hamilton_02
8,1102,0.8169578074061097,hamilton_02
9,1102,0.8144314432553479,hamilton_02
10,1102,0.8129813583128437,hamilton_02
11,1102,0.8148288692654042,hamilton_02
12,1102,0.8192161096561346,hamilton_02
13,1102,0.8202812089988776,hamilton_02
14,1102,0.8167071888777178,hamilton_02
15,1102,0.815193699066057,hamilton_02
1,1103,0.28034817390909766,hamilton_02
2,1103,0.3181871768902601,hamilton_02
3,1103,0.3780311387341177,hamilton_02
4,1103,0.39205482703146766,hamilton_02
5,1103,0.41033317963636273,hamilton_02
6,1103,0.4057070868626137,hamilton_02
7,1103,0.4355996410883668,hamilton_02
8,1103,0.44079561764046477,hamilton_02
9,1103,0.4213700145763237,hamilton_02
10,1103,0.41734286895879097,hamilton_02
11,1103,0.42955021300904833,hamilton_02
12,1103,0.4357268277513314,hamilton_02
13,1103,0.4348538525337096,hamilton_02
14,1103,0.4361246904665025,hamilton_02
15,1103,0.439448543330606,hamilton_02
1,1104,0.3957797270764004,hamilton_02
2,1104,0.4692651558772969,hamilton_02
3,1104,0.4670962157856439,hamilton_02
4,1104,0.5245869884469097,hamilton_02
5,1104,0.5573701217465208,hamilton_02
6,1104,0.5711914363776869,hamilton_02
7,1104,0.5759591243898186,hamilton_02
8,1104,0.5671474145982132,hamilton_02
9,1104,0.572464263164157,hamilton_02
10,1104,0.5664638629808824,hamilton_02
11,1104,0.5740739732321138,hamilton_02
12,1104,0.5660306033224032,hamilton_02
13,1104,0.5782843043295463,hamilton_02
14,1104,0.5640114861936271,hamilton_02
15,1104,0.5632929759414588,hamilton_02
1,1105,0.05416697272965676,hamilton_02
2,1105,0.06839228242593672,hamilton_02
3,1105,0.07442675580469474,hamilton_02
4,1105,0.06190630446639902,hamilton_02
5,1105,0.057613373768162515,hamilton_02
6,1105,0.08435154503218216,hamilton_02
7,1105,0.08280181602176957,hamilton_02
8,1105,0.09794125125852227,hamilton_02
9,1105,0.1270921826419566,hamilton_02
10,1105,0.1340124036036761,hamilton_02
11,1105,0.1372473895481488,hamilton_02
12,1105,0.14360756011167491,hamilton_02
13,1105,0.1367858882909301,hamilton_02
14,1105,0.15610168295243634,hamilton_02
15,1105,0.18772326170338194,hamilton_02
1,1106,0.44644719314061476,hamilton_02
2,1106,0.514726205000095,hamilton_02
3,1106,0.517714285484691,hamilton_02
4,1106,0.5758746424163366,hamilton_02
5,1106,0.5967090574631622,hamilton_02
6,1106,0.6138362242641008,hamilton_02
7,1106,0.619775940814026,hamilton_02
8,1106,0.6413653340407526,hamilton_02
9,1106,0.6463332887991429,hamilton_02
10,1106,0.7170303263804657,hamilton_02
11,1106,0.7151177331324459,hamilton_02
12,1106,0.7574254363629332,hamilton_02
13,1106,0.7528535796580623,hamilton_02
14,1106,0.7584926528354152,hamilton_02
15,1106,0.7636551109501079,hamilton_02
1,1107,0.48594125815971567,hamilton_02
2,1107,0.5099920020505093,hamilton_02
3,1107,0.5539374705016507,hamilton_02
4,1107,0.5968234063578375,hamilton_02
5,1107,0.6049873307640199,hamilton_02
6,1107,0.6451382683483857,hamilton_02
7,1107,0.6869272143671818,hamilton_02
8,1107,0.7049573060426869,hamilton_02
9,1107,0.7334488590955942,hamilton_02
10,1107,0.7373012617261052,hamilton_02
11,1107,0.7339660755937161,hamilton_02
12,1107,0.7425662303256769,hamilton_02
13,1107,0.7436795716428664,hamilton_02
14,1107,0.7541731946505853,hamilton_02
15,1107,0.7525050027537891,hamilton_02
1,1108,-0.003795890467841856,hamilton_02
2,1108,-0.023383731295436316,hamilton_02
3,1108,-0.010091630057027711,hamilton_02
4,1108,-0.061631749060454454,hamilton_02
5,1108,-0.01173381318688289,hamilton_02
6,1108,-0.00455602125390806,hamilton_02
7,1108,-0.025081823905205435,hamilton_02
8,1108,0.0037096833051530886,hamilton_02
9,1108,0.013431010476222683,hamilton_02
10,1108,-0.048961724584192325,hamilton_02
11,1108,-0.02030482124575672,hamilton_02
12,1108,-0.034989370782645676,hamilton_02
13,1108,-0.025906262707107698,hamilton_02
14,1108,-0.025945484880083323,hamilton_02
15,1108,-0.015703561708232304,hamilton_02
1,1109,-0.019884449268246174,hamilton_02
2,1109,-0.04910359443356107,hamilton_02
3,1109,-0.03019293524538713,hamilton_02
4,1109,-0.06124903726562207,hamilton_02
5,1109,-0.13782435510633362,hamilton_02
6,1109,-0.047681512537828576,hamilton_02
7,1109,-0.13898175171852717,hamilton_02
8,1109,-0.05462297642552198,hamilton_02
9,1109,-0.07960268753380731,hamilton_02
10,1109,-0.09363385204067058,hamilton_02
11,1109,-0.06314144807816076,hamilton_02
12,1109,-0.08129657677392861,hamilton_02
13,1109,-0.0974116535942148,hamilton_02
14,1109,-0.2240348089326929,hamilton_02
15,1109,-0.009581292401074349,hamilton_02
1,1110,0.47391217113326445,hamilton_02
2,1110,0.5323686052291935,hamilton_02
3,1110,0.5786034764834418,hamilton_02
4,1110,0.6032686883941427,hamilton_02
5,1110,0.6125205952329228,hamilton_02
6,1110,0.6495622962292279,hamilton_02
7,1110,0.645824710083807,hamilton_02
8,1110,0.651730757886401,hamilton_02
9,1110,0.6592449175030036,hamilton_02
10,1110,0.6544380995119703,hamilton_02
11,1110,0.6649894673003988,hamilton_02
12,1110,0.6596607333722802,hamilton_02
13,1110,0.6637853814512201,hamilton_02
14,1110,0.6668974104491053,hamilton_02
15,1110,0.6543241863371213,hamilton_02
1,1111,0.29851176682556485,hamilton_02
2,1111,0.40758187976479493,hamilton_02
3,1111,0.4318179139293762,hamilton_02
4,1111,0.45882382911357117,hamilton_02
5,1111,0.4924473107000674,hamilton_02
6,1111,0.5393787175902546,hamilton_02
7,1111,0.543384115404707,hamilton_02
8,1111,0.547382959881841,hamilton_02
9,1111,0.5544235794113141,hamilton_02
10,1111,0.5524267175497674,hamilton_02
11,1111,0.566580274611183,hamilton_02
12,1111,0.5717864927357372,hamilton_02
13,1111,0.570284752218791,hamilton_02
14,1111,0.5723850001201678,hamilton_02
15,1111,0.5754577567364023,hamilton_02
1,1143,0.2161162203722408,hamilton_13
2,1143,0.28108538084488205,hamilton_13
3,1143,0.3537599451737726,hamilton_13
4,1143,0.37395417037971584,hamilton_13
5,1143,0.38707943962255065,hamilton_13
6,1143,0.3931167846877317,hamilton_13
7,1143,0.37723178320689554,hamilton_13
8,1143,0.38095466223059954,hamilton_13
9,1143,0.41188475880471404,hamilton_13
10,1143,0.4277242288809745,hamilton_13
11,1143,0.41290601505902635,hamilton_13
12,1143,0.44294763785177266,hamilton_13
13,1143,0.41760076379269073,hamilton_13
14,1143,0.43331631421964945,hamilton_13
15,1143,0.43876356584605103,hamilton_13
1,1144,0.5944563930314699,hamilton_13
2,1144,0.6438486644841783,hamilton_13
3,1144,0.6715994351811647,hamilton_13
4,1144,0.6801624686559824,hamilton_13
5,1144,0.6748835128459232,hamilton_13
6,1144,0.6751346580765307,hamilton_13
7,1144,0.6857300751703599,hamilton_13
8,1144,0.6856697369664589,hamilton_13
9,1144,0.697621611649319,hamilton_13
10,1144,0.6934416852478306,hamilton_13
11,1144,0.6961293177745322,hamilton_13
12,1144,0.688938890421228,hamilton_13
13,1144,0.6976465056032628,hamilton_13
14,1144,0.6984453246714241,hamilton_13
15,1144,0.70162837220569,hamilton_13
1,1145,0.6041303583790637,hamilton_13
2,1145,0.6125073289589182,hamilton_13
3,1145,0.6085732872624567,hamilton_13
4,1145,0.6231884828427492,hamilton_13
5,1145,0.6506132082050746,hamilton_13
6,1145,0.7088068420340271,hamilton_13
7,1145,0.7085223541055472,hamilton_13
8,1145,0.722137725493174,hamilton_13
9,1145,0.7358319078582012,hamilton_13
10,1145,0.7459889221592434,hamilton_13
11,1145,0.7385099988475956,hamilton_13
12,1145,0.7468735390313308,hamilton_13
13,1145,0.7372068502463864,hamilton_13
14,1145,0.7516061687026359,hamilton_13
15,1145,0.7492338170490191,hamilton_13
1,1146,0.13508052713489999,hamilton_13
2,1146,0.19547331340307128,hamilton_13
3,1146,0.21661315237945766,hamilton_13
4,1146,0.24789280040325842,hamilton_13
5,1146,0.23680042979019916,hamilton_13
6,1146,0.2364608261429601,hamilton_13
7,1146,0.2376654769733066,hamilton_13
8,1146,0.2512148979484806,hamilton_13
9,1146,0.24184658973859552,hamilton_13
10,1146,0.24984529650022091,hamilton_13
11,1146,0.2487340603112957,hamilton_13
12,1146,0.24156136552489657,hamilton_13
13,1146,0.23867508201577312,hamilton_13
14,1146,0.24872757020308298,hamilton_13
15,1146,0.2501035315481098,hamilton_13
1,1147,0.005717662543360436,hamilton_13
2,1147,0.03651672275366147,hamilton_13
3,1147,0.08348873375238419,hamilton_13
4,1147,0.0631686966662676,hamilton_13
5,1147,0.06854521760264834,hamilton_13
6,1147,0.17517928324494753,hamilton_13
7,1147,0.17133321750711025,hamilton_13
8,1147,0.1615644633822569,hamilton_13
9,1147,0.14999431834228555,hamilton_13
10,1147,0.18981936850997283,hamilton_13
11,1147,0.21258808934366993,hamilton_13
12,1147,0.2053539865874166,hamilton_13
13,1147,0.199256934610413,hamilton_13
14,1147,0.21387951497942295,hamilton_13
15,1147,0.19685084496612182,hamilton_13
1,1148,0.6599971724612231,hamilton_13
2,1148,0.6909758720268817,hamilton_13
3,1148,0.7400844347575403,hamilton_13
4,1148,0.7607131424220521,hamilton_13
5,1148,0.7710751487156448,hamilton_13
6,1148,0.7714688277312924,hamilton_13
7,1148,0.7723968216599125,hamilton_13
8,1148,0.7757405810776626,hamilton_13
9,1148,0.7826660621714844,hamilton_13
10,1148,0.7840912785081432,hamilton_13
11,1148,0.7862208953190641,hamilton_13
12,1148,0.7948106873631844,hamilton_13
13,1148,0.8065535214724193,hamilton_13
14,1148,0.8084839064024345,hamilton_13
15,1148,0.8043964901220452,hamilton_13
1,1149,0.8553058627879899,hamilton_13
2,1149,0.8646544442194397,hamilton_13
3,1149,0.8696037419944961,hamilton_13
4,1149,0.8734549268247689,hamilton_13
5,1149,0.8855321577885815,hamilton_13
6,1149,0.8869372064211583,hamilton_13
7,1149,0.891574019339156,hamilton_13
8,1149,0.8900367569767524,hamilton_13
9,1149,0.890903557566701,hamilton_13
10,1149,0.8886281773898149,hamilton_13
11,1149,0.889990867338218,hamilton_13
12,1149,0.8930081243643408,hamilton_13
13,1149,0.8865739858191519,hamilton_13
14,1149,0.8898140664511605,hamilton_13
15,1149,0.8908656748028125,hamilton_13
1,1150,0.6706531301461711,hamilton_13
2,1150,0.6787128999640387,hamilton_13
3,1150,0.675110777908122,hamilton_13
4,1150,0.6800105629251997,hamilton_13
5,1150,0.6855388428913032,hamilton_13
6,1150,0.6929186882497769,hamilton_13
7,1150,0.7018702581520454,hamilton_13
8,1150,0.702452403828296,hamilton_13
9,1150,0.7109007450505346,hamilton_13
10,1150,0.711074668867921,hamilton_13
11,1150,0.7071740894943058,hamilton_13
12,1150,0.7097484787603956,hamilton_13
13,1150,0.7098570768953698,hamilton_13
14,1150,0.701599770228816,hamilton_13
15,1150,0.7114587612872263,hamilton_13
1,1151,0.06592326191955511,hamilton_13
2,1151,0.14948893529135598,hamilton_13
3,1151,0.21405393120213717,hamilton_13
4,1151,0.26911999216659016,hamilton_13
5,1151,0.2747428005965212,hamilton_13
