neuron_id,state,session_name
1069,-0.0022262568663031558,hamilton_01
1070,0.001177942309315827,hamilton_01
1071,-0.008982865348246572,hamilton_01
1072,-0.00595755483112923,hamilton_01
1074,-0.0018541622257392642,hamilton_01
1075,-0.016111357862726817,hamilton_01
1076,-0.00679507543286455,hamilton_01
1077,-0.007972309171322588,hamilton_01
1078,-0.005560061897316259,hamilton_01
1079,-0.008015287186512676,hamilton_01
1080,-0.007147264669298004,hamilton_01
1081,-0.007723739498273341,hamilton_01
1082,-0.0025005729228568586,hamilton_01
1084,-0.0037984687066010105,hamilton_01
1085,-0.004722779562275736,hamilton_01
1086,-0.0021781357753655416,hamilton_01
1087,-0.012079190200611833,hamilton_01
1088,-0.0010652109503161533,hamilton_02
1089,-0.015784599146408597,hamilton_02
1093,-0.005834089171656709,hamilton_02
1094,-0.0013445224938923195,hamilton_02
1095,-0.010248753328013293,hamilton_02
1096,-0.012149624908050383,hamilton_02
1098,-0.006938490887275117,hamilton_02
1099,-0.0053208280652309314,hamilton_02
1100,-0.00583136499186705,hamilton_02
1102,-0.0077989798104470594,hamilton_02
1103,-0.03735144650403264,hamilton_02
1104,-0.007183401322162508,hamilton_02
1105,-0.008796493722473287,hamilton_02
1106,-0.022281896278950962,hamilton_02
1107,-0.01979061225824954,hamilton_02
1108,-0.0002892149839152314,hamilton_02
1109,-0.0016481161818153289,hamilton_02
1110,-0.011700357390991645,hamilton_02
1111,-0.0058031009990991535,hamilton_02
1143,-0.008802503628069003,hamilton_13
1144,-0.0038910596178985068,hamilton_13
1145,-0.007164214358459065,hamilton_13
1146,-0.00010777518100459904,hamilton_13
1147,-0.02080013101654967,hamilton_13
1148,-0.003931091369420292,hamilton_13
1149,-0.0030422553043718105,hamilton_13
1150,-0.0013863506858332597,hamilton_13
1151,-0.003929079455349815,hamilton_13
1152,-0.005326464914017226,hamilton_13
1153,-0.0019391180316060685,hamilton_13
1154,-0.00198420833814017,hamilton_13
1155,-0.0036984365789534566,hamilton_13
1156,-0.0003897231193082717,hamilton_13
1157,-0.0034385983343428795,hamilton_13
1158,-0.015707301464595112,hamilton_13
1159,-0.003783635863990131,hamilton_13
1161,-0.007602975899906483,hamilton_13
1162,-0.012277177646632475,hamilton_13
1164,-0.01029535536578896,hamilton_13
1165,-0.004907974538794146,hamilton_14
1166,-0.009729248428764103,hamilton_14
1167,-0.0021060803204763223,hamilton_14
1168,-0.006376724757587882,hamilton_14
1170,-0.00339022791034993,hamilton_14
1171,-0.005064175367760803,hamilton_14
1172,-0.002285591096253392,hamilton_14
1173,-0.011848293288477096,hamilton_14
1174,-0.004412131428576593,hamilton_14
1175,-0.008377320462157,hamilton_14
1247,-0.007419377512393588,hamilton_23
1249,-0.0008368200836820882,hamilton_23
1250,-0.0033276894609011176,hamilton_23
1251,-0.0029267433925527,hamilton_23
1254,-0.002531645569620311,hamilton_23
1255,-0.009926825452305854,hamilton_23
1258,-0.004894217181050741,hamilton_23
1260,-0.003878706704236401,hamilton_23
1261,-0.0026127320595771943,hamilton_23
1263,-0.0008204305905134656,hamilton_23
1264,-0.006511200615082702,hamilton_23
1265,-0.003147139975717228,hamilton_23
1266,-0.006718402649130884,hamilton_23
1267,-0.0054454571222520174,hamilton_23
1269,-0.0010426707830470505,hamilton_23
1270,-0.007223187364782469,hamilton_23
1271,-0.005067865345927958,hamilton_23
1272,-0.008576575676832076,hamilton_23
1273,-0.009040289230673659,hamilton_23
1274,-0.006016792023907947,hamilton_23
1276,0.0008824513266884049,hamilton_23
1277,-0.014038856580618164,hamilton_23
1278,-0.0053837651705517684,hamilton_23
1279,-0.0038876237208336217,hamilton_23
1280,-0.008575054528646531,hamilton_23
1281,-0.008504019413360275,hamilton_23
1282,-0.003908472656268191,hamilton_23
1283,-0.006073778952924424,hamilton_23
1284,-0.007732296950617901,hamilton_23
1285,-0.008222016453782977,hamilton_23
1286,-0.01635010335385987,hamilton_23
1287,-0.009034228946605305,hamilton_23
1288,-0.004766277971368771,hamilton_23
1289,-0.010662772153633537,hamilton_23
1291,-0.0019302833051922264,hamilton_23
1292,-0.0018490764766012635,hamilton_23
1293,-0.007511827976074992,hamilton_23
1294,-0.0028626584301310485,hamilton_23
1296,-0.015079591922403513,hamilton_23
1299,-0.0027485032885196325,hamilton_23
1301,-0.008779750236143658,hamilton_23
1302,-0.003841459563967464,hamilton_23
1303,-0.0074328082790586555,hamilton_23
1304,-0.015254697220186264,hamilton_23
1305,-0.004487039682908733,hamilton_23
1306,-0.006358284242146528,hamilton_23
1310,-0.0065612148314484475,hamilton_23
1311,-0.005429756355874393,hamilton_23
1312,-0.0034614874650545245,hamilton_23
1314,-0.015318181450426538,hamilton_23
1315,-0.004481395645039865,hamilton_23
1316,-0.0054356194082350925,hamilton_23
1317,-0.004197592992416422,hamilton_23
1318,-0.006725399940803056,hamilton_23
1319,-0.016257233902495914,hamilton_23
1320,-0.0029281336412659174,hamilton_23
1321,-0.007417275980075644,hamilton_23
1322,-0.003805594406503543,hamilton_23
1323,-0.007201779510160033,hamilton_23
1325,-0.006833868984954705,hamilton_23
1326,-0.003304750111549737,hamilton_23
1327,-0.004483172622743781,hamilton_23
1328,-0.004301349803640164,hamilton_23
1329,-0.01338026773113039,hamilton_23
1330,-0.004562851296097836,hamilton_23
1331,-0.008269646031126477,hamilton_23
1332,-0.007296148851096751,hamilton_23
1333,-0.006741264637586131,hamilton_23
1334,-0.008768660608890432,hamilton_23
1335,-0.004572236889917658,hamilton_23
1336,-0.008095337772368639,hamilton_23
1337,-0.013629202748586122,hamilton_23
1338,-0.012529221947025927,hamilton_23
1339,-0.008071156490897558,hamilton_23
1340,-0.0154084477132856,hamilton_23
1341,-0.001016432164234926,hamilton_23
1342,-0.006997129360465482,hamilton_23
1343,-0.003964247434394341,hamilton_23
1344,-0.015311441365943956,hamilton_23
1345,-0.004674766406112196,hamilton_23
1346,-0.004392894841612804,hamilton_23
1347,-0.015509234778274506,hamilton_23
1348,-0.005945875306860948,hamilton_23
1349,-0.00839475843243167,hamilton_23
1350,-0.005644615290965271,hamilton_07
1351,-0.0014324151668041463,hamilton_07
1352,-0.005885783427455849,hamilton_07
1353,-0.00409811489091334,hamilton_07
1354,-0.00794383778850869,hamilton_07
1355,-0.0030516229716048395,hamilton_07
1356,-0.007241588059881998,hamilton_07
1357,-0.012855298768105806,hamilton_07
1358,-0.003157016460529105,hamilton_07
1360,-0.014433915553167687,hamilton_07
1361,-0.0027978815618173946,hamilton_07
1362,-0.01119482864399326,hamilton_07
1363,-0.0037132294151343004,hamilton_07
1364,-0.002778210450201346,hamilton_07
1365,-0.004131832359041266,hamilton_07
1366,-0.010187265096152486,hamilton_07
1367,-0.020498456792486852,hamilton_07
1368,-0.013495467575236519,hamilton_07
1369,-0.0027726229201288977,hamilton_07
1370,-0.0025551184359360766,hamilton_07
1371,-0.008854131155933986,hamilton_07
1372,-0.0011134225048891277,hamilton_07
1373,-0.013994189347989395,hamilton_07
1375,-0.002847155257925005,hamilton_07
1378,-0.010420083393321011,hamilton_07
1379,-0.004953058107651387,hamilton_07
1380,-0.0005261924185547384,hamilton_07
1383,-0.003401543725870049,hamilton_07
1384,-0.01155888270072305,hamilton_07
