neuron_id,state,session_name
1069,-0.0009140916183017378,hamilton_01
1070,-0.00030785259915948603,hamilton_01
1071,-0.0020563894109414615,hamilton_01
1072,-0.0004324842870448542,hamilton_01
1074,-0.0002922923414922396,hamilton_01
1075,-0.0005584041125606731,hamilton_01
1076,-0.0009342410101625509,hamilton_01
1077,-0.0018863826912424385,hamilton_01
1078,-0.0018391944409054338,hamilton_01
1079,-0.0018409373254722806,hamilton_01
1080,-0.0005370349934013419,hamilton_01
1081,-0.0002466892460072145,hamilton_01
1082,-0.0007017025529779452,hamilton_01
1084,-0.0013257271819586912,hamilton_01
1085,-0.0019453170341208414,hamilton_01
1086,-0.000809551301364042,hamilton_01
1087,0.00022472008766158958,hamilton_01
1088,-0.0009655069124886673,hamilton_02
1089,0.0010895159751705297,hamilton_02
1093,-0.005523947764539639,hamilton_02
1094,-0.0007344931241043184,hamilton_02
1095,-0.003233057820917695,hamilton_02
1096,-0.005560473082267148,hamilton_02
1098,-0.0016354648982174424,hamilton_02
1099,-0.004872497125817543,hamilton_02
1100,-0.001976211629449476,hamilton_02
1102,-0.0014991531740388363,hamilton_02
1103,-0.0019105800207825264,hamilton_02
1104,-0.0011121220619714656,hamilton_02
1105,-0.000536921302565907,hamilton_02
1106,-0.0034094857560098115,hamilton_02
1107,-0.0022533090535414636,hamilton_02
1108,-0.00035149384885762024,hamilton_02
1109,-0.007350997169441343,hamilton_02
1110,-0.0026740759603913313,hamilton_02
1111,-0.002818632433857493,hamilton_02
1143,-0.00045820133816221187,hamilton_13
1144,-7.461853461796509e-05,hamilton_13
1145,-0.00028567390039559994,hamilton_13
1146,-0.0006824675700765504,hamilton_13
1147,-0.0014717449950034211,hamilton_13
1148,-0.0005795817650289913,hamilton_13
1149,-0.0004327359572852352,hamilton_13
1150,-0.0005679289819843891,hamilton_13
1151,-0.0006688302356720133,hamilton_13
1152,-0.00114721189749043,hamilton_13
1153,0.00011899603672893555,hamilton_13
1154,-0.0008304762798463372,hamilton_13
1155,-0.0010890098257053892,hamilton_13
1156,-0.0011126035524647194,hamilton_13
1157,-0.0009302345712214777,hamilton_13
1158,-0.00016790803782154028,hamilton_13
1159,-0.00126976338294551,hamilton_13
1161,0.0001521203089840162,hamilton_13
1162,-0.001184417987963604,hamilton_13
1164,-0.004280141976055285,hamilton_13
1165,0.00851335721142421,hamilton_14
1166,-0.022255048907964304,hamilton_14
1167,-0.026039187039856505,hamilton_14
1168,-0.050623357566625324,hamilton_14
1170,0.0006033689601790515,hamilton_14
1171,-0.016925255400551165,hamilton_14
1172,-0.034877847034783915,hamilton_14
1173,-0.10902331197433686,hamilton_14
1174,-0.010423051528870086,hamilton_14
1175,-0.060497393053041734,hamilton_14
1247,-0.0008841115126547283,hamilton_23
1249,-4.698144233032942e-05,hamilton_23
1250,-0.0001788468381608066,hamilton_23
1251,-6.662978124780672e-05,hamilton_23
1254,-1.0837848043410148e-05,hamilton_23
1255,-0.0004426456142210489,hamilton_23
1258,-0.0006162204333527655,hamilton_23
1260,-0.0002076147039416387,hamilton_23
1261,-0.0004413052438410947,hamilton_23
1263,-0.00024110037346007917,hamilton_23
1264,-0.0003235140147785476,hamilton_23
1265,-3.659388511665362e-05,hamilton_23
1266,-0.0003059600139218244,hamilton_23
1267,-0.00023162031424652784,hamilton_23
1269,-0.0002910240358440008,hamilton_23
1270,-0.000533656167811758,hamilton_23
1271,-0.00024000992180295277,hamilton_23
1272,-0.00016421815579887867,hamilton_23
1273,-0.0003392710928258991,hamilton_23
1274,-0.00015696072009596662,hamilton_23
1276,-0.0001496606985398552,hamilton_23
1277,-0.000280670552243234,hamilton_23
1278,-0.00010530429474391312,hamilton_23
1279,-0.00019248558820215145,hamilton_23
1280,-0.00029894958933174287,hamilton_23
1281,-0.0005321692802205735,hamilton_23
1282,-0.00022327378959035026,hamilton_23
1283,-0.00011717094824263974,hamilton_23
1284,-0.0002879878937807723,hamilton_23
1285,-0.0006288682150643821,hamilton_23
1286,-0.0006136665996623325,hamilton_23
1287,-0.00010621879460279705,hamilton_23
1288,-0.00019765661985329252,hamilton_23
1289,-0.0004992057772049696,hamilton_23
1291,-0.00014635302656946793,hamilton_23
1292,-0.000633851167445254,hamilton_23
1293,-0.0005613314580618534,hamilton_23
1294,-0.0004018239469744778,hamilton_23
1296,-0.00020615487692063895,hamilton_23
1299,-0.00016651380392604943,hamilton_23
1301,-0.000795672260674829,hamilton_23
1302,-5.643651165221364e-05,hamilton_23
1303,-0.0002725233623278811,hamilton_23
1304,-7.431756896798536e-05,hamilton_23
1305,-0.0004507629843336858,hamilton_23
1306,-0.0005513683691604987,hamilton_23
1310,-0.00015245350905370713,hamilton_23
1311,-0.0003745061372603775,hamilton_23
1312,-0.0010503513878691527,hamilton_23
1314,-0.00030898457033590176,hamilton_23
1315,-0.0005276659577918341,hamilton_23
1316,-0.00016443164724642135,hamilton_23
1317,-0.00023449554646575165,hamilton_23
1318,-0.0004016338275883324,hamilton_23
1319,-0.00022612233296519512,hamilton_23
1320,4.432640036298174e-05,hamilton_23
1321,-0.0002688500955126738,hamilton_23
1322,-0.0002494536460864616,hamilton_23
1323,-0.0002686732825811111,hamilton_23
1325,-0.0008894856729265932,hamilton_23
1326,-0.00028883669913049026,hamilton_23
1327,-0.0007435242303099887,hamilton_23
1328,-3.1174050763538294e-05,hamilton_23
1329,-0.00021754847262327458,hamilton_23
1330,-0.0006788029768109105,hamilton_23
1331,-0.00011167996237868572,hamilton_23
1332,-0.00015540470877151158,hamilton_23
1333,-0.00024166667566907218,hamilton_23
1334,-0.0001555579177908717,hamilton_23
1335,-7.058299697320081e-05,hamilton_23
1336,-0.000502801412024656,hamilton_23
1337,-0.0007606343776028534,hamilton_23
1338,-0.00028394966482849784,hamilton_23
1339,-0.0003873810639011932,hamilton_23
1340,-0.0012436100058431875,hamilton_23
1341,-0.00017080235497406447,hamilton_23
1342,-0.000348151327077062,hamilton_23
1343,-0.0001872175492513062,hamilton_23
1344,-0.0006790341171943659,hamilton_23
