n_best,neuron_id,score,session_name
1,1088,-0.00018626575053017901,hamilton_02
2,1088,-0.0014109347442680775,hamilton_02
3,1088,-0.0030370900727638263,hamilton_02
4,1088,-0.0024261126343504635,hamilton_02
5,1088,-0.0007101027664993209,hamilton_02
6,1088,-0.004968950226656244,hamilton_02
7,1088,-0.000930330443663241,hamilton_02
8,1088,-0.00039844770100010417,hamilton_02
9,1088,-0.004424870034665074,hamilton_02
10,1088,-0.001796376623070217,hamilton_02
11,1088,-0.010515631871708475,hamilton_02
12,1088,-0.009491316061663691,hamilton_02
13,1088,0.008334404580234711,hamilton_02
14,1088,0.00963048090153098,hamilton_02
15,1088,0.01728151197242469,hamilton_02
1,1089,-0.0005492595956273938,hamilton_02
2,1089,-0.01646568866562852,hamilton_02
3,1089,0.027249704429233468,hamilton_02
4,1089,0.015621091116441943,hamilton_02
5,1089,0.03810874114882521,hamilton_02
6,1089,0.03447951263014395,hamilton_02
7,1089,0.007062179427276716,hamilton_02
8,1089,0.013062311191704468,hamilton_02
9,1089,0.02184813202465825,hamilton_02
10,1089,0.02956535639354061,hamilton_02
11,1089,0.022152539096668766,hamilton_02
12,1089,0.02631625613452393,hamilton_02
13,1089,0.023570628413652827,hamilton_02
14,1089,0.022877581879827913,hamilton_02
15,1089,0.027458391594012154,hamilton_02
1,1093,0.027589904287578147,hamilton_02
2,1093,0.05864231126569643,hamilton_02
3,1093,0.08354885783910149,hamilton_02
4,1093,0.10861368772396696,hamilton_02
5,1093,0.13442001836351278,hamilton_02
6,1093,0.18068777915724005,hamilton_02
7,1093,0.2263625197507461,hamilton_02
8,1093,0.33337883752413133,hamilton_02
9,1093,0.4044498412457185,hamilton_02
10,1093,0.465887209575054,hamilton_02
11,1093,0.5211006959313094,hamilton_02
12,1093,0.5551770459843605,hamilton_02
13,1093,0.5525440374419948,hamilton_02
14,1093,0.5665416824349624,hamilton_02
15,1093,0.5963543333390341,hamilton_02
1,1094,0.023082347696394657,hamilton_02
2,1094,0.04512546279038905,hamilton_02
3,1094,0.07359121379018577,hamilton_02
4,1094,0.07986604399061074,hamilton_02
5,1094,0.09992204618727825,hamilton_02
6,1094,0.1161410965454461,hamilton_02
7,1094,0.15873448133528908,hamilton_02
8,1094,0.19232927269378802,hamilton_02
9,1094,0.2036740968447412,hamilton_02
10,1094,0.2762255101180049,hamilton_02
11,1094,0.30581855410026043,hamilton_02
12,1094,0.37967381742566386,hamilton_02
13,1094,0.42997116849528066,hamilton_02
14,1094,0.42398679301589076,hamilton_02
15,1094,0.45275463979199937,hamilton_02
1,1095,0.020469083987222293,hamilton_02
2,1095,0.037763701015960535,hamilton_02
3,1095,0.081359168576247,hamilton_02
4,1095,0.11313851175183043,hamilton_02
5,1095,0.18465737016933856,hamilton_02
6,1095,0.2823900587703512,hamilton_02
7,1095,0.3235881323652789,hamilton_02
8,1095,0.37361223848293845,hamilton_02
9,1095,0.40813144744281227,hamilton_02
10,1095,0.4748065275026379,hamilton_02
11,1095,0.5166649280783673,hamilton_02
12,1095,0.6012088709330772,hamilton_02
13,1095,0.623924342937547,hamilton_02
14,1095,0.6332122371266233,hamilton_02
15,1095,0.6380932359228734,hamilton_02
1,1096,0.0019166352519502494,hamilton_02
2,1096,0.00781668547258436,hamilton_02
3,1096,0.016051439995358276,hamilton_02
4,1096,0.015714823486904384,hamilton_02
5,1096,0.026613336045664848,hamilton_02
6,1096,0.05115199944874258,hamilton_02
7,1096,0.05314986751299659,hamilton_02
8,1096,0.09265400572277407,hamilton_02
9,1096,0.10432822178290427,hamilton_02
10,1096,0.13916197767894967,hamilton_02
11,1096,0.18771186815707339,hamilton_02
12,1096,0.2637817288709229,hamilton_02
13,1096,0.2947684340829205,hamilton_02
14,1096,0.3753971626638571,hamilton_02
15,1096,0.4045343475766492,hamilton_02
1,1098,0.022757134119029198,hamilton_02
2,1098,0.05481394373743169,hamilton_02
3,1098,0.06888889937567408,hamilton_02
4,1098,0.09553114197621286,hamilton_02
5,1098,0.11057785488976728,hamilton_02
6,1098,0.11656168738983334,hamilton_02
7,1098,0.13793348718295756,hamilton_02
8,1098,0.17096451191164358,hamilton_02
