pop_true,shuffle,session_name
0.9731985254864373,0.49809595515022487,hamilton_01
0.9983215218858572,0.4972372947353844,hamilton_02
0.9916470122509734,0.4979809130236143,hamilton_13
0.7834886944796683,0.49716364263141666,hamilton_14
0.9874371091004737,0.499620591948959,hamilton_23
1.0,0.4969484777067466,hamilton_07
0.9908005959000115,0.496604623375662,hamilton_08
0.9991663048198003,0.497543259015567,hamilton_19
0.996623028712581,0.49823199385695055,hamilton_20
