neuron_id,F1 Score,session_name
1069,0.38394785465312636,hamilton_01
1070,0.5392581394289807,hamilton_01
1071,0.47110005583976006,hamilton_01
1072,0.5695986854226947,hamilton_01
1074,0.5353555096410034,hamilton_01
1075,0.6154600194549007,hamilton_01
1076,0.5929726375740179,hamilton_01
1077,0.687545170318105,hamilton_01
1078,0.34502391855826275,hamilton_01
1079,0.4376812979807516,hamilton_01
1080,0.8060293623777023,hamilton_01
1081,0.1569354895547778,hamilton_01
1082,0.637513240208506,hamilton_01
1084,0.3815930809171245,hamilton_01
1085,0.5872642483951879,hamilton_01
1086,0.621933896224504,hamilton_01
1087,0.44362372819992635,hamilton_01
1088,0.4160315635889897,hamilton_02
1089,0.30607054849786147,hamilton_02
1093,0.5443879146969361,hamilton_02
1094,0.5507296354857525,hamilton_02
1095,0.6461711888366664,hamilton_02
1096,0.5833778010240499,hamilton_02
1098,0.4989716516343389,hamilton_02
1099,0.5599529241208941,hamilton_02
1100,0.5835056547851079,hamilton_02
1102,0.7533554711128746,hamilton_02
1103,0.5000346201632648,hamilton_02
1104,0.558721075079462,hamilton_02
1105,0.41994405998445467,hamilton_02
1106,0.6763762255279356,hamilton_02
1107,0.5442187620754473,hamilton_02
1108,0.1606540797889366,hamilton_02
1109,0.15390822943323407,hamilton_02
1110,0.42253003957555846,hamilton_02
1111,0.6807840477719967,hamilton_02
1143,0.5055965948293105,hamilton_13
1144,0.7074959834752212,hamilton_13
1145,0.5738546491469507,hamilton_13
1146,0.4824534750673159,hamilton_13
1147,0.20584914821476347,hamilton_13
1148,0.7061011989691416,hamilton_13
1149,0.7079206150883057,hamilton_13
1150,0.573500215234613,hamilton_13
1151,0.4290363459712541,hamilton_13
1152,0.4366922953482889,hamilton_13
1153,0.6126257296337888,hamilton_13
1154,0.4133422527450922,hamilton_13
1155,0.7793015620106817,hamilton_13
1156,0.8723514765579452,hamilton_13
1157,0.5122119169968943,hamilton_13
1158,0.8398582317762463,hamilton_13
1159,0.4729883119451051,hamilton_13
1161,0.4426739278630568,hamilton_13
1162,0.4620892506079727,hamilton_13
1164,0.303176521227818,hamilton_13
1165,0.17192417265131302,hamilton_14
1166,0.43509574913239374,hamilton_14
1167,0.38391269344235546,hamilton_14
1168,0.44096881773276575,hamilton_14
1170,0.27623838406776025,hamilton_14
1171,0.2699116526920278,hamilton_14
1172,0.253674560519622,hamilton_14
1173,0.5415538045109927,hamilton_14
1174,0.27829141784322514,hamilton_14
1175,0.47155217753970524,hamilton_14
1247,0.3214200320425223,hamilton_23
1249,0.15993323034911403,hamilton_23
1250,0.40020309064243165,hamilton_23
1251,0.3048959692022811,hamilton_23
1254,0.1590702837473234,hamilton_23
1255,0.26080927665414244,hamilton_23
1258,0.22179844859971323,hamilton_23
1260,0.1644673804209977,hamilton_23
1261,0.5730794135488724,hamilton_23
1263,0.48341205298577783,hamilton_23
1264,0.4104842954464439,hamilton_23
1265,0.39375269251420664,hamilton_23
1266,0.4068323488286925,hamilton_23
1267,0.47396762378610324,hamilton_23
1269,0.6532543878628083,hamilton_23
1270,0.40036625854421687,hamilton_23
1271,0.4158607375744906,hamilton_23
1272,0.6294244405031444,hamilton_23
1273,0.31576759709082125,hamilton_23
1274,0.27762728198618236,hamilton_23
1276,0.5578777352395131,hamilton_23
1277,0.4203267477211979,hamilton_23
1278,0.16627656822103382,hamilton_23
1279,0.17992826060158887,hamilton_23
1280,0.4011141982543335,hamilton_23
1281,0.3574200484852139,hamilton_23
1282,0.2052710275220906,hamilton_23
1283,0.382795410017045,hamilton_23
1284,0.29643029181776903,hamilton_23
1285,0.5080336940813346,hamilton_23
1286,0.15473967493827337,hamilton_23
1287,0.34204164630022643,hamilton_23
1288,0.2808926492235501,hamilton_23
1289,0.41741641377103267,hamilton_23
1291,0.2659681478090291,hamilton_23
1292,0.3449018502117684,hamilton_23
1293,0.2160354155014871,hamilton_23
1294,0.6134690699470098,hamilton_23
1296,0.28995658133102875,hamilton_23
1299,0.41596514904454074,hamilton_23
1301,0.30514299078878776,hamilton_23
1302,0.47714837502860075,hamilton_23
1303,0.4073066944059988,hamilton_23
1304,0.4167814912268474,hamilton_23
1305,0.2615859952195714,hamilton_23
1306,0.20704971913792028,hamilton_23
1310,0.1609513269123259,hamilton_23
1311,0.17981959449156512,hamilton_23
1312,0.5274641481312397,hamilton_23
1314,0.40850724830449037,hamilton_23
