pop_true,shuffle,session_name
0.964267192664809,0.3321508511112915,hamilton_01
0.990216531519069,0.332350338164235,hamilton_02
0.9754319183592987,0.33301036397757483,hamilton_13
0.6404010950394987,0.32581314499325087,hamilton_14
0.9861548794594708,0.32839629635285417,hamilton_23
0.995490059231518,0.33260756014271897,hamilton_07
0.9905217564087598,0.3327494153207481,hamilton_08
0.9994811618341031,0.33084187201713106,hamilton_19
0.9944034319749235,0.3316868560607542,hamilton_20
