pop_true,shuffle,session_name
0.487933728311459,0.42157583893529005,hamilton_01
0.5637570609696412,0.42148104504566003,hamilton_02
0.47724449355760445,0.421099504188377,hamilton_13
0.5229104235911403,0.4112390902708029,hamilton_14
0.7400752854968177,0.4203949536825265,hamilton_23
0.5710233850406053,0.42163221865834777,hamilton_07
0.7880094113676954,0.4222870685423757,hamilton_08
0.8131532544988955,0.42161554450262123,hamilton_19
0.7557559431259309,0.42228808099138987,hamilton_20
