n_neurons,pop_score,session_name
28,0.9678359432909331,hamilton_23
29,0.9007706363427086,hamilton_23
30,0.8478047980192984,hamilton_23
1,0.6189371064000835,hamilton_07
2,0.503541409028734,hamilton_07
3,0.6739504226426918,hamilton_07
4,0.8438523290761856,hamilton_07
5,0.9420999069511415,hamilton_07
6,0.9230325783818769,hamilton_07
7,0.8461223201494097,hamilton_07
8,0.9548064527358443,hamilton_07
9,0.8272501004493067,hamilton_07
10,0.9628165899533659,hamilton_07
11,0.9358907885609128,hamilton_07
12,0.9524322250656432,hamilton_07
13,0.9593745483080717,hamilton_07
14,0.9911890098339569,hamilton_07
15,0.9921892018525469,hamilton_07
16,0.9647377503179472,hamilton_07
17,0.9872745337203573,hamilton_07
18,0.9709747968479805,hamilton_07
19,0.9922105760065743,hamilton_07
20,0.9888303582967495,hamilton_07
21,0.991083259784363,hamilton_07
22,0.9853992507641112,hamilton_07
23,0.9804886764616814,hamilton_07
24,0.9932804845688814,hamilton_07
25,0.9821617240576991,hamilton_07
26,0.9950333002403446,hamilton_07
27,0.9927357189323759,hamilton_07
28,0.9916052639304966,hamilton_07
29,0.9977555456071029,hamilton_07
30,0.9972303225841523,hamilton_07
1,0.5522909163665466,hamilton_08
2,0.5867407172792145,hamilton_08
3,0.5458811354827174,hamilton_08
4,0.754826922840085,hamilton_08
5,0.7603176943236248,hamilton_08
6,0.7393291850639546,hamilton_08
7,0.8421155870824204,hamilton_08
8,0.8851657179661544,hamilton_08
9,0.926418675386229,hamilton_08
10,0.8930605431729968,hamilton_08
11,0.867309739494802,hamilton_08
12,0.9673322174724444,hamilton_08
13,0.9198504837782704,hamilton_08
14,0.8770840591137216,hamilton_08
15,0.9476484745823175,hamilton_08
16,0.9368105143628757,hamilton_08
17,0.9855133242424123,hamilton_08
18,0.9798062802371241,hamilton_08
19,0.9278697506126591,hamilton_08
20,0.9050766504588041,hamilton_08
21,0.8695649851802087,hamilton_08
22,0.965914259287303,hamilton_08
23,0.942775263180137,hamilton_08
24,0.9711204601427437,hamilton_08
25,0.9738311793705645,hamilton_08
26,0.9824824248029657,hamilton_08
27,0.9722404877696956,hamilton_08
28,0.9847991241883726,hamilton_08
29,0.9798370523122131,hamilton_08
30,0.975956800801006,hamilton_08
1,0.46711322143539497,hamilton_19
2,0.7458416200260586,hamilton_19
3,0.5061195104374391,hamilton_19
4,0.8052608944840005,hamilton_19
5,0.8961101723773985,hamilton_19
6,0.9361712099648496,hamilton_19
7,0.77489681160732,hamilton_19
8,0.8599236865996314,hamilton_19
9,0.8815164261033699,hamilton_19
10,0.9922638328463262,hamilton_19
11,0.879212471947303,hamilton_19
12,0.993846847420183,hamilton_19
13,0.912744875378861,hamilton_19
14,0.9680026422335656,hamilton_19
15,0.975417768183247,hamilton_19
16,0.9839001817647176,hamilton_19
17,0.9944430389037325,hamilton_19
18,0.9967167734686491,hamilton_19
19,0.9988737245826422,hamilton_19
20,0.9854647383156196,hamilton_19
21,0.9877904061947863,hamilton_19
22,0.9971981063131226,hamilton_19
23,0.9911133591659919,hamilton_19
24,0.9909187218561375,hamilton_19
25,0.9966740446185727,hamilton_19
26,0.9787588229360551,hamilton_19
27,0.989949205132042,hamilton_19
28,0.9744514577273777,hamilton_19
29,0.9646416955327268,hamilton_19
30,0.9888255089002161,hamilton_19
1,,hamilton_20
2,0.41765731894047303,hamilton_20
3,0.6443433852192274,hamilton_20
4,0.7603219919215337,hamilton_20
5,0.7892327113003803,hamilton_20
6,0.8182538607446765,hamilton_20
7,0.8343299397419353,hamilton_20
8,0.8310486131812489,hamilton_20
9,0.9250620789270247,hamilton_20
10,0.7774601904194592,hamilton_20
11,0.7916286833031705,hamilton_20
12,0.7468883355410574,hamilton_20
13,0.8878809873948625,hamilton_20
14,0.9497846284157727,hamilton_20
15,0.9905532824854753,hamilton_20
16,0.9281235834352202,hamilton_20
17,0.9493239438159117,hamilton_20
18,0.9892845568873241,hamilton_20
19,0.9105628008659714,hamilton_20
20,0.9827124356312161,hamilton_20
21,0.9577942487501996,hamilton_20
22,0.9708913374919357,hamilton_20
23,0.9811441431942628,hamilton_20
24,0.9701522078938932,hamilton_20
25,0.9778547242984486,hamilton_20
26,0.9438764308408011,hamilton_20
27,0.9769887763843712,hamilton_20
28,0.9837857563833419,hamilton_20
29,0.9658640154351694,hamilton_20
30,0.9922002188565177,hamilton_20
