neuron_id,F1 Score,session_name,window,window_start,window_stop
1416,0.473676080151537,hamilton_08,-0.1 - -0.0,0.0,-0.0
1417,0.5240172912353743,hamilton_08,-0.1 - -0.0,0.0,-0.0
1419,0.47366969502648953,hamilton_08,-0.1 - -0.0,0.0,-0.0
1421,0.47367533794181726,hamilton_08,-0.1 - -0.0,0.0,-0.0
1422,0.5104065666683408,hamilton_08,-0.1 - -0.0,0.0,-0.0
1423,0.4736741221181159,hamilton_08,-0.1 - -0.0,0.0,-0.0
1424,0.6275522227193154,hamilton_08,-0.1 - -0.0,0.0,-0.0
1426,0.47367736152734385,hamilton_08,-0.1 - -0.0,0.0,-0.0
1429,0.4736665065198924,hamilton_08,-0.1 - -0.0,0.0,-0.0
1430,0.4736816304567631,hamilton_08,-0.1 - -0.0,0.0,-0.0
1434,0.4826086114528758,hamilton_08,-0.1 - -0.0,0.0,-0.0
1435,0.47658425170307295,hamilton_08,-0.1 - -0.0,0.0,-0.0
1437,0.4736781784123726,hamilton_08,-0.1 - -0.0,0.0,-0.0
1438,0.4736757962170037,hamilton_08,-0.1 - -0.0,0.0,-0.0
1439,0.4736660436550835,hamilton_08,-0.1 - -0.0,0.0,-0.0
1440,0.47367568446409114,hamilton_08,-0.1 - -0.0,0.0,-0.0
1441,0.4736739037386231,hamilton_08,-0.1 - -0.0,0.0,-0.0
1442,0.47367986951756064,hamilton_08,-0.1 - -0.0,0.0,-0.0
1443,0.47368152240974365,hamilton_08,-0.1 - -0.0,0.0,-0.0
1445,0.4736595716863177,hamilton_08,-0.1 - -0.0,0.0,-0.0
1446,0.473652395366881,hamilton_08,-0.1 - -0.0,0.0,-0.0
1447,0.4736815197735762,hamilton_08,-0.1 - -0.0,0.0,-0.0
1448,0.5141626808550731,hamilton_08,-0.1 - -0.0,0.0,-0.0
1449,0.4736709814045773,hamilton_08,-0.1 - -0.0,0.0,-0.0
1452,0.4736823658911285,hamilton_08,-0.1 - -0.0,0.0,-0.0
1455,0.47367715879221606,hamilton_08,-0.1 - -0.0,0.0,-0.0
1456,0.7954528318618355,hamilton_08,-0.1 - -0.0,0.0,-0.0
1458,0.4736764633718839,hamilton_08,-0.1 - -0.0,0.0,-0.0
1459,0.47366989577625185,hamilton_08,-0.1 - -0.0,0.0,-0.0
1460,0.5756777004137423,hamilton_08,-0.1 - -0.0,0.0,-0.0
1461,0.4736729832379277,hamilton_08,-0.1 - -0.0,0.0,-0.0
1463,0.47367479986159094,hamilton_08,-0.1 - -0.0,0.0,-0.0
1465,0.47367012548738546,hamilton_08,-0.1 - -0.0,0.0,-0.0
1466,0.4736760043046889,hamilton_08,-0.1 - -0.0,0.0,-0.0
1467,0.47368101178474625,hamilton_08,-0.1 - -0.0,0.0,-0.0
1468,0.4736801508563747,hamilton_08,-0.1 - -0.0,0.0,-0.0
1469,0.47367186813224915,hamilton_08,-0.1 - -0.0,0.0,-0.0
1470,0.47367628885302937,hamilton_08,-0.1 - -0.0,0.0,-0.0
1471,0.4736791390824072,hamilton_08,-0.1 - -0.0,0.0,-0.0
1472,0.47368186290856107,hamilton_08,-0.1 - -0.0,0.0,-0.0
1473,0.4736747085369302,hamilton_08,-0.1 - -0.0,0.0,-0.0
1474,0.47367022657976215,hamilton_08,-0.1 - -0.0,0.0,-0.0
1475,0.47368220235617403,hamilton_08,-0.1 - -0.0,0.0,-0.0
1476,0.4736815824412159,hamilton_08,-0.1 - -0.0,0.0,-0.0
1477,0.4736687009114397,hamilton_08,-0.1 - -0.0,0.0,-0.0
1478,0.47368417663268786,hamilton_08,-0.1 - -0.0,0.0,-0.0
1479,0.4736800506428384,hamilton_08,-0.1 - -0.0,0.0,-0.0
1480,0.47368338582003877,hamilton_08,-0.1 - -0.0,0.0,-0.0
1481,0.4736793693835022,hamilton_08,-0.1 - -0.0,0.0,-0.0
1482,0.47367950039628715,hamilton_08,-0.1 - -0.0,0.0,-0.0
1483,0.47367610998437604,hamilton_08,-0.1 - -0.0,0.0,-0.0
1484,0.47367398648093995,hamilton_08,-0.1 - -0.0,0.0,-0.0
1485,0.4899835223830732,hamilton_08,-0.1 - -0.0,0.0,-0.0
1486,0.4736776361431921,hamilton_08,-0.1 - -0.0,0.0,-0.0
1487,0.4736761641841819,hamilton_08,-0.1 - -0.0,0.0,-0.0
1488,0.473676553578959,hamilton_08,-0.1 - -0.0,0.0,-0.0
1489,0.47367382000169134,hamilton_08,-0.1 - -0.0,0.0,-0.0
1490,0.47367183315212785,hamilton_08,-0.1 - -0.0,0.0,-0.0
1491,0.47367898349226883,hamilton_08,-0.1 - -0.0,0.0,-0.0
1492,0.4736827079781828,hamilton_08,-0.1 - -0.0,0.0,-0.0
1493,0.4736773496773653,hamilton_19,-0.1 - -0.0,0.0,-0.0
1494,0.5846075601211423,hamilton_19,-0.1 - -0.0,0.0,-0.0
1495,0.5304709720849627,hamilton_19,-0.1 - -0.0,0.0,-0.0
1496,0.47367591976954077,hamilton_19,-0.1 - -0.0,0.0,-0.0
1497,0.49725517450907486,hamilton_19,-0.1 - -0.0,0.0,-0.0
1498,0.47367107265166497,hamilton_19,-0.1 - -0.0,0.0,-0.0
1499,0.47366035359700154,hamilton_19,-0.1 - -0.0,0.0,-0.0
1500,0.6254837163331015,hamilton_19,-0.1 - -0.0,0.0,-0.0
1501,0.473680067907437,hamilton_19,-0.1 - -0.0,0.0,-0.0
1502,0.47367084264956627,hamilton_19,-0.1 - -0.0,0.0,-0.0
1503,0.4736710441260037,hamilton_19,-0.1 - -0.0,0.0,-0.0
1504,0.47367508213466286,hamilton_19,-0.1 - -0.0,0.0,-0.0
1505,0.4850190641647158,hamilton_19,-0.1 - -0.0,0.0,-0.0
1507,0.47367748533542836,hamilton_19,-0.1 - -0.0,0.0,-0.0
1509,0.47366684021209415,hamilton_19,-0.1 - -0.0,0.0,-0.0
1510,0.4736715557436897,hamilton_19,-0.1 - -0.0,0.0,-0.0
1511,0.47368129026561245,hamilton_19,-0.1 - -0.0,0.0,-0.0
1512,0.5715690005922612,hamilton_19,-0.1 - -0.0,0.0,-0.0
1513,0.4736784931185327,hamilton_19,-0.1 - -0.0,0.0,-0.0
1514,0.6381638128906791,hamilton_19,-0.1 - -0.0,0.0,-0.0
1515,0.4736787267455709,hamilton_19,-0.1 - -0.0,0.0,-0.0
1516,0.48343543588800336,hamilton_19,-0.1 - -0.0,0.0,-0.0
1517,0.47366832854006125,hamilton_19,-0.1 - -0.0,0.0,-0.0
1519,0.4736767882397287,hamilton_19,-0.1 - -0.0,0.0,-0.0
1521,0.4736778184007967,hamilton_19,-0.1 - -0.0,0.0,-0.0
1522,0.47368267027283306,hamilton_19,-0.1 - -0.0,0.0,-0.0
1523,0.4736677067499778,hamilton_19,-0.1 - -0.0,0.0,-0.0
1524,0.4736657783358254,hamilton_19,-0.1 - -0.0,0.0,-0.0
1525,0.519963079505369,hamilton_19,-0.1 - -0.0,0.0,-0.0
1526,0.47364387742291053,hamilton_19,-0.1 - -0.0,0.0,-0.0
1527,0.47367613493049127,hamilton_19,-0.1 - -0.0,0.0,-0.0
1528,0.473672998123903,hamilton_19,-0.1 - -0.0,0.0,-0.0
1529,0.47367143241995624,hamilton_19,-0.1 - -0.0,0.0,-0.0
1530,0.4736753253120353,hamilton_19,-0.1 - -0.0,0.0,-0.0
1531,0.4736732907099276,hamilton_19,-0.1 - -0.0,0.0,-0.0
1532,0.47367066525746104,hamilton_19,-0.1 - -0.0,0.0,-0.0
1533,0.4736760452308687,hamilton_19,-0.1 - -0.0,0.0,-0.0
1534,0.47366586909667135,hamilton_19,-0.1 - -0.0,0.0,-0.0
1535,0.47334568799890536,hamilton_19,-0.1 - -0.0,0.0,-0.0
1536,0.4736816341822089,hamilton_19,-0.1 - -0.0,0.0,-0.0
1537,0.4736806349577204,hamilton_19,-0.1 - -0.0,0.0,-0.0
1538,0.4736815160969002,hamilton_19,-0.1 - -0.0,0.0,-0.0
1540,0.47367478760434023,hamilton_19,-0.1 - -0.0,0.0,-0.0
1541,0.473684002267139,hamilton_19,-0.1 - -0.0,0.0,-0.0
1542,0.47366803330404605,hamilton_19,-0.1 - -0.0,0.0,-0.0
1543,0.47367169163837575,hamilton_19,-0.1 - -0.0,0.0,-0.0
1544,0.4736732018063659,hamilton_19,-0.1 - -0.0,0.0,-0.0
1545,0.47367639186447663,hamilton_19,-0.1 - -0.0,0.0,-0.0
1547,0.4736721494916277,hamilton_19,-0.1 - -0.0,0.0,-0.0
1548,0.4736766371766058,hamilton_19,-0.1 - -0.0,0.0,-0.0
1549,0.4736708859147427,hamilton_19,-0.1 - -0.0,0.0,-0.0
1550,0.48213006074275855,hamilton_19,-0.1 - -0.0,0.0,-0.0
1551,0.4736809867958433,hamilton_19,-0.1 - -0.0,0.0,-0.0
1552,0.47367977454383664,hamilton_19,-0.1 - -0.0,0.0,-0.0
1553,0.4736743525346574,hamilton_19,-0.1 - -0.0,0.0,-0.0
1554,0.4737027271227122,hamilton_20,-0.1 - -0.0,0.0,-0.0
1556,0.47371048938027194,hamilton_20,-0.1 - -0.0,0.0,-0.0
1557,0.47372228989125753,hamilton_20,-0.1 - -0.0,0.0,-0.0
1558,0.47372401985315804,hamilton_20,-0.1 - -0.0,0.0,-0.0
1559,0.4812014564693842,hamilton_20,-0.1 - -0.0,0.0,-0.0
1560,0.4737213157928356,hamilton_20,-0.1 - -0.0,0.0,-0.0
1562,0.47371449607646515,hamilton_20,-0.1 - -0.0,0.0,-0.0
1563,0.47372426744986534,hamilton_20,-0.1 - -0.0,0.0,-0.0
1564,0.47371600532241426,hamilton_20,-0.1 - -0.0,0.0,-0.0
1565,0.5105396787340106,hamilton_20,-0.1 - -0.0,0.0,-0.0
1567,0.47372200854438445,hamilton_20,-0.1 - -0.0,0.0,-0.0
1568,0.4737252908316264,hamilton_20,-0.1 - -0.0,0.0,-0.0
1569,0.47371753371682124,hamilton_20,-0.1 - -0.0,0.0,-0.0
1570,0.47371887787987565,hamilton_20,-0.1 - -0.0,0.0,-0.0
1571,0.47371051704773715,hamilton_20,-0.1 - -0.0,0.0,-0.0
1572,0.4786691689655521,hamilton_20,-0.1 - -0.0,0.0,-0.0
1573,0.4737142620071614,hamilton_20,-0.1 - -0.0,0.0,-0.0
1574,0.47372049132071214,hamilton_20,-0.1 - -0.0,0.0,-0.0
1575,0.4737253054765385,hamilton_20,-0.1 - -0.0,0.0,-0.0
1576,0.4737156576654734,hamilton_20,-0.1 - -0.0,0.0,-0.0
1577,0.47371731480250745,hamilton_20,-0.1 - -0.0,0.0,-0.0
1578,0.47370428769432554,hamilton_20,-0.1 - -0.0,0.0,-0.0
1579,0.4737177662737027,hamilton_20,-0.1 - -0.0,0.0,-0.0
1580,0.4737267970683229,hamilton_20,-0.1 - -0.0,0.0,-0.0
1581,0.47372165754786677,hamilton_20,-0.1 - -0.0,0.0,-0.0
1582,0.47369666013028644,hamilton_20,-0.1 - -0.0,0.0,-0.0
1584,0.47371725999544295,hamilton_20,-0.1 - -0.0,0.0,-0.0
1585,0.47371916978857137,hamilton_20,-0.1 - -0.0,0.0,-0.0
1586,0.47372219022426904,hamilton_20,-0.1 - -0.0,0.0,-0.0
1587,0.47371197225631045,hamilton_20,-0.1 - -0.0,0.0,-0.0
1588,0.47372041243871565,hamilton_20,-0.1 - -0.0,0.0,-0.0
1589,0.47371656015451896,hamilton_20,-0.1 - -0.0,0.0,-0.0
1590,0.4737233214494078,hamilton_20,-0.1 - -0.0,0.0,-0.0
1592,0.4737039932463363,hamilton_20,-0.1 - -0.0,0.0,-0.0
1593,0.4737192272171056,hamilton_20,-0.1 - -0.0,0.0,-0.0
1594,0.47371149627730347,hamilton_20,-0.1 - -0.0,0.0,-0.0
1595,0.47372070909042235,hamilton_20,-0.1 - -0.0,0.0,-0.0
1596,0.47372373848758614,hamilton_20,-0.1 - -0.0,0.0,-0.0
1597,0.4737242563958822,hamilton_20,-0.1 - -0.0,0.0,-0.0
1598,0.4737252843233925,hamilton_20,-0.1 - -0.0,0.0,-0.0
1599,0.4737232601040322,hamilton_20,-0.1 - -0.0,0.0,-0.0
1600,0.47370747902220156,hamilton_20,-0.1 - -0.0,0.0,-0.0
1601,0.4737205440420456,hamilton_20,-0.1 - -0.0,0.0,-0.0
1602,0.4737152034772164,hamilton_20,-0.1 - -0.0,0.0,-0.0
1603,0.473724852998833,hamilton_20,-0.1 - -0.0,0.0,-0.0
1604,0.4737167413960613,hamilton_20,-0.1 - -0.0,0.0,-0.0
1605,0.47372655700228455,hamilton_20,-0.1 - -0.0,0.0,-0.0
1606,0.47372496344926435,hamilton_20,-0.1 - -0.0,0.0,-0.0
1608,0.47370952000921507,hamilton_20,-0.1 - -0.0,0.0,-0.0
1609,0.47372250261040083,hamilton_20,-0.1 - -0.0,0.0,-0.0
1610,0.4737205408567333,hamilton_20,-0.1 - -0.0,0.0,-0.0
1611,0.4737179974868944,hamilton_20,-0.1 - -0.0,0.0,-0.0
1069,0.47361347557329714,hamilton_01,-0.0 - 0.1,0.1,0.1
1070,0.4736243971780928,hamilton_01,-0.0 - 0.1,0.1,0.1
1071,0.47351236408101577,hamilton_01,-0.0 - 0.1,0.1,0.1
1072,0.4736373021934437,hamilton_01,-0.0 - 0.1,0.1,0.1
1074,0.4736295708735714,hamilton_01,-0.0 - 0.1,0.1,0.1
1075,0.4736312837775475,hamilton_01,-0.0 - 0.1,0.1,0.1
1076,0.4736300174614789,hamilton_01,-0.0 - 0.1,0.1,0.1
1077,0.4736346516889808,hamilton_01,-0.0 - 0.1,0.1,0.1
1078,0.47363055889065864,hamilton_01,-0.0 - 0.1,0.1,0.1
1079,0.47362670154366204,hamilton_01,-0.0 - 0.1,0.1,0.1
1080,0.4736296825373441,hamilton_01,-0.0 - 0.1,0.1,0.1
1081,0.4736175418970464,hamilton_01,-0.0 - 0.1,0.1,0.1
1082,0.47362721720437084,hamilton_01,-0.0 - 0.1,0.1,0.1
1084,0.47363181088660244,hamilton_01,-0.0 - 0.1,0.1,0.1
1085,0.4736264760626332,hamilton_01,-0.0 - 0.1,0.1,0.1
1086,0.473638072852771,hamilton_01,-0.0 - 0.1,0.1,0.1
1087,0.4736347558703147,hamilton_01,-0.0 - 0.1,0.1,0.1
1088,0.47327838735671734,hamilton_02,-0.0 - 0.1,0.1,0.1
1089,0.4732806846903004,hamilton_02,-0.0 - 0.1,0.1,0.1
1093,0.4751833584110079,hamilton_02,-0.0 - 0.1,0.1,0.1
1094,0.4789349002752064,hamilton_02,-0.0 - 0.1,0.1,0.1
1095,0.6757898435076841,hamilton_02,-0.0 - 0.1,0.1,0.1
1096,0.6229168044790024,hamilton_02,-0.0 - 0.1,0.1,0.1
1098,0.4732779073161578,hamilton_02,-0.0 - 0.1,0.1,0.1
1099,0.6335581988581477,hamilton_02,-0.0 - 0.1,0.1,0.1
1100,0.4732573936901998,hamilton_02,-0.0 - 0.1,0.1,0.1
1102,0.4732716388995746,hamilton_02,-0.0 - 0.1,0.1,0.1
1103,0.501710729988323,hamilton_02,-0.0 - 0.1,0.1,0.1
1104,0.47328659537579726,hamilton_02,-0.0 - 0.1,0.1,0.1
1105,0.4732835424991374,hamilton_02,-0.0 - 0.1,0.1,0.1
1106,0.4732860910720905,hamilton_02,-0.0 - 0.1,0.1,0.1
1107,0.47326576156326955,hamilton_02,-0.0 - 0.1,0.1,0.1
1108,0.4732579784505727,hamilton_02,-0.0 - 0.1,0.1,0.1
1109,0.47328420006119776,hamilton_02,-0.0 - 0.1,0.1,0.1
1110,0.5301871066584001,hamilton_02,-0.0 - 0.1,0.1,0.1
1111,0.4732735614788777,hamilton_02,-0.0 - 0.1,0.1,0.1
1143,0.473678607957321,hamilton_13,-0.0 - 0.1,0.1,0.1
1144,0.5027493794870198,hamilton_13,-0.0 - 0.1,0.1,0.1
1145,0.47368027210162705,hamilton_13,-0.0 - 0.1,0.1,0.1
1146,0.4736764895427702,hamilton_13,-0.0 - 0.1,0.1,0.1
1147,0.4736804467966288,hamilton_13,-0.0 - 0.1,0.1,0.1
1148,0.47601923555867753,hamilton_13,-0.0 - 0.1,0.1,0.1
1149,0.47366744167511765,hamilton_13,-0.0 - 0.1,0.1,0.1
1150,0.47368091905020204,hamilton_13,-0.0 - 0.1,0.1,0.1
1151,0.47366787799622073,hamilton_13,-0.0 - 0.1,0.1,0.1
1152,0.47367152510285926,hamilton_13,-0.0 - 0.1,0.1,0.1
1153,0.4736814039608247,hamilton_13,-0.0 - 0.1,0.1,0.1
1154,0.4736791538956133,hamilton_13,-0.0 - 0.1,0.1,0.1
1155,0.47366927615696114,hamilton_13,-0.0 - 0.1,0.1,0.1
1156,0.4736762118172069,hamilton_13,-0.0 - 0.1,0.1,0.1
1157,0.4736818097014135,hamilton_13,-0.0 - 0.1,0.1,0.1
1158,0.47367673296163204,hamilton_13,-0.0 - 0.1,0.1,0.1
1159,0.4736715746308577,hamilton_13,-0.0 - 0.1,0.1,0.1
1161,0.4736778850776546,hamilton_13,-0.0 - 0.1,0.1,0.1
1162,0.4736726852699918,hamilton_13,-0.0 - 0.1,0.1,0.1
1164,0.47367967635006336,hamilton_13,-0.0 - 0.1,0.1,0.1
1165,0.45037259273598557,hamilton_14,-0.0 - 0.1,0.1,0.1
1166,0.5877913408948684,hamilton_14,-0.0 - 0.1,0.1,0.1
1167,0.554483334819514,hamilton_14,-0.0 - 0.1,0.1,0.1
1168,0.4973180900440665,hamilton_14,-0.0 - 0.1,0.1,0.1
1170,0.450348773672877,hamilton_14,-0.0 - 0.1,0.1,0.1
1171,0.4503914988674976,hamilton_14,-0.0 - 0.1,0.1,0.1
1172,0.4502651079832633,hamilton_14,-0.0 - 0.1,0.1,0.1
1173,0.45036495943493715,hamilton_14,-0.0 - 0.1,0.1,0.1
1174,0.4503915698685933,hamilton_14,-0.0 - 0.1,0.1,0.1
1175,0.5089401009178347,hamilton_14,-0.0 - 0.1,0.1,0.1
1247,0.4736679612810922,hamilton_23,-0.0 - 0.1,0.1,0.1
1249,0.47366908091975,hamilton_23,-0.0 - 0.1,0.1,0.1
1250,0.47366796770868547,hamilton_23,-0.0 - 0.1,0.1,0.1
1251,0.4769907133342029,hamilton_23,-0.0 - 0.1,0.1,0.1
1254,0.4736528337841044,hamilton_23,-0.0 - 0.1,0.1,0.1
1255,0.4736699221435412,hamilton_23,-0.0 - 0.1,0.1,0.1
1258,0.4736720520463568,hamilton_23,-0.0 - 0.1,0.1,0.1
1260,0.4736531155548088,hamilton_23,-0.0 - 0.1,0.1,0.1
1261,0.4736630831341834,hamilton_23,-0.0 - 0.1,0.1,0.1
1263,0.47366839385987475,hamilton_23,-0.0 - 0.1,0.1,0.1
1264,0.4736705677776751,hamilton_23,-0.0 - 0.1,0.1,0.1
1265,0.4736609830001924,hamilton_23,-0.0 - 0.1,0.1,0.1
1266,0.4736684836997198,hamilton_23,-0.0 - 0.1,0.1,0.1
1267,0.47367131084051756,hamilton_23,-0.0 - 0.1,0.1,0.1
1269,0.47364565405893827,hamilton_23,-0.0 - 0.1,0.1,0.1
1270,0.47367167104936253,hamilton_23,-0.0 - 0.1,0.1,0.1
1271,0.4736696824435274,hamilton_23,-0.0 - 0.1,0.1,0.1
1272,0.47366610672435233,hamilton_23,-0.0 - 0.1,0.1,0.1
1273,0.47366834886032627,hamilton_23,-0.0 - 0.1,0.1,0.1
1274,0.4736668907090694,hamilton_23,-0.0 - 0.1,0.1,0.1
1276,0.473669071811914,hamilton_23,-0.0 - 0.1,0.1,0.1
1277,0.4736625908497407,hamilton_23,-0.0 - 0.1,0.1,0.1
1278,0.47367256674149105,hamilton_23,-0.0 - 0.1,0.1,0.1
1279,0.4736682165669193,hamilton_23,-0.0 - 0.1,0.1,0.1
1280,0.47367110854443206,hamilton_23,-0.0 - 0.1,0.1,0.1
1281,0.47364969669623996,hamilton_23,-0.0 - 0.1,0.1,0.1
1282,0.47366958624940525,hamilton_23,-0.0 - 0.1,0.1,0.1
1283,0.47366996359055646,hamilton_23,-0.0 - 0.1,0.1,0.1
1284,0.47366367956399236,hamilton_23,-0.0 - 0.1,0.1,0.1
1285,0.4736743093760786,hamilton_23,-0.0 - 0.1,0.1,0.1
1286,0.47367235943429115,hamilton_23,-0.0 - 0.1,0.1,0.1
1287,0.4736669788399007,hamilton_23,-0.0 - 0.1,0.1,0.1
1288,0.47366639606684025,hamilton_23,-0.0 - 0.1,0.1,0.1
1289,0.60012459014353,hamilton_23,-0.0 - 0.1,0.1,0.1
1291,0.47367117054048224,hamilton_23,-0.0 - 0.1,0.1,0.1
1292,0.47366322079462586,hamilton_23,-0.0 - 0.1,0.1,0.1
1293,0.47366649448579007,hamilton_23,-0.0 - 0.1,0.1,0.1
1294,0.4736673025773368,hamilton_23,-0.0 - 0.1,0.1,0.1
1296,0.473655062707267,hamilton_23,-0.0 - 0.1,0.1,0.1
1299,0.4750210313983659,hamilton_23,-0.0 - 0.1,0.1,0.1
1301,0.47364404249250835,hamilton_23,-0.0 - 0.1,0.1,0.1
1302,0.47365799285289534,hamilton_23,-0.0 - 0.1,0.1,0.1
1303,0.47366414405632523,hamilton_23,-0.0 - 0.1,0.1,0.1
1304,0.4736694635609851,hamilton_23,-0.0 - 0.1,0.1,0.1
1305,0.4749652649831174,hamilton_23,-0.0 - 0.1,0.1,0.1
1306,0.4736668998013707,hamilton_23,-0.0 - 0.1,0.1,0.1
1310,0.4736631460017137,hamilton_23,-0.0 - 0.1,0.1,0.1
1311,0.4736680810841552,hamilton_23,-0.0 - 0.1,0.1,0.1
1312,0.47366250836503987,hamilton_23,-0.0 - 0.1,0.1,0.1
1314,0.47366626455091226,hamilton_23,-0.0 - 0.1,0.1,0.1
1315,0.4736687891688969,hamilton_23,-0.0 - 0.1,0.1,0.1
1316,0.4736651861435999,hamilton_23,-0.0 - 0.1,0.1,0.1
1317,0.4736654335660031,hamilton_23,-0.0 - 0.1,0.1,0.1
1318,0.4736661275581226,hamilton_23,-0.0 - 0.1,0.1,0.1
1319,0.4736491390478105,hamilton_23,-0.0 - 0.1,0.1,0.1
1320,0.47365300088372503,hamilton_23,-0.0 - 0.1,0.1,0.1
1321,0.4736667748033705,hamilton_23,-0.0 - 0.1,0.1,0.1
1322,0.47366820663756065,hamilton_23,-0.0 - 0.1,0.1,0.1
1323,0.66121534574468,hamilton_23,-0.0 - 0.1,0.1,0.1
1325,0.47365079049026376,hamilton_23,-0.0 - 0.1,0.1,0.1
1326,0.47365748699723415,hamilton_23,-0.0 - 0.1,0.1,0.1
1327,0.47365591536806484,hamilton_23,-0.0 - 0.1,0.1,0.1
1328,0.4736700849839156,hamilton_23,-0.0 - 0.1,0.1,0.1
1329,0.47366842209473825,hamilton_23,-0.0 - 0.1,0.1,0.1
1330,0.4736717863093866,hamilton_23,-0.0 - 0.1,0.1,0.1
1331,0.47366243303886196,hamilton_23,-0.0 - 0.1,0.1,0.1
1332,0.47367069850374344,hamilton_23,-0.0 - 0.1,0.1,0.1
1333,0.47365708519456434,hamilton_23,-0.0 - 0.1,0.1,0.1
1334,0.47366544729564125,hamilton_23,-0.0 - 0.1,0.1,0.1
1335,0.473671627283715,hamilton_23,-0.0 - 0.1,0.1,0.1
1336,0.4736683488603264,hamilton_23,-0.0 - 0.1,0.1,0.1
1337,0.47365750340284263,hamilton_23,-0.0 - 0.1,0.1,0.1
1338,0.47366858832049896,hamilton_23,-0.0 - 0.1,0.1,0.1
1339,0.4736587358909577,hamilton_23,-0.0 - 0.1,0.1,0.1
1340,0.473653647534205,hamilton_23,-0.0 - 0.1,0.1,0.1
1341,0.47366304906862694,hamilton_23,-0.0 - 0.1,0.1,0.1
1342,0.47365125686053366,hamilton_23,-0.0 - 0.1,0.1,0.1
1343,0.47367299430277915,hamilton_23,-0.0 - 0.1,0.1,0.1
1344,0.4736721350928388,hamilton_23,-0.0 - 0.1,0.1,0.1
1345,0.5006776762977977,hamilton_23,-0.0 - 0.1,0.1,0.1
1346,0.47367272782938985,hamilton_23,-0.0 - 0.1,0.1,0.1
1347,0.4736621261729699,hamilton_23,-0.0 - 0.1,0.1,0.1
1348,0.47366453352706744,hamilton_23,-0.0 - 0.1,0.1,0.1
1349,0.4736583693200947,hamilton_23,-0.0 - 0.1,0.1,0.1
1350,0.47367428919547444,hamilton_07,-0.0 - 0.1,0.1,0.1
1351,0.47695421323392806,hamilton_07,-0.0 - 0.1,0.1,0.1
1352,0.47368247469336955,hamilton_07,-0.0 - 0.1,0.1,0.1
1353,0.47367374546033975,hamilton_07,-0.0 - 0.1,0.1,0.1
1354,0.478994099853929,hamilton_07,-0.0 - 0.1,0.1,0.1
1355,0.4736794974248588,hamilton_07,-0.0 - 0.1,0.1,0.1
1356,0.47367444851371665,hamilton_07,-0.0 - 0.1,0.1,0.1
1357,0.473678442447827,hamilton_07,-0.0 - 0.1,0.1,0.1
1358,0.47366597156345003,hamilton_07,-0.0 - 0.1,0.1,0.1
1360,0.4736776380638948,hamilton_07,-0.0 - 0.1,0.1,0.1
1361,0.4736754188178086,hamilton_07,-0.0 - 0.1,0.1,0.1
1362,0.47366955942363004,hamilton_07,-0.0 - 0.1,0.1,0.1
1363,0.4736835947222223,hamilton_07,-0.0 - 0.1,0.1,0.1
1364,0.4736757325659795,hamilton_07,-0.0 - 0.1,0.1,0.1
1365,0.47368381841490825,hamilton_07,-0.0 - 0.1,0.1,0.1
1366,0.5662056331768414,hamilton_07,-0.0 - 0.1,0.1,0.1
1367,0.473673518448403,hamilton_07,-0.0 - 0.1,0.1,0.1
1368,0.47366553919367116,hamilton_07,-0.0 - 0.1,0.1,0.1
1369,0.5206139914689858,hamilton_07,-0.0 - 0.1,0.1,0.1
1370,0.473680344727449,hamilton_07,-0.0 - 0.1,0.1,0.1
1371,0.5590274936561792,hamilton_07,-0.0 - 0.1,0.1,0.1
1372,0.4736602217899602,hamilton_07,-0.0 - 0.1,0.1,0.1
1373,0.473680219485437,hamilton_07,-0.0 - 0.1,0.1,0.1
1375,0.47367591612496157,hamilton_07,-0.0 - 0.1,0.1,0.1
1378,0.4736791072886974,hamilton_07,-0.0 - 0.1,0.1,0.1
1379,0.5485577341907054,hamilton_07,-0.0 - 0.1,0.1,0.1
1380,0.4736825280608873,hamilton_07,-0.0 - 0.1,0.1,0.1
1383,0.5751848626189121,hamilton_07,-0.0 - 0.1,0.1,0.1
1384,0.47367838506459553,hamilton_07,-0.0 - 0.1,0.1,0.1
1385,0.6991015625405815,hamilton_07,-0.0 - 0.1,0.1,0.1
1386,0.47367591612496157,hamilton_07,-0.0 - 0.1,0.1,0.1
1387,0.4735689394421375,hamilton_07,-0.0 - 0.1,0.1,0.1
1389,0.473678712054582,hamilton_07,-0.0 - 0.1,0.1,0.1
1390,0.4736746289388451,hamilton_07,-0.0 - 0.1,0.1,0.1
1391,0.47367228615689816,hamilton_07,-0.0 - 0.1,0.1,0.1
1392,0.4736778810929886,hamilton_07,-0.0 - 0.1,0.1,0.1
1393,0.5138945429659516,hamilton_07,-0.0 - 0.1,0.1,0.1
1394,0.47368055921622787,hamilton_07,-0.0 - 0.1,0.1,0.1
1395,0.47366758692134,hamilton_07,-0.0 - 0.1,0.1,0.1
1396,0.4736803306413705,hamilton_07,-0.0 - 0.1,0.1,0.1
1397,0.47367460516404164,hamilton_07,-0.0 - 0.1,0.1,0.1
1398,0.4736795020632087,hamilton_07,-0.0 - 0.1,0.1,0.1
1399,0.473670979415752,hamilton_07,-0.0 - 0.1,0.1,0.1
1401,0.47366798847195435,hamilton_07,-0.0 - 0.1,0.1,0.1
1402,0.5164984123994041,hamilton_07,-0.0 - 0.1,0.1,0.1
1403,0.47366755750312495,hamilton_07,-0.0 - 0.1,0.1,0.1
1404,0.4736823564200948,hamilton_07,-0.0 - 0.1,0.1,0.1
