neuron_id,ensemble,sig,ensemble_orig,session_name,block,bin_width,ensemble_id
1089,-1,False,1,hamilton_02,pre,0.05,-1
1089,-1,False,1,hamilton_02,pre,0.05,-1
1089,-1,False,1,hamilton_02,pre,0.05,-1
1111,-1,False,1,hamilton_02,pre,0.05,-1
1111,-1,False,1,hamilton_02,pre,0.05,-1
1111,-1,False,1,hamilton_02,pre,0.05,-1
1111,-1,False,1,hamilton_02,pre,0.05,-1
1098,-1,False,2,hamilton_02,pre,0.05,-1
1098,-1,False,2,hamilton_02,pre,0.05,-1
1098,-1,False,2,hamilton_02,pre,0.05,-1
1098,-1,False,2,hamilton_02,pre,0.05,-1
1095,-1,False,3,hamilton_02,pre,0.05,-1
1095,-1,False,3,hamilton_02,pre,0.05,-1
1095,-1,False,3,hamilton_02,pre,0.05,-1
1095,-1,False,3,hamilton_02,pre,0.05,-1
1094,-1,False,3,hamilton_02,pre,0.05,-1
1094,-1,False,3,hamilton_02,pre,0.05,-1
1094,-1,False,3,hamilton_02,pre,0.05,-1
1094,-1,False,3,hamilton_02,pre,0.05,-1
1110,-1,False,3,hamilton_02,pre,0.05,-1
1110,-1,False,3,hamilton_02,pre,0.05,-1
1110,-1,False,3,hamilton_02,pre,0.05,-1
1110,-1,False,3,hamilton_02,pre,0.05,-1
1145,-1,False,0,hamilton_13,pre,0.05,-1
1145,-1,False,0,hamilton_13,pre,0.05,-1
1145,-1,False,0,hamilton_13,pre,0.05,-1
1150,-1,False,0,hamilton_13,pre,0.05,-1
1150,-1,False,0,hamilton_13,pre,0.05,-1
1150,-1,False,0,hamilton_13,pre,0.05,-1
1151,-1,False,0,hamilton_13,pre,0.05,-1
1151,-1,False,0,hamilton_13,pre,0.05,-1
1151,-1,False,0,hamilton_13,pre,0.05,-1
1152,-1,False,0,hamilton_13,pre,0.05,-1
1152,-1,False,0,hamilton_13,pre,0.05,-1
1152,-1,False,0,hamilton_13,pre,0.05,-1
1153,-1,False,0,hamilton_13,pre,0.05,-1
1153,-1,False,0,hamilton_13,pre,0.05,-1
1153,-1,False,0,hamilton_13,pre,0.05,-1
1154,-1,False,0,hamilton_13,pre,0.05,-1
1154,-1,False,0,hamilton_13,pre,0.05,-1
1154,-1,False,0,hamilton_13,pre,0.05,-1
1158,-1,False,0,hamilton_13,pre,0.05,-1
1158,-1,False,0,hamilton_13,pre,0.05,-1
1158,-1,False,0,hamilton_13,pre,0.05,-1
1143,-1,False,1,hamilton_13,pre,0.05,-1
1143,-1,False,1,hamilton_13,pre,0.05,-1
1143,-1,False,1,hamilton_13,pre,0.05,-1
1144,-1,False,1,hamilton_13,pre,0.05,-1
1144,-1,False,1,hamilton_13,pre,0.05,-1
1144,-1,False,1,hamilton_13,pre,0.05,-1
1146,-1,False,1,hamilton_13,pre,0.05,-1
1146,-1,False,1,hamilton_13,pre,0.05,-1
1146,-1,False,1,hamilton_13,pre,0.05,-1
1149,-1,False,1,hamilton_13,pre,0.05,-1
1149,-1,False,1,hamilton_13,pre,0.05,-1
1149,-1,False,1,hamilton_13,pre,0.05,-1
1148,-1,False,2,hamilton_13,pre,0.05,-1
1148,-1,False,2,hamilton_13,pre,0.05,-1
1148,-1,False,2,hamilton_13,pre,0.05,-1
1157,-1,False,2,hamilton_13,pre,0.05,-1
1157,-1,False,2,hamilton_13,pre,0.05,-1
1157,-1,False,2,hamilton_13,pre,0.05,-1
1159,-1,False,2,hamilton_13,pre,0.05,-1
1159,-1,False,2,hamilton_13,pre,0.05,-1
1159,-1,False,2,hamilton_13,pre,0.05,-1
1166,-1,False,0,hamilton_14,pre,0.05,-1
1166,-1,False,0,hamilton_14,pre,0.05,-1
1170,-1,False,0,hamilton_14,pre,0.05,-1
1170,-1,False,0,hamilton_14,pre,0.05,-1
1171,-1,False,0,hamilton_14,pre,0.05,-1
1171,-1,False,0,hamilton_14,pre,0.05,-1
1173,-1,False,0,hamilton_14,pre,0.05,-1
1173,-1,False,0,hamilton_14,pre,0.05,-1
1174,-1,False,0,hamilton_14,pre,0.05,-1
1174,-1,False,0,hamilton_14,pre,0.05,-1
1175,-1,False,0,hamilton_14,pre,0.05,-1
1175,-1,False,0,hamilton_14,pre,0.05,-1
1165,-1,False,1,hamilton_14,pre,0.05,-1
1165,-1,False,1,hamilton_14,pre,0.05,-1
1167,-1,False,1,hamilton_14,pre,0.05,-1
1167,-1,False,1,hamilton_14,pre,0.05,-1
1168,-1,False,1,hamilton_14,pre,0.05,-1
1168,-1,False,1,hamilton_14,pre,0.05,-1
1172,-1,False,1,hamilton_14,pre,0.05,-1
1172,-1,False,1,hamilton_14,pre,0.05,-1
1330,-1,False,0,hamilton_23,pre,0.05,-1
1330,-1,False,0,hamilton_23,pre,0.05,-1
1330,-1,False,0,hamilton_23,pre,0.05,-1
1330,-1,False,0,hamilton_23,pre,0.05,-1
1330,-1,False,0,hamilton_23,pre,0.05,-1
1280,-1,False,0,hamilton_23,pre,0.05,-1
1280,-1,False,0,hamilton_23,pre,0.05,-1
1280,-1,False,0,hamilton_23,pre,0.05,-1
1280,-1,False,0,hamilton_23,pre,0.05,-1
1280,-1,False,0,hamilton_23,pre,0.05,-1
1279,-1,False,0,hamilton_23,pre,0.05,-1
1279,-1,False,0,hamilton_23,pre,0.05,-1
1279,-1,False,0,hamilton_23,pre,0.05,-1
1279,-1,False,0,hamilton_23,pre,0.05,-1
1279,-1,False,0,hamilton_23,pre,0.05,-1
1331,-1,False,0,hamilton_23,pre,0.05,-1
1331,-1,False,0,hamilton_23,pre,0.05,-1
1331,-1,False,0,hamilton_23,pre,0.05,-1
1331,-1,False,0,hamilton_23,pre,0.05,-1
1331,-1,False,0,hamilton_23,pre,0.05,-1
1276,-1,False,0,hamilton_23,pre,0.05,-1
1276,-1,False,0,hamilton_23,pre,0.05,-1
1276,-1,False,0,hamilton_23,pre,0.05,-1
1276,-1,False,0,hamilton_23,pre,0.05,-1
1276,-1,False,0,hamilton_23,pre,0.05,-1
1287,-1,False,0,hamilton_23,pre,0.05,-1
1287,-1,False,0,hamilton_23,pre,0.05,-1
1287,-1,False,0,hamilton_23,pre,0.05,-1
1287,-1,False,0,hamilton_23,pre,0.05,-1
1287,-1,False,0,hamilton_23,pre,0.05,-1
1321,-1,False,0,hamilton_23,pre,0.05,-1
1321,-1,False,0,hamilton_23,pre,0.05,-1
1321,-1,False,0,hamilton_23,pre,0.05,-1
1321,-1,False,0,hamilton_23,pre,0.05,-1
1321,-1,False,0,hamilton_23,pre,0.05,-1
1320,-1,False,0,hamilton_23,pre,0.05,-1
1320,-1,False,0,hamilton_23,pre,0.05,-1
1320,-1,False,0,hamilton_23,pre,0.05,-1
1320,-1,False,0,hamilton_23,pre,0.05,-1
1320,-1,False,0,hamilton_23,pre,0.05,-1
1271,-1,False,0,hamilton_23,pre,0.05,-1
1271,-1,False,0,hamilton_23,pre,0.05,-1
1271,-1,False,0,hamilton_23,pre,0.05,-1
1271,-1,False,0,hamilton_23,pre,0.05,-1
1271,-1,False,0,hamilton_23,pre,0.05,-1
1270,-1,False,0,hamilton_23,pre,0.05,-1
1270,-1,False,0,hamilton_23,pre,0.05,-1
1270,-1,False,0,hamilton_23,pre,0.05,-1
1270,-1,False,0,hamilton_23,pre,0.05,-1
1270,-1,False,0,hamilton_23,pre,0.05,-1
1269,-1,False,0,hamilton_23,pre,0.05,-1
1269,-1,False,0,hamilton_23,pre,0.05,-1
1269,-1,False,0,hamilton_23,pre,0.05,-1
1269,-1,False,0,hamilton_23,pre,0.05,-1
1269,-1,False,0,hamilton_23,pre,0.05,-1
1338,-1,False,0,hamilton_23,pre,0.05,-1
1338,-1,False,0,hamilton_23,pre,0.05,-1
1338,-1,False,0,hamilton_23,pre,0.05,-1
1338,-1,False,0,hamilton_23,pre,0.05,-1
1338,-1,False,0,hamilton_23,pre,0.05,-1
1339,-1,False,0,hamilton_23,pre,0.05,-1
1339,-1,False,0,hamilton_23,pre,0.05,-1
1339,-1,False,0,hamilton_23,pre,0.05,-1
1339,-1,False,0,hamilton_23,pre,0.05,-1
1339,-1,False,0,hamilton_23,pre,0.05,-1
1315,-1,False,0,hamilton_23,pre,0.05,-1
1315,-1,False,0,hamilton_23,pre,0.05,-1
1315,-1,False,0,hamilton_23,pre,0.05,-1
1315,-1,False,0,hamilton_23,pre,0.05,-1
1315,-1,False,0,hamilton_23,pre,0.05,-1
1261,-1,False,0,hamilton_23,pre,0.05,-1
1261,-1,False,0,hamilton_23,pre,0.05,-1
1261,-1,False,0,hamilton_23,pre,0.05,-1
1261,-1,False,0,hamilton_23,pre,0.05,-1
1261,-1,False,0,hamilton_23,pre,0.05,-1
1294,-1,False,0,hamilton_23,pre,0.05,-1
1294,-1,False,0,hamilton_23,pre,0.05,-1
1294,-1,False,0,hamilton_23,pre,0.05,-1
1294,-1,False,0,hamilton_23,pre,0.05,-1
1294,-1,False,0,hamilton_23,pre,0.05,-1
1312,-1,False,0,hamilton_23,pre,0.05,-1
1312,-1,False,0,hamilton_23,pre,0.05,-1
1312,-1,False,0,hamilton_23,pre,0.05,-1
1312,-1,False,0,hamilton_23,pre,0.05,-1
1312,-1,False,0,hamilton_23,pre,0.05,-1
1344,-1,False,0,hamilton_23,pre,0.05,-1
1344,-1,False,0,hamilton_23,pre,0.05,-1
1344,-1,False,0,hamilton_23,pre,0.05,-1
1344,-1,False,0,hamilton_23,pre,0.05,-1
1344,-1,False,0,hamilton_23,pre,0.05,-1
1326,-1,False,0,hamilton_23,pre,0.05,-1
1326,-1,False,0,hamilton_23,pre,0.05,-1
1326,-1,False,0,hamilton_23,pre,0.05,-1
1326,-1,False,0,hamilton_23,pre,0.05,-1
1326,-1,False,0,hamilton_23,pre,0.05,-1
1319,-1,False,1,hamilton_23,pre,0.05,-1
1319,-1,False,1,hamilton_23,pre,0.05,-1
1319,-1,False,1,hamilton_23,pre,0.05,-1
1319,-1,False,1,hamilton_23,pre,0.05,-1
1319,-1,False,1,hamilton_23,pre,0.05,-1
1323,-1,False,1,hamilton_23,pre,0.05,-1
1323,-1,False,1,hamilton_23,pre,0.05,-1
1323,-1,False,1,hamilton_23,pre,0.05,-1
1323,-1,False,1,hamilton_23,pre,0.05,-1
1323,-1,False,1,hamilton_23,pre,0.05,-1
1322,-1,False,1,hamilton_23,pre,0.05,-1
1322,-1,False,1,hamilton_23,pre,0.05,-1
1322,-1,False,1,hamilton_23,pre,0.05,-1
1322,-1,False,1,hamilton_23,pre,0.05,-1
1322,-1,False,1,hamilton_23,pre,0.05,-1
1311,-1,False,1,hamilton_23,pre,0.05,-1
1311,-1,False,1,hamilton_23,pre,0.05,-1
1311,-1,False,1,hamilton_23,pre,0.05,-1
1311,-1,False,1,hamilton_23,pre,0.05,-1
1311,-1,False,1,hamilton_23,pre,0.05,-1
1310,-1,False,1,hamilton_23,pre,0.05,-1
1310,-1,False,1,hamilton_23,pre,0.05,-1
1310,-1,False,1,hamilton_23,pre,0.05,-1
1310,-1,False,1,hamilton_23,pre,0.05,-1
1310,-1,False,1,hamilton_23,pre,0.05,-1
1317,-1,False,1,hamilton_23,pre,0.05,-1
1317,-1,False,1,hamilton_23,pre,0.05,-1
1317,-1,False,1,hamilton_23,pre,0.05,-1
1317,-1,False,1,hamilton_23,pre,0.05,-1
1317,-1,False,1,hamilton_23,pre,0.05,-1
1247,-1,False,1,hamilton_23,pre,0.05,-1
1247,-1,False,1,hamilton_23,pre,0.05,-1
1247,-1,False,1,hamilton_23,pre,0.05,-1
1247,-1,False,1,hamilton_23,pre,0.05,-1
1247,-1,False,1,hamilton_23,pre,0.05,-1
1328,-1,False,1,hamilton_23,pre,0.05,-1
1328,-1,False,1,hamilton_23,pre,0.05,-1
1328,-1,False,1,hamilton_23,pre,0.05,-1
1328,-1,False,1,hamilton_23,pre,0.05,-1
1328,-1,False,1,hamilton_23,pre,0.05,-1
1329,-1,False,1,hamilton_23,pre,0.05,-1
1329,-1,False,1,hamilton_23,pre,0.05,-1
1329,-1,False,1,hamilton_23,pre,0.05,-1
1329,-1,False,1,hamilton_23,pre,0.05,-1
1329,-1,False,1,hamilton_23,pre,0.05,-1
1306,-1,False,1,hamilton_23,pre,0.05,-1
1306,-1,False,1,hamilton_23,pre,0.05,-1
1306,-1,False,1,hamilton_23,pre,0.05,-1
1306,-1,False,1,hamilton_23,pre,0.05,-1
1306,-1,False,1,hamilton_23,pre,0.05,-1
1332,-1,False,1,hamilton_23,pre,0.05,-1
1332,-1,False,1,hamilton_23,pre,0.05,-1
1332,-1,False,1,hamilton_23,pre,0.05,-1
1332,-1,False,1,hamilton_23,pre,0.05,-1
1332,-1,False,1,hamilton_23,pre,0.05,-1
1333,-1,False,1,hamilton_23,pre,0.05,-1
1333,-1,False,1,hamilton_23,pre,0.05,-1
1333,-1,False,1,hamilton_23,pre,0.05,-1
1333,-1,False,1,hamilton_23,pre,0.05,-1
1333,-1,False,1,hamilton_23,pre,0.05,-1
1334,-1,False,1,hamilton_23,pre,0.05,-1
1334,-1,False,1,hamilton_23,pre,0.05,-1
1334,-1,False,1,hamilton_23,pre,0.05,-1
1334,-1,False,1,hamilton_23,pre,0.05,-1
1334,-1,False,1,hamilton_23,pre,0.05,-1
1336,-1,False,1,hamilton_23,pre,0.05,-1
1336,-1,False,1,hamilton_23,pre,0.05,-1
1336,-1,False,1,hamilton_23,pre,0.05,-1
1336,-1,False,1,hamilton_23,pre,0.05,-1
1336,-1,False,1,hamilton_23,pre,0.05,-1
1337,-1,False,1,hamilton_23,pre,0.05,-1
1337,-1,False,1,hamilton_23,pre,0.05,-1
1337,-1,False,1,hamilton_23,pre,0.05,-1
1337,-1,False,1,hamilton_23,pre,0.05,-1
1337,-1,False,1,hamilton_23,pre,0.05,-1
1340,-1,False,1,hamilton_23,pre,0.05,-1
1340,-1,False,1,hamilton_23,pre,0.05,-1
1340,-1,False,1,hamilton_23,pre,0.05,-1
1340,-1,False,1,hamilton_23,pre,0.05,-1
1340,-1,False,1,hamilton_23,pre,0.05,-1
1342,-1,False,1,hamilton_23,pre,0.05,-1
1342,-1,False,1,hamilton_23,pre,0.05,-1
1342,-1,False,1,hamilton_23,pre,0.05,-1
1342,-1,False,1,hamilton_23,pre,0.05,-1
1342,-1,False,1,hamilton_23,pre,0.05,-1
1343,-1,False,1,hamilton_23,pre,0.05,-1
1343,-1,False,1,hamilton_23,pre,0.05,-1
1343,-1,False,1,hamilton_23,pre,0.05,-1
1343,-1,False,1,hamilton_23,pre,0.05,-1
1343,-1,False,1,hamilton_23,pre,0.05,-1
1345,-1,False,1,hamilton_23,pre,0.05,-1
1345,-1,False,1,hamilton_23,pre,0.05,-1
1345,-1,False,1,hamilton_23,pre,0.05,-1
1345,-1,False,1,hamilton_23,pre,0.05,-1
1345,-1,False,1,hamilton_23,pre,0.05,-1
1346,-1,False,1,hamilton_23,pre,0.05,-1
1346,-1,False,1,hamilton_23,pre,0.05,-1
1346,-1,False,1,hamilton_23,pre,0.05,-1
1346,-1,False,1,hamilton_23,pre,0.05,-1
1346,-1,False,1,hamilton_23,pre,0.05,-1
1327,-1,False,1,hamilton_23,pre,0.05,-1
1327,-1,False,1,hamilton_23,pre,0.05,-1
1327,-1,False,1,hamilton_23,pre,0.05,-1
1327,-1,False,1,hamilton_23,pre,0.05,-1
1327,-1,False,1,hamilton_23,pre,0.05,-1
1304,-1,False,1,hamilton_23,pre,0.05,-1
1304,-1,False,1,hamilton_23,pre,0.05,-1
1304,-1,False,1,hamilton_23,pre,0.05,-1
1304,-1,False,1,hamilton_23,pre,0.05,-1
1304,-1,False,1,hamilton_23,pre,0.05,-1
1303,-1,False,1,hamilton_23,pre,0.05,-1
1303,-1,False,1,hamilton_23,pre,0.05,-1
1303,-1,False,1,hamilton_23,pre,0.05,-1
1303,-1,False,1,hamilton_23,pre,0.05,-1
1303,-1,False,1,hamilton_23,pre,0.05,-1
1349,-1,False,1,hamilton_23,pre,0.05,-1
1349,-1,False,1,hamilton_23,pre,0.05,-1
1349,-1,False,1,hamilton_23,pre,0.05,-1
1349,-1,False,1,hamilton_23,pre,0.05,-1
1349,-1,False,1,hamilton_23,pre,0.05,-1
1265,-1,False,1,hamilton_23,pre,0.05,-1
1265,-1,False,1,hamilton_23,pre,0.05,-1
1265,-1,False,1,hamilton_23,pre,0.05,-1
1265,-1,False,1,hamilton_23,pre,0.05,-1
1265,-1,False,1,hamilton_23,pre,0.05,-1
1348,-1,False,1,hamilton_23,pre,0.05,-1
1348,-1,False,1,hamilton_23,pre,0.05,-1
1348,-1,False,1,hamilton_23,pre,0.05,-1
1348,-1,False,1,hamilton_23,pre,0.05,-1
1348,-1,False,1,hamilton_23,pre,0.05,-1
1258,-1,False,1,hamilton_23,pre,0.05,-1
1258,-1,False,1,hamilton_23,pre,0.05,-1
1258,-1,False,1,hamilton_23,pre,0.05,-1
1258,-1,False,1,hamilton_23,pre,0.05,-1
1258,-1,False,1,hamilton_23,pre,0.05,-1
1255,-1,False,1,hamilton_23,pre,0.05,-1
1255,-1,False,1,hamilton_23,pre,0.05,-1
1255,-1,False,1,hamilton_23,pre,0.05,-1
1255,-1,False,1,hamilton_23,pre,0.05,-1
1255,-1,False,1,hamilton_23,pre,0.05,-1
1273,-1,False,1,hamilton_23,pre,0.05,-1
1273,-1,False,1,hamilton_23,pre,0.05,-1
1273,-1,False,1,hamilton_23,pre,0.05,-1
1273,-1,False,1,hamilton_23,pre,0.05,-1
1273,-1,False,1,hamilton_23,pre,0.05,-1
1289,-1,False,1,hamilton_23,pre,0.05,-1
1289,-1,False,1,hamilton_23,pre,0.05,-1
1289,-1,False,1,hamilton_23,pre,0.05,-1
1289,-1,False,1,hamilton_23,pre,0.05,-1
1289,-1,False,1,hamilton_23,pre,0.05,-1
1291,-1,False,1,hamilton_23,pre,0.05,-1
1291,-1,False,1,hamilton_23,pre,0.05,-1
1291,-1,False,1,hamilton_23,pre,0.05,-1
1291,-1,False,1,hamilton_23,pre,0.05,-1
1291,-1,False,1,hamilton_23,pre,0.05,-1
1251,-1,False,1,hamilton_23,pre,0.05,-1
1251,-1,False,1,hamilton_23,pre,0.05,-1
1251,-1,False,1,hamilton_23,pre,0.05,-1
1251,-1,False,1,hamilton_23,pre,0.05,-1
1251,-1,False,1,hamilton_23,pre,0.05,-1
1288,-1,False,1,hamilton_23,pre,0.05,-1
1288,-1,False,1,hamilton_23,pre,0.05,-1
1288,-1,False,1,hamilton_23,pre,0.05,-1
1288,-1,False,1,hamilton_23,pre,0.05,-1
1288,-1,False,1,hamilton_23,pre,0.05,-1
1250,-1,False,1,hamilton_23,pre,0.05,-1
1250,-1,False,1,hamilton_23,pre,0.05,-1
1250,-1,False,1,hamilton_23,pre,0.05,-1
1250,-1,False,1,hamilton_23,pre,0.05,-1
1250,-1,False,1,hamilton_23,pre,0.05,-1
1293,-1,False,1,hamilton_23,pre,0.05,-1
1293,-1,False,1,hamilton_23,pre,0.05,-1
1293,-1,False,1,hamilton_23,pre,0.05,-1
1293,-1,False,1,hamilton_23,pre,0.05,-1
1293,-1,False,1,hamilton_23,pre,0.05,-1
1296,-1,False,1,hamilton_23,pre,0.05,-1
1296,-1,False,1,hamilton_23,pre,0.05,-1
1296,-1,False,1,hamilton_23,pre,0.05,-1
1296,-1,False,1,hamilton_23,pre,0.05,-1
1296,-1,False,1,hamilton_23,pre,0.05,-1
1299,-1,False,1,hamilton_23,pre,0.05,-1
1299,-1,False,1,hamilton_23,pre,0.05,-1
1299,-1,False,1,hamilton_23,pre,0.05,-1
1299,-1,False,1,hamilton_23,pre,0.05,-1
1299,-1,False,1,hamilton_23,pre,0.05,-1
1301,-1,False,1,hamilton_23,pre,0.05,-1
1301,-1,False,1,hamilton_23,pre,0.05,-1
1301,-1,False,1,hamilton_23,pre,0.05,-1
1301,-1,False,1,hamilton_23,pre,0.05,-1
1301,-1,False,1,hamilton_23,pre,0.05,-1
1302,-1,False,1,hamilton_23,pre,0.05,-1
1302,-1,False,1,hamilton_23,pre,0.05,-1
1302,-1,False,1,hamilton_23,pre,0.05,-1
1302,-1,False,1,hamilton_23,pre,0.05,-1
1302,-1,False,1,hamilton_23,pre,0.05,-1
1292,-1,False,1,hamilton_23,pre,0.05,-1
1292,-1,False,1,hamilton_23,pre,0.05,-1
1292,-1,False,1,hamilton_23,pre,0.05,-1
1292,-1,False,1,hamilton_23,pre,0.05,-1
1292,-1,False,1,hamilton_23,pre,0.05,-1
1325,-1,False,2,hamilton_23,pre,0.05,-1
1325,-1,False,2,hamilton_23,pre,0.05,-1
1325,-1,False,2,hamilton_23,pre,0.05,-1
1325,-1,False,2,hamilton_23,pre,0.05,-1
1325,-1,False,2,hamilton_23,pre,0.05,-1
1341,-1,False,2,hamilton_23,pre,0.05,-1
1341,-1,False,2,hamilton_23,pre,0.05,-1
1341,-1,False,2,hamilton_23,pre,0.05,-1
1341,-1,False,2,hamilton_23,pre,0.05,-1
1341,-1,False,2,hamilton_23,pre,0.05,-1
1347,-1,False,3,hamilton_23,pre,0.05,-1
1347,-1,False,3,hamilton_23,pre,0.05,-1
1347,-1,False,3,hamilton_23,pre,0.05,-1
1347,-1,False,3,hamilton_23,pre,0.05,-1
1347,-1,False,3,hamilton_23,pre,0.05,-1
1260,-1,False,3,hamilton_23,pre,0.05,-1
1260,-1,False,3,hamilton_23,pre,0.05,-1
1260,-1,False,3,hamilton_23,pre,0.05,-1
1260,-1,False,3,hamilton_23,pre,0.05,-1
1260,-1,False,3,hamilton_23,pre,0.05,-1
1263,-1,False,3,hamilton_23,pre,0.05,-1
1263,-1,False,3,hamilton_23,pre,0.05,-1
1263,-1,False,3,hamilton_23,pre,0.05,-1
1263,-1,False,3,hamilton_23,pre,0.05,-1
1263,-1,False,3,hamilton_23,pre,0.05,-1
1264,-1,False,3,hamilton_23,pre,0.05,-1
1264,-1,False,3,hamilton_23,pre,0.05,-1
1264,-1,False,3,hamilton_23,pre,0.05,-1
1264,-1,False,3,hamilton_23,pre,0.05,-1
1264,-1,False,3,hamilton_23,pre,0.05,-1
1266,-1,False,3,hamilton_23,pre,0.05,-1
1266,-1,False,3,hamilton_23,pre,0.05,-1
1266,-1,False,3,hamilton_23,pre,0.05,-1
1266,-1,False,3,hamilton_23,pre,0.05,-1
1266,-1,False,3,hamilton_23,pre,0.05,-1
1267,-1,False,3,hamilton_23,pre,0.05,-1
1267,-1,False,3,hamilton_23,pre,0.05,-1
1267,-1,False,3,hamilton_23,pre,0.05,-1
1267,-1,False,3,hamilton_23,pre,0.05,-1
1267,-1,False,3,hamilton_23,pre,0.05,-1
1305,-1,False,3,hamilton_23,pre,0.05,-1
1305,-1,False,3,hamilton_23,pre,0.05,-1
1305,-1,False,3,hamilton_23,pre,0.05,-1
1305,-1,False,3,hamilton_23,pre,0.05,-1
1305,-1,False,3,hamilton_23,pre,0.05,-1
1272,-1,False,3,hamilton_23,pre,0.05,-1
1272,-1,False,3,hamilton_23,pre,0.05,-1
1272,-1,False,3,hamilton_23,pre,0.05,-1
1272,-1,False,3,hamilton_23,pre,0.05,-1
1272,-1,False,3,hamilton_23,pre,0.05,-1
1274,-1,False,3,hamilton_23,pre,0.05,-1
1274,-1,False,3,hamilton_23,pre,0.05,-1
1274,-1,False,3,hamilton_23,pre,0.05,-1
1274,-1,False,3,hamilton_23,pre,0.05,-1
