ensemble_orig,size,average_degree,average_weight,average_weight_out,volume,normalized_cut_size,internal_density,cut_size,conductance,edge_expantion,modularity,average_degree_p,average_weight_p,normalized_cut_size_p,conductance_p,edge_expantion_p,ensemble,session_name,block,bin_width,ensemble_id
1,3,0.04939304414569551,0.024696522072847754,0.008815566073492556,0.29804375568645997,0.5241768348069861,0.024696522072847754,0.14986462324937344,0.5028275895403426,0.049954874416457816,0.18206761308113936,1.0,0.9880952380952381,0.09523809523809523,0.8452380952380952,0.0,-1,hamilton_13,base_shock,0.05,-1
2,3,0.08316151691817762,0.04158075845908881,0.017674516606358784,0.6383239160944261,0.6673716344541125,0.04158075845908881,0.3888393653398933,0.6091568176216869,0.12961312177996442,0.18206761308113936,1.0,0.9880952380952381,0.8253968253968254,0.8452380952380952,0.21428571428571427,-1,hamilton_13,base_shock,0.05,-1
3,8,0.15163403518283736,0.02637113655353693,0.02422591793828029,2.5939496039446754,0.8246711950511825,0.021662005026119622,1.3808773224819766,0.5323454705450124,0.17260966531024707,0.18206761308113936,1.0,0.9880952380952381,1.0,0.8452380952380952,0.5119047619047619,-1,hamilton_13,base_shock,0.05,-1
0,8,0.030583643453891453,0.024466914763113162,0.02318373087130051,0.29103660937373266,0.5588291199563674,0.004369091921984493,0.04636746174260102,0.39951080655800536,0.02318373087130051,0.17983449862849232,0.5666666666666667,0.5666666666666667,0.8166666666666667,0.8666666666666667,0.9166666666666666,-1,hamilton_14,base_shock,0.05,-1
1,2,0.034846566409117215,0.034846566409117215,0.02318373087130051,0.11606059456083545,0.5588291199563674,0.034846566409117215,0.04636746174260102,0.39951080655800536,0.02318373087130051,0.17983449862849232,0.5666666666666667,0.5666666666666667,0.8166666666666667,0.8666666666666667,0.9166666666666666,-1,hamilton_14,base_shock,0.05,-1
0,56,1.1486993418029514,0.026255984955496033,0.015051337841075416,75.97689862995765,0.6343192655452553,0.02088544257823548,11.649735488992379,0.48098666446434074,0.4160619817497278,0.14311089580398928,0.0,0.8914728682170543,0.16537467700258396,0.12403100775193798,0.0,-1,hamilton_23,base_shock,0.05,-1
1,18,0.38824754344390283,0.027731967388850205,0.013261868442607138,15.011886189767573,0.6286595771615959,0.022838090790817816,8.023430407777317,0.5344718382721461,0.4457461337654065,0.14311089580398928,0.8062015503875968,0.8914728682170543,0.16537467700258396,0.26356589147286824,0.0,-1,hamilton_23,base_shock,0.05,-1
2,8,0.18405611644506803,0.05258746184144801,0.012810880252574498,4.777656036724765,0.7264437713138121,0.026293730920724005,3.3052071051642224,0.6918051613087758,0.4131508881455278,0.14311089580398928,1.0,0.8372093023255814,0.17054263565891473,0.5271317829457365,0.0,-1,hamilton_23,base_shock,0.05,-1
3,2,0.9176628217312761,0.9176628217312761,0.020765023481572917,4.430953578659167,0.6128981639537886,0.9176628217312761,2.5956279351966143,0.5857944320829618,1.2978139675983071,0.14311089580398928,0.27906976744186046,0.5581395348837209,0.16537467700258396,0.351421188630491,0.9689922480620154,-1,hamilton_23,base_shock,0.05,-1
0,27,0.45799399894129345,0.020817909042786065,0.014308781781100902,18.547231700850514,0.6234796190462628,0.017615153805434363,6.181393729435593,0.33327850911314894,0.22894050849761455,0.28218522145481845,0.35398230088495575,0.9823008849557522,0.22123893805309736,0.0,0.0,-1,hamilton_07,base_shock,0.05,-1
1,15,0.30874270219002004,0.03172014063596096,0.015333349927488651,9.200478811241918,0.6457364903084558,0.022053050156430002,4.569338278391617,0.4966413566224853,0.3046225518927745,0.28218522145481845,0.3805309734513274,0.743362831858407,0.22123893805309736,0.20353982300884957,0.0471976401179941,-1,hamilton_07,base_shock,0.05,-1
2,11,0.38397034310110995,0.060338196773031566,0.013201007546710851,7.6031317060701875,0.5492896955163203,0.038397034310110996,3.3794579319579774,0.44448236103287364,0.30722344835981613,0.28218522145481845,0.35398230088495575,0.6371681415929203,0.22123893805309736,0.1415929203539823,0.0471976401179941,-1,hamilton_07,base_shock,0.05,-1
3,3,0.9130418719326817,0.45652093596634086,0.01597857470116687,4.496768832926401,0.4405880207360217,0.45652093596634086,1.7576432171283556,0.3908680393482711,0.5858810723761185,0.28218522145481845,0.035398230088495575,0.6371681415929203,0.1415929203539823,0.035398230088495575,0.8230088495575221,-1,hamilton_07,base_shock,0.05,-1
0,19,0.46395225911276977,0.028073544341218552,0.022995017311195264,22.35915811943664,0.8271944740373611,0.025775125506264988,13.544065196294014,0.6057502310214563,0.7128455366470533,0.16274725789587802,1.0,1.0,1.0,0.6768447837150128,0.13893129770992366,-1,hamilton_08,base_shock,0.05,-1
1,28,1.1805092299126396,0.048896832008215846,0.0221896353305737,47.07810796647649,0.6826957963723703,0.04372256407083851,14.02384952892259,0.38481106534391163,0.5008517688900925,0.16274725789587802,0.0,1.0,0.5165394402035624,0.0,0.0,-1,hamilton_08,base_shock,0.05,-1
2,2,0.054520899716016154,0.054520899716016154,0.014458358236825541,0.8897931442206115,0.8869012014098268,0.054520899716016154,0.780751344788579,0.8774526415040604,0.3903756723942895,0.16274725789587802,1.0,1.0,1.0,1.0,0.0,-1,hamilton_08,base_shock,0.05,-1
3,5,0.10722356644996553,0.029784324013879315,0.012651346848093468,2.4591225531600345,0.8057106685703012,0.026805891612491382,1.923004720910208,0.7819881601423639,0.3846009441820416,0.16274725789587802,1.0,1.0,1.0,1.0,0.0,-1,hamilton_08,base_shock,0.05,-1
4,3,0.46388151286455287,0.23194075643227643,0.022531949295972277,4.298265997774081,0.7129201413255792,0.23194075643227643,2.9066214591804225,0.6762311733814655,0.9688738197268075,0.16274725789587802,1.0,1.0,0.6412213740458015,0.9297709923664121,0.40966921119592875,-1,hamilton_08,base_shock,0.05,-1
5,2,0.5822912203760904,0.5822912203760904,0.02313875678077206,3.4321806052678427,0.6890006466984271,0.5822912203760904,2.2675981645156615,0.6606873079567155,1.1337990822578308,0.16274725789587802,1.0,0.7213740458015268,0.5165394402035624,0.9297709923664121,0.5801526717557252,-1,hamilton_08,base_shock,0.05,-1
6,2,0.798152305884411,0.798152305884411,0.020123462921428987,3.0049470162688507,0.48626950611161596,0.798152305884411,1.408642404500029,0.46877445654569194,0.7043212022500145,0.16274725789587802,0.6412213740458015,0.5343511450381679,0.0,0.13358778625954199,0.13893129770992366,-1,hamilton_08,base_shock,0.05,-1
0,25,0.5439485072520015,0.02868926726012666,0.01521302936598756,18.314751784756183,0.37711648203343395,0.022664521135500063,4.716039103456147,0.25749948232339254,0.18864156413824587,0.36868483720461304,0.29133858267716534,1.0,0.0,0.0,0.0,-1,hamilton_19,base_shock,0.05,-1
1,6,0.5827158690587797,0.11654317381175594,0.01415780626834317,5.379283448042319,0.38600565770711476,0.11654317381175594,1.882988233689641,0.3500444347053168,0.31383137228160685,0.36868483720461304,0.29133858267716534,0.9803149606299212,0.0,0.0,0.0,1,hamilton_19,base_shock,0.05,17
2,24,1.2741365556360809,0.06451324332334586,0.013492608320385931,34.046877673605124,0.24819690543940387,0.055397241549394814,3.467600338339184,0.1463490833988106,0.14448334743079932,0.36868483720461304,0.023622047244094488,0.9803149606299212,0.0,0.0,0.0,-1,hamilton_19,base_shock,0.05,-1
0,14,0.4896175339210161,0.045697636499294834,0.020462825919392257,13.689229331971239,0.6893703828002783,0.03766288722469354,6.834583857077021,0.49926724809225226,0.4881845612197872,0.185683397054529,0.4795081967213115,0.8237704918032788,0.430327868852459,0.39344262295081966,0.1844262295081967,-1,hamilton_20,base_shock,0.05,-1
1,26,0.6442169798888865,0.029488805417449027,0.0216805433632476,26.26740001357675,0.7695386967077525,0.02576867919555546,9.517758536465701,0.4071975996998155,0.3660676360179116,0.185683397054529,0.4795081967213115,1.0,0.4918032786885246,0.19672131147540983,0.0,-1,hamilton_20,base_shock,0.05,-1
2,3,0.1282236023997562,0.0641118011998781,0.011523119160306305,0.9493036460542775,0.6063823686624413,0.0641118011998781,0.5646328388550088,0.5947863375452845,0.18821094628500293,0.185683397054529,1.0,0.8237704918032788,0.430327868852459,0.6762295081967213,0.0,-1,hamilton_20,base_shock,0.05,-1
3,5,0.04886487436836788,0.01745174084584567,0.012665120223846731,1.3208595908688114,0.8373053625844324,0.01221621859209197,1.0765352190269724,0.8150262347861428,0.21530704380539448,0.185683397054529,1.0,1.0,0.7868852459016393,0.9918032786885246,0.0,-1,hamilton_20,base_shock,0.05,-1
4,2,0.6853471581944457,0.6853471581944457,0.03054432369739864,3.9364175069703764,0.7079282834171364,0.6853471581944457,2.5657231905814863,0.651791428637398,1.2828615952907432,0.185683397054529,0.4795081967213115,0.7622950819672132,0.430327868852459,0.6885245901639344,1.0,-1,hamilton_20,base_shock,0.05,-1
5,2,0.9484751714400069,0.9484751714400069,0.021658186819059736,3.4779979806713746,0.4888346372119067,0.9484751714400069,1.5810476377913605,0.4545855536943593,0.7905238188956802,0.185683397054529,0.4795081967213115,0.7377049180327868,0.430327868852459,0.31967213114754095,0.9147540983606557,-1,hamilton_20,base_shock,0.05,-1
0,9,0.323245728690601,0.04848685930359014,0.015179083038839788,3.212793218992205,0.4214793237481774,0.04040571608632512,0.30358166077679577,0.32698782053465164,0.043368808682399396,0.20201105138252107,0.0,1.0,0.0189873417721519,0.0759493670886076,0.0,-1,hamilton_01,pre,0.1,-1
1,4,0.09654077243496802,0.03218025747832267,0.006976754833141132,0.4768609025707068,0.21494902613124525,0.03218025747832267,0.09069781283083472,0.1901976285786744,0.02267445320770868,0.20201105138252107,0.9873417721518988,1.0,0.0,0.0,0.0,-1,hamilton_01,pre,0.1,-1
2,3,0.04595370994219639,0.022976854971098196,0.016510359541004167,0.45155796110566826,0.7797195882183012,0.022976854971098196,0.3136968312790791,0.6946989274886718,0.1045656104263597,0.20201105138252107,0.9873417721518988,1.0,0.8860759493670886,0.9620253164556962,0.27848101265822783,-1,hamilton_01,pre,0.1,-1
0,7,0.31126600254148074,0.06052394493862126,0.05049430517199494,4.249128529842158,0.8634161934865764,0.05187766709024679,2.0702665120517927,0.48722143788121575,0.2957523588645418,0.0739499746272928,0.33116883116883117,1.0,0.987012987012987,0.38961038961038963,0.7272727272727273,-1,hamilton_02,pre,0.1,-1
1,2,0.029644405098744983,0.029644405098744983,,0.059288810197489966,0.0,0.029644405098744983,0.0,0.0,0.0,0.0739499746272928,1.0,1.0,0.0,0.0,0.0,-1,hamilton_02,pre,0.1,-1
2,9,0.3748469078670199,0.06487734943852268,0.050494305171994956,5.443888682854972,0.8608085593769681,0.04685586348337749,2.0702665120517927,0.4805167068686853,0.23002961245019918,0.0739499746272928,0.11688311688311688,1.0,0.987012987012987,0.38961038961038963,0.42857142857142855,-1,hamilton_02,pre,0.1,-1
0,4,0.13839406065441598,0.04613135355147199,0.02915763680476208,1.0492560682986192,0.6281301536587505,0.04613135355147199,0.49567982568095537,0.47241073047564636,0.12391995642023884,0.2377831836534877,0.639344262295082,0.7704918032786885,0.3442622950819672,0.5245901639344263,0.3770491803278688,-1,hamilton_13,pre,0.1,-1
1,7,0.2503579415040879,0.048680710848017096,0.030229725600714213,2.447789279345043,0.6736417128701575,0.04172632358401466,0.6952836888164269,0.3895961478848969,0.09932624125948955,0.2377831836534877,0.14754098360655737,0.7704918032786885,0.47540983606557374,0.3442622950819672,0.2459016393442623,-1,hamilton_13,pre,0.1,-1
2,3,0.1679557050605217,0.08397785253026085,0.02315035193019053,0.7353706344834705,0.3810117735824465,0.08397785253026085,0.23150351930190533,0.31481202599899166,0.07716783976730178,0.2377831836534877,0.639344262295082,0.3442622950819672,0.0,0.0,0.14754098360655737,-1,hamilton_13,pre,0.1,-1
0,4,0.12058432762779447,0.08038955175186298,0.027628448814484462,0.6204795545836002,0.5704651581729342,0.04019477587593149,0.13814224407242232,0.34782729194198525,0.03453556101810558,0.20442444657592068,0.2,0.3,0.8333333333333334,0.7333333333333333,0.7,-1,hamilton_14,pre,0.1,-1
1,6,0.04316922195826887,0.021584610979134434,0.027628448814484462,0.3971575758220356,0.5704651581729342,0.008633844391653774,0.13814224407242232,0.34782729194198525,0.03453556101810558,0.20442444657592068,0.7333333333333333,0.85,0.8333333333333334,0.7333333333333333,0.7,-1,hamilton_14,pre,0.1,-1
0,14,0.5644789037282327,0.04648649795408975,0.019617025686171217,15.239472258823294,0.5374803806329171,0.043421454132940976,7.336767606628033,0.4814318686383787,0.5240548290448596,0.21764765509205294,0.8297413793103449,0.9482758620689655,0.0,0.014367816091954023,0.0,-1,hamilton_23,pre,0.1,-1
1,2,0.26377376909909517,0.26377376909909517,0.021530060952162176,1.970061621993056,0.7422234138228079,0.26377376909909517,1.4425140837948658,0.7322177477552783,0.7212570418974329,0.21764765509205294,1.0,0.5387931034482758,0.21551724137931033,0.7931034482758621,0.0,-1,hamilton_23,pre,0.1,-1
2,43,1.8514268429406526,0.05136216402996649,0.02181375411466984,95.20818843843705,0.4700492254277067,0.04408159149858697,15.596834191988929,0.30623102399145036,0.3999188254356136,0.21764765509205294,0.0,0.8908045977011494,0.0,0.0,0.0,-1,hamilton_23,pre,0.1,-1
3,21,0.5753891848394416,0.0353309148585622,0.024363141349663265,30.574797166022694,0.7648101877112571,0.028769459241972075,18.49162428439444,0.6047995734520817,0.8805535373521162,0.21764765509205294,0.8297413793103449,1.0,0.21551724137931033,0.1939655172413793,0.02586206896551724,-1,hamilton_23,pre,0.1,-1
4,2,0.8946814331529509,0.8946814331529509,0.015975295441132135,3.147262978802133,0.4409505912804603,0.8946814331529509,1.357900112496231,0.43145428953415765,0.6789500562481156,0.21764765509205294,0.5818965517241379,0.5387931034482758,0.0,0.014367816091954023,0.0,-1,hamilton_23,pre,0.1,-1
0,7,0.16192048953896857,0.029827458599283683,0.016324711663761416,3.500526618018185,0.718267335710903,0.02698674825649476,2.367083191245405,0.6762077394473646,0.3381547416064864,0.2689190409628823,1.0,0.9924242424242424,0.9272727272727272,0.9848484848484849,0.0,-1,hamilton_07,pre,0.1,-1
